"","xcoef_std_m1","xcoef_std_m2","xcoef_std_m3","xloading_m1","xloading_m2","xloading_m3"
"PrG_R_6_2",-0.129841424396992,-0.0907034586565392,0.0722279758774453,-0.501715288494995,-0.536227799949309,0.411731348705923
"PrG_L_6_3",-0.0879838660161665,-0.0589946039011456,0.0418521533316817,-0.457427471808971,-0.539010443170602,0.388283950787365
"PrG_R_6_3",-0.0794138205397081,-0.0510118700268709,0.043125416503776,-0.472024928146062,-0.537396790185549,0.403860017187434
"PrG_L_6_4",-0.0587390836633996,-0.0180770815767629,0.0038160364909096,-0.49429254892816,-0.436611272221227,0.27000944000029
"PrG_R_6_4",-0.0701051350543476,-0.0277784954957176,0.0350420877442676,-0.459896388286334,-0.486364209196991,0.361849605033222
"PrG_L_6_5",0.0642821309927014,-0.0277056949649497,0.0763278609026573,-0.146000082120825,-0.523152377570541,0.437919957048516
"PrG_R_6_5",0.0534313933632484,-0.0341713466400453,0.0665708708953376,-0.175121716671161,-0.541395399640564,0.43132688701275
"PrG_L_6_6",0.00543455439126423,-0.0901748130047859,0.123006880670766,-0.360970262717837,-0.546762570593717,0.481566284662122
"PrG_R_6_6",0.0296650679560482,-0.080458769420084,0.11515072736331,-0.331988223963126,-0.554091748633394,0.478569291572087
"PCL_L_2_1",-0.0423737140858263,-0.0252525603732518,0.0268831598325492,-0.399995636176326,-0.535813703246461,0.366013146399184
"PCL_R_2_1",-0.0237650954116876,-0.0471452953404744,0.0392553015230182,-0.322351402117518,-0.60515262243647,0.388534753822993
"PCL_L_2_2",-0.0824914051370684,-0.0552489381528093,0.0382951624082386,-0.438056235262279,-0.552142728834728,0.347589654076135
"PCL_R_2_2",-0.0876828127280089,-0.068268282203554,0.0648414923382874,-0.41760835039203,-0.5593763346039,0.380552396022732
"STG_L_6_1",0.000546511906974819,-0.0591184784070926,-0.0635725874135575,-0.339492170716097,-0.409573665151769,0.164275926076327
"STG_R_6_1",-0.0146761162829465,-0.08903727676635,-0.0586327405128306,-0.361686071913668,-0.447864762640299,0.185490954160026
"STG_L_6_2",0.0412023411297495,-0.0149146828962968,0.0309583704813362,-0.176076670666731,-0.486048781542706,0.403650746396804
"STG_R_6_2",0.052885780180877,-0.000499051524944715,0.0315987362899366,-0.116203094965856,-0.475525472082009,0.419319838603768
"STG_L_6_3",0.108534142784266,-0.0264836067022519,0.0655473280436096,-0.125198840349138,-0.517734327655749,0.367298269205444
"STG_R_6_3",0.0966149707762423,-0.0100834736878093,0.0600502803389133,-0.163031494781855,-0.494148884630948,0.35514048263245
"STG_L_6_4",-0.0210783298707801,-0.00267820395522854,0.0182926559700199,-0.338736577223391,-0.473995078413391,0.372742943669577
"STG_R_6_4",0.00599434064427886,0.00871544308287537,0.00921965897871072,-0.285957541717032,-0.458176672435282,0.343461605872714
"STG_L_6_5",-0.0224699153837747,-0.0190445907301052,-0.0218530398596518,-0.375527634858564,-0.407045430382144,0.190118822864415
"STG_R_6_5",-0.0392026858374711,-0.0374861008973857,-0.0280452776049877,-0.396380847634161,-0.436971111649817,0.192105459943821
"STG_L_6_6",-0.00138910124443332,0.00762710011990622,0.0115075786781417,-0.325129033823906,-0.425546192206026,0.273485450748468
"STG_R_6_6",0.0113293629782088,0.00148138387902384,0.0201944381287805,-0.271281777109698,-0.467249105177245,0.37746070494802
"MTG_L_4_1",-0.0340522165842041,0.0137792506727728,0.00097782912437704,-0.397037043783336,-0.446569763716861,0.328197310739853
"MTG_R_4_1",-0.0222578901005903,0.0324580425672925,0.014941469062579,-0.350696755282397,-0.435406955302196,0.372297344537905
"MTG_L_4_2",-0.0658653562108457,0.0196014783290816,-0.0406034441125279,-0.453213400470829,-0.381264644313627,0.193631425585397
"MTG_R_4_2",-0.097006929544385,-0.025731494574934,-0.0572633639865346,-0.466141676639649,-0.414318481865524,0.195269387219823
"MTG_L_4_3",-0.0664597937903923,-0.00479264836254731,0.0356885122541663,-0.419274443719313,-0.454161566006052,0.395757396544959
"MTG_R_4_3",-0.0275044232557521,-0.0172439241479128,0.023181695239537,-0.349349914437199,-0.49529157931655,0.361534768080885
