"Full","Male","Female"
0.372917231700155,0.30556954743504,0.266841671974398
0.381571367900262,0.312488723756798,0.283948234513719
0.426780043812889,0.373188774944245,0.31208178748662
0.453508235032238,0.388304996059272,0.361633500493506
0.346588971275197,0.291168053735483,0.168382084896148
0.392418645703155,0.3293193723147,0.255647064994829
0.384620790727726,0.304854293172441,0.291941502664037
0.373379174586547,0.307224777703623,0.275570051204746
0.382219496356173,0.349245169680782,0.221260485306018
0.374584660507594,0.316825510858218,0.244890839540611
0.278693893462883,0.21990711493154,0.17896879814406
0.318291401998819,0.268782537955349,0.22650227855338
0.247566582894171,0.189375340087747,0.129942745633337
0.196861402432283,0.14568177859273,0.0660876415987459
0.529984020707677,0.502214988825639,0.419679596808605
0.492828162015735,0.443842144164875,0.405785336891559
0.546929063065636,0.503130277594834,0.459961868069424
0.520187071482778,0.465066737204232,0.438307139252981
0.55066778259761,0.518050972041,0.454419739722156
0.51217889027422,0.455827658159375,0.431241450664408
0.619608824783912,0.591023909777397,0.515651426391388
0.598862827485096,0.556333789660012,0.496190841261612
0.484729581862936,0.463386702717652,0.358702329864661
0.50486046777318,0.454346755446604,0.390162907172749
0.470535133184137,0.421973939123927,0.387539481429972
0.477714658281588,0.405104607722426,0.426964713530122
0.491344900352232,0.462519293896642,0.364729010008546
0.460587447388292,0.438764188861746,0.325485929378458
0.569330765867713,0.532930614882219,0.464794308328967
0.560790641122333,0.524239264020057,0.455059482606091
0.61203811756999,0.594195011363831,0.469480834152603
0.616184258077425,0.567352801835706,0.526005890660395
0.590870981126992,0.573230721827139,0.429209994023352
0.607983259169823,0.563081132651098,0.513983957591328
0.634114727921523,0.615011007216775,0.514119835277747
0.619263570649496,0.574200354969629,0.513972916681231
0.575749451352828,0.556787408813592,0.410225371298484
0.546161126052361,0.52800414598185,0.366875505436665
0.620725912231626,0.602270162674633,0.479677386926104
0.580939037005946,0.559478629975721,0.43374708820094
0.381459632430523,0.392419588102849,0.144687886811985
0.336905259221084,0.38381962231872,0.0610524424074885
0.589463956966486,0.569337669243731,0.462825996271818
0.57422471975443,0.540753494263735,0.452074295710272
0.651459850875817,0.656785454480636,0.532937161460862
0.62882839823099,0.647939472374795,0.453704842665842
0.379286223756018,0.421757614574655,0.154522653267699
0.341723402929185,0.373436176133883,0.0913132710141428
0.612994231480786,0.613186958823962,0.44714724158239
0.580993763682302,0.599387347964555,0.359532351393177
0.609348818954291,0.591122626477126,0.467560933784859
0.591561044945919,0.574695662083647,0.442905497371458
0.535155670882248,0.514804973045949,0.394322299590926
0.54845523933395,0.512000298450684,0.425308164818699
0.475928783194974,0.451133511366751,0.347601498387247
0.469472615583808,0.44565836026686,0.335417904392433
0.42374113187403,0.393116565405364,0.245279061666937
0.410957108237459,0.414019013112485,0.226955578165958
0.255127386366637,0.242858644815348,0.067034093493263
0.238819617655918,0.21086540016461,0.0246358173028323
0.551993568572608,0.523010182024024,0.375858163251168
0.556744839133449,0.541626323172773,0.359036817363581
0.563525015255914,0.527799689404546,0.454226426468492
0.564497382338068,0.528646215927379,0.456745074078118
0.371211384063522,0.330711066126605,0.135599915019404
0.424508510813713,0.379226675921865,0.219015920876672
0.345555818995955,0.351565050435084,0.0869636049025337
0.320277694704533,0.325977612703486,0.056407618016608
0.30509758422751,0.233952635024304,0.265399823576488
0.317346695138809,0.309193534910481,0.210168746486394
0.542971216012973,0.476828787488035,0.436831078073876
0.594825775574639,0.518632891473125,0.527204362133851
0.592636186632218,0.565133401824999,0.446636575341511
0.497780749259928,0.471686722058348,0.327767259915154
0.523733078304851,0.449700610643174,0.435452372957715
0.423488391070804,0.314455554205232,0.360290172871535
0.38236274844882,0.337865109098358,0.286414966721901
0.380850562904385,0.36578954322869,0.256121617388337
0.415641737584466,0.373380045032567,0.271258531102559
0.443260113431334,0.364539022175093,0.359456388646646
0.400165079814267,0.350594035284352,0.255958636730544
0.440853209413653,0.400301851315473,0.259517373746994
0.302494889387551,0.28022567066876,0.131427110486029
0.274508044915059,0.244916413060499,0.135214967255506
0.429339639606035,0.393932839231418,0.289055013083769
0.47034324168555,0.449298582024959,0.253071342066248
0.394722489566528,0.342341940932418,0.263664306397401
0.443892494285109,0.41428005530788,0.286726528116745
0.39305085550673,0.337675662767806,0.232859890072626
0.257784927409446,0.157183861750021,0.184590059333509
0.383977462546151,0.303897856406242,0.254391173143964
0.437471426606665,0.378410320662023,0.302670287985329
0.277608500053794,0.245973200953433,0.140920178740916
0.244655698983163,0.173722401818335,0.188920582728906
0.281456462169026,0.250994104707115,0.0557718815737734
0.220431575362445,0.133773218982615,0.11562408710697
0.431997001629889,0.341894592754992,0.340735751788775
0.46593861625993,0.422366296331573,0.264994444977677
0.367373978870012,0.300384914432145,0.235142714216506
0.436905455416586,0.377720060862229,0.278191945192128
0.319868839995465,0.291983800178885,0.133673428334126
0.389248385662108,0.333136459125632,0.221292920870932
0.413610007903255,0.35172161766365,0.280933309736916
0.390403075264104,0.31514753316075,0.280030982347177
0.607771437952721,0.572970196079264,0.464074591382537
0.619526490966543,0.609241105478889,0.455808720325853
0.535084405142661,0.487578013284396,0.381656441079138
0.602784799200333,0.565354027849503,0.456530507264225
0.289231886286434,0.20375954413359,0.2297904134395
0.221705180110185,0.177048654395153,0.110558943923391
0.357838348429825,0.313600466393983,0.163155647330861
0.272076332927531,0.247665759475554,0.0475340335005862
0.556912390871911,0.563014247241833,0.332909584385164
0.485998555963979,0.431149344552071,0.311992005070313
0.278747936029901,0.249321719263031,0.111712258733044
0.157108250554015,0.117518003545932,0.00814947464064898
0.330214679872741,0.273571039366194,0.248552928178708
0.274186088217028,0.263285444714315,0.0775032807425775
0.550389041744227,0.555302824935022,0.334817158909669
0.550799778983007,0.526925320876762,0.400693998515549
0.485988212078034,0.406983053005872,0.404516437135376
0.539372942367646,0.514974226037006,0.408913199113289
0.483406156152681,0.423311631475297,0.391937500007326
0.59183525516913,0.587720325897757,0.432951594227948
0.345454995586439,0.293254400605388,0.177854712890566
0.291393989737653,0.238812684409391,0.114495492749812
0.327474235837934,0.311807903631393,0.15051990653209
0.33152734342751,0.256073256055867,0.180037267520425
0.47968425276107,0.460956798922162,0.318052182436423
0.442821050642867,0.3920132611977,0.298299599755948
0.314754446104481,0.24160991447934,0.153649070770122
0.275665469088805,0.218747275733295,0.102799224951538
0.445040773947566,0.387120980502098,0.341962545678888
0.483457914707461,0.4378529115199,0.331317640059143
0.307061674471628,0.2888989565972,0.0815502818368599
0.468057198605817,0.476305633040239,0.212246732081978
0.406588783684559,0.379670964651319,0.234646310419278
0.402394030148588,0.374711261407871,0.197767630565978
0.401767984555355,0.392012343129831,0.187350127423723
0.442954867826956,0.422654191814911,0.261669130412567
0.445390261280216,0.406430062911161,0.277345805578922
0.464218746649664,0.459211826645127,0.250410328683429
0.530582546787985,0.522040968246332,0.342087267535013
0.586114461423888,0.599390859542639,0.359528078597319
0.510243807881618,0.481419924122095,0.340994743844093
0.537223431248643,0.503483357519201,0.390372028788691
0.524431402203278,0.476232011807517,0.381083055322996
0.472342764997243,0.398818845652562,0.346459875577018
0.481423799685842,0.428848574746476,0.296024294274271
0.437365445591345,0.359806019343356,0.2847652487238
0.507098841801937,0.496669077284482,0.29108229290906
0.46626717903801,0.420048254430853,0.275208767582195
0.620979984664607,0.597703083074361,0.463275174570721
0.615069058699039,0.592042890118126,0.446183393305898
0.491170624811085,0.468315474323861,0.338864026036264
0.469843392726922,0.45294729046644,0.296108303283544
0.51334994671569,0.475740787182602,0.347769048626481
0.485328838980534,0.435280007461853,0.333751617982805
0.458198829796415,0.432605763817432,0.304973020327578
0.446829680530545,0.430996599587311,0.265726691201638
0.264739476079059,0.179484912322413,0.0693810415308292
0.165915109395543,0.113199209942118,-0.0430539776215119
0.655312724778188,0.613690073944642,0.553830449248534
0.673176273952957,0.663108209231068,0.536872968276479
0.536227947469341,0.459683023534115,0.473146215054819
0.514737887095667,0.496570813205406,0.369439541826297
0.585873538838063,0.573621287189736,0.432461943669507
0.549079977647072,0.524013249169604,0.412770424487797
0.568444194140783,0.508709307804908,0.462940178856937
0.58661225571557,0.550185242685965,0.454379158667605
0.628023153311179,0.580964574218269,0.526135222733304
0.610979203232099,0.567155837778568,0.476714723331949
0.60366500020465,0.549381990577957,0.506160377377573
0.56665561795143,0.517159514476723,0.437737198924111
0.601427063273771,0.606568396585579,0.381708116982621
0.598125760141816,0.595099360554287,0.40356396995268
0.525420786286163,0.481915383540461,0.366717162399129
0.630905206683685,0.61107879617108,0.479813793096536
0.490008453515594,0.474359165211803,0.287385113508397
0.457785104600188,0.421830367157388,0.314997052533852
0.470946529319338,0.430928543028546,0.289305314424957
0.465344179447501,0.428496965435962,0.267968991974785
0.502572814794998,0.497523264466986,0.303764460314661
0.527326287918521,0.495702690875607,0.394642554282384
0.504353117493574,0.551923358632832,0.236802783573782
0.551694983960215,0.60152275803172,0.31520757377965
0.677822340228831,0.691082019706786,0.500760930606963
0.587291269371008,0.573324864861842,0.435777640861311
0.404584248051453,0.366607687584229,0.234541310635762
0.266341082062611,0.265788278963165,0.0412736412992223
0.350481176515637,0.261069781417801,0.179124865833402
