"U","V","Sex"
1.13390689240559,-0.764513349071574,"Male"
0.4362107268907,-1.08865110450224,"Male"
-0.276307970979354,1.79124528371847,"Female"
0.656131405130989,-0.883729413119317,"Female"
-2.43415171932283,-1.30907939221957,"Male"
0.54339810078649,-0.958796687306011,"Female"
-1.1658584224127,-0.685016401790759,"Female"
1.05363474364893,1.16817255601972,"Female"
-2.33737439757157,1.11213546832125,"Male"
-0.681396636006294,-0.516070521005069,"Female"
0.414669819232453,0.747152533528786,"Female"
-0.558927139721386,-0.702558662416629,"Male"
-0.058756563830204,-1.2702899786754,"Male"
0.00849095073829728,1.25203115331362,"Female"
-0.0837546771763838,0.733081129029423,"Male"
0.234163991819594,-0.0407417173205205,"Male"
0.793185395277272,0.0973905734238041,"Male"
-2.24178111353149,-2.02501407145956,"Male"
0.644197394402286,-0.149565310510265,"Female"
-0.132200942764654,1.39965162305113,"Male"
-1.66752350020873,-2.00072508397267,"Male"
-0.717762312460766,-0.759839901945733,"Female"
-0.520587045804074,-0.757421835127234,"Male"
-0.153478382325878,-1.26473283438932,"Female"
-0.302100656650236,-0.518168097385776,"Male"
2.2803882570958,1.39740876318679,"Female"
-1.70295952035894,1.41662986931936,"Male"
1.52682962106714,-0.266490105917586,"Female"
-0.00822936701436086,-0.354422804979904,"Male"
0.914692788230705,-0.313915445916904,"Male"
-0.953732131535696,1.46313395082943,"Male"
