"Full","Male","Female"
0.398903065058249,0.381057010769723,0.321639293853628
0.398526383898656,0.376271272968785,0.328629240883298
0.43300425171743,0.418736823176913,0.353524984509449
0.48009321549039,0.476984728957529,0.39115337787058
0.381082004659033,0.384023739961005,0.246235956479022
0.42659067168116,0.421365953516477,0.319223642097064
0.421242189021548,0.379227607496087,0.385037538061054
0.393623378828412,0.352672320323618,0.356578502169114
0.415437144152569,0.425141090363513,0.295602490803327
0.392383672077682,0.380425489052488,0.298998946121062
0.354449847330581,0.346189844432373,0.264983450884033
0.391247525795937,0.388697466750409,0.302075798744299
0.38195051185342,0.352234268809053,0.334579639539094
0.353765435745749,0.312142551044482,0.328462581906917
0.523377896358467,0.525870061579539,0.432401743044014
0.490228827430748,0.488973438087047,0.399941100348658
0.500738124915219,0.496749843696352,0.413671669979264
0.506865439444875,0.509020502246606,0.406242995243612
0.572582817077783,0.572733031312945,0.497584391635564
0.516733350317615,0.498643653912904,0.458805145798224
0.56427558549966,0.564714291967733,0.479109800597087
0.522347593943436,0.524248822646016,0.421510361431026
0.456194387679289,0.466241833820338,0.349438995868946
0.479274259360626,0.481342124213205,0.369552904252361
0.483817720445118,0.45857949346223,0.442087880936715
0.502508856915839,0.476905209305844,0.458707854014128
0.565526659406312,0.565262735222314,0.498636525952633
0.533118028374752,0.531118205961163,0.463466995062905
0.542048583800332,0.535177749867705,0.467654996509807
0.545837567685237,0.55361424936402,0.438659697031854
0.547901518189857,0.547436160181679,0.454367310527877
0.534970923184775,0.539798162351773,0.424107209839213
0.524829743709174,0.527842219126233,0.41450066679748
0.508647356992735,0.514097445190151,0.392654077940678
0.572356880897732,0.581291468112686,0.470294446613255
0.522982023878001,0.521719572140128,0.423784722775646
0.514922057518015,0.539943162422025,0.368660076818539
0.476443592210129,0.512346446969065,0.296622874346684
0.560658461137815,0.579846710168707,0.439487425013563
0.50374019591409,0.525768120048969,0.36082818691193
0.466983446936066,0.491998469047643,0.338106012653849
0.409353454663153,0.421310495341138,0.298111658069136
0.565425871997809,0.568547226770648,0.474830638416491
0.527265410464057,0.542763242040707,0.399464810563159
0.663712272768238,0.669632662208217,0.597530638808984
0.647835068534888,0.669917667415848,0.544658854668143
0.454489039245345,0.513466374353746,0.288095158966981
0.46245838996705,0.492821841068389,0.324758199942472
0.560810395544763,0.583427734457891,0.432995723300778
0.521150286085059,0.554543160326472,0.365421162376226
0.54784675438444,0.568958598457861,0.416331319373406
0.522824218708871,0.552804423040505,0.367730610139719
0.516184811035025,0.527959811862386,0.402083886873592
0.51941491844636,0.53732680665852,0.387118421024539
0.492356023055864,0.49275477988546,0.401296707685669
0.517505113582788,0.543687270961059,0.380659781302341
0.444493286813772,0.433402325376364,0.353810142790391
0.453887494847163,0.466924997626068,0.342468007786033
0.312294683345035,0.333413785792323,0.175872301703937
0.27804207313507,0.283858660135981,0.128520283755273
0.498348292765475,0.514846059677612,0.360079522886426
0.478651853294176,0.515339222723121,0.293938156614347
0.537385363180748,0.539459054747355,0.443868550101229
0.5496586804231,0.568734264122694,0.419552716858326
0.30030841852889,0.266560831243962,0.188848953805067
0.340086138853056,0.322646042006606,0.21772008024198
0.350072239745729,0.378429548634037,0.168627263032677
0.327441470233254,0.353041069995318,0.148705449500408
0.331531314551196,0.310386731295867,0.280830962122315
0.352018729830062,0.383758744106669,0.231792288505633
0.422094734927247,0.373952113845064,0.38144439809831
0.380512152318171,0.341482682751103,0.304057697014824
0.483292483830977,0.50045965534657,0.357810856017746
0.37752877048103,0.403373327824064,0.210697443934765
0.494328229376178,0.453274918567165,0.465074604428201
0.263877403251028,0.192029989533016,0.223060166603577
0.383126310958275,0.390118839437838,0.282945517358698
0.354832714336881,0.402703259275827,0.200685513336256
0.406261786620758,0.399339335926774,0.30453592741323
0.364215720312342,0.322921079685014,0.307997109793201
0.42359488925939,0.397562487574755,0.354866664885666
0.410682551368289,0.401348243661239,0.302090462033773
0.353344966473293,0.370689930454559,0.218036169252651
0.288806562757255,0.295086683145888,0.175840865905812
0.472110009458718,0.474396190301964,0.369385391332598
0.473451016570475,0.481598043204435,0.345469403064825
0.42136310372923,0.391940676587797,0.362296993186748
0.417275241539498,0.410876911949309,0.314869969537211
0.373306989529644,0.38414489963227,0.227447833746913
0.197566059766595,0.120950981154926,0.183278704135118
0.376465041467252,0.382530648203471,0.230013786692035
0.428893865174938,0.439534263355793,0.279553440543744
0.311783996195375,0.327218944535333,0.188020027313864
0.234825148784603,0.196001804146543,0.19888350718753
0.335425940297234,0.357457034308823,0.16347204597816
0.181406925834071,0.125888498226397,0.130507382192093
0.432341804754231,0.434124309323611,0.310104640316061
0.449513295062605,0.47147804110621,0.28206368383827
0.371977039804558,0.340497051327074,0.300690457139993
0.398722468455514,0.390086039375377,0.274296829925842
0.373405263870307,0.362279452472515,0.278778848971244
0.369115266684243,0.325053293962726,0.310662134949727
0.419256752883876,0.41147836550941,0.318080794218592
0.348209670803028,0.297495191157422,0.306492580465576
0.545751625792912,0.588761932313007,0.372925894686708
0.623958911518542,0.687256244996258,0.42191719433937
0.495484371747837,0.515395971176412,0.357413911538055
0.570566736562462,0.597730803952606,0.43277142104497
0.333614161001512,0.304542936392246,0.275580075320633
0.227757407762576,0.196882441801513,0.174874937864598
0.297089057414579,0.24096726241278,0.241766609126803
0.217972850487461,0.200692069255337,0.0926915333159443
0.453269652077183,0.469470011873838,0.308359188373493
0.404016361456613,0.373973267950541,0.317964232614033
0.324323507221042,0.306793977681188,0.239483388088347
0.158312525596955,0.138031566102033,0.0716706532190084
0.388068406536992,0.361044833668011,0.339749292054877
0.285324510403374,0.298713495408814,0.147068401024126
0.503870746553234,0.559980922319058,0.298596556975241
