"","xcoef_std_m1","xcoef_std_m2","xcoef_std_m3","xloading_m1","xloading_m2","xloading_m3"
"PhG_R_6_2",0.00511807076191778,-0.0220839965059416,0.00650719247574818,-0.180984564424894,-0.609045990463244,-0.0367875404287886
"PhG_L_6_3",0.00652600221560577,-0.022935083515244,0.000658902877739268,-0.179351684476685,-0.681363620034965,-0.0656819381901316
"PhG_R_6_3",0.00858553888523923,-0.0186601511504489,0.00696390599090351,-0.118543711121414,-0.629754083897246,-0.00856734499554769
"PhG_L_6_4",-0.00652610274849276,-0.0147774926849786,0.00196382256482126,-0.349187051754094,-0.561511988084312,-0.0921688469986924
"PhG_R_6_4",-0.00406781155677875,-0.0096073504749272,0.00267197585609358,-0.332523790391169,-0.512587530229456,-0.0774537786418597
"PhG_L_6_5",0.00439218328689161,-0.00458225688895108,-0.00485719483157803,-0.302177078969544,-0.455595420354228,-0.174992341227737
"PhG_R_6_5",-0.0061768050042196,-0.0133039539325474,-0.00119839238512931,-0.397238983035113,-0.479377373721009,-0.114310204713664
"PhG_L_6_6",-0.00832625875660017,-0.0131243512851273,0.00118129048078163,-0.385262087769252,-0.624460203524401,-0.0891841914624392
"PhG_R_6_6",-0.00197051685894978,-0.0220428529453885,0.0081689423968362,-0.261547368744201,-0.648143944361659,-0.0260771181827071
"pSTS_L_2_1",-0.00818143648536106,-0.011402647666457,-0.0099244633414187,-0.331103764611233,-0.52062787204968,-0.152342308100452
"pSTS_R_2_1",0.0181545893329962,-0.0212012293863041,-0.00376488470911277,-0.26198801214748,-0.547253719375651,-0.142083643007935
"pSTS_L_2_2",-0.0146460029519157,0.000499803278967659,-0.0089702908793744,-0.36969373852934,-0.475086904886371,-0.161698142701137
"pSTS_R_2_2",0.0053923341665437,-0.0125821512134653,-0.00588397934608856,-0.309588140353748,-0.555943031869424,-0.160025802866521
"SPL_L_5_1",-0.0740831643543844,-0.0102640234930328,-0.0168736413511978,-0.529512081126002,-0.530953152189025,-0.151803495165849
"SPL_R_5_1",-0.109956032229239,-0.0219729694487136,-0.0116234965823515,-0.535241707553301,-0.546336896982107,-0.129128653250168
"SPL_L_5_2",-0.0566753610879738,-0.0175447254532495,-0.0257139373869307,-0.464177702345515,-0.53766197219175,-0.170860397914398
"SPL_R_5_2",-0.0835148976398396,-0.00553394594485899,-0.0444095871308947,-0.510584428737674,-0.520011976016258,-0.195658150920366
"SPL_L_5_3",-0.0421595463436854,-0.00191153300404509,-0.0266362669986678,-0.422573453799881,-0.4999945263947,-0.179218612674367
"SPL_R_5_3",-0.0356653551163774,-0.0197112115513699,-0.0138944610171214,-0.426894609282192,-0.551748519409172,-0.157661107319975
"SPL_L_5_4",-0.0911486400747013,-0.0156280587159099,-0.00983763771038266,-0.543621740271874,-0.5632654743729,-0.129394667433738
"SPL_R_5_4",-0.0810228899341318,-0.0317459488749539,-0.00440569946167978,-0.523092909145102,-0.595439894054371,-0.114085115695942
"SPL_L_5_5",-0.0330264017588953,-0.00707224378047586,-0.0324548763503881,-0.428653058793512,-0.52872295390423,-0.199285807482757
"SPL_R_5_5",-0.0370594475665983,-0.0181904301931968,-0.0424706899466393,-0.419044959566817,-0.542694655505645,-0.214067946283934
"IPL_L_6_1",0.0156721140851835,-0.0159434123540357,0.105986788127938,-0.369647849451781,-0.480375845654622,-0.0653599468209892
"IPL_R_6_1",0.0278151683737734,0.00314598812652642,0.0169953564552798,-0.340342495075424,-0.481060278953757,-0.134290034831526
