"","xcoef_std_m1","xcoef_std_m2","xcoef_std_m3","xloading_m1","xloading_m2","xloading_m3"
"SFG_L_7_1",-0.0949849997956009,-0.0574610971393538,-0.00201938359438522,-0.539670243136987,-0.569371803108858,0.229319969261278
"SFG_R_7_1",-0.0936833909288537,-0.0871260770993035,-0.00211884361396655,-0.521570352070166,-0.603494882367608,0.227792109241004
"SFG_L_7_2",-0.101939213246948,-0.0572461732454785,0.0120353403627764,-0.542754639221768,-0.545661768265166,0.252742386737133
"SFG_R_7_2",-0.070559049904459,-0.0461647888598496,0.0134818076571627,-0.530268096484165,-0.547442068251518,0.261239490485663
"SFG_L_7_3",-0.0259859966105781,-0.0561298941220566,0.0881980284575254,-0.433657914685365,-0.567576796575659,0.377227438158086
"SFG_R_7_3",-0.067452613349487,-0.0650353598444055,0.101138992265328,-0.485238017872674,-0.555031501209218,0.365399457601118
"SFG_L_7_4",-0.0911538252789255,-0.057069399817746,-0.0364395867774179,-0.549740303905034,-0.568906492556737,0.156938221102955
"SFG_R_7_4",-0.0713990683652731,-0.0679764619213807,-0.0438923750070253,-0.51055748912527,-0.573558173355677,0.140300479642156
"SFG_L_7_5",-0.1197416870732,-0.0844613447535278,-0.0442848234235732,-0.552914864444164,-0.634405401834965,0.138936328802459
"SFG_R_7_5",-0.0928435969780028,-0.0896667041541018,-0.0572611134220504,-0.525248751504422,-0.634321037498963,0.116238703238577
"SFG_L_7_6",-0.103156916292956,-0.0755349412339773,0.0384345075483701,-0.500065824374856,-0.541075427381881,0.278058795053273
"SFG_R_7_6",-0.121166379494794,-0.0962110305644373,0.0528598997054181,-0.489811257705904,-0.544387427365839,0.283799875078056
"SFG_L_7_7",-0.0353710558538543,-0.119031605188565,0.278848001664408,-0.352345340552777,-0.531418448546783,0.432007302801937
"SFG_R_7_7",-0.000389755253842606,-0.0963047656432751,0.205314982434471,-0.325438676608078,-0.528767328148615,0.406904408008339
"MFG_L_7_1",-0.0814621249106856,-0.00541845455693118,0.143757625058977,-0.478680028800455,-0.45368977291934,0.351962281128548
"MFG_R_7_1",-0.122409395196276,-0.0233697079451717,0.0970378904915137,-0.519566824428303,-0.472571175673249,0.318813208282735
"MFG_L_7_2",-0.0943518925718322,-0.0533391006930013,-0.127153486602522,-0.510040099808917,-0.545763770582695,0.0900421978227381
"MFG_R_7_2",-0.0632235812852047,-0.0408080632491419,-0.0979453532103024,-0.499826246488398,-0.540661296273557,0.0838055497248528
"MFG_L_7_3",0.00991929824043388,-0.00349708573825625,0.213898919376666,-0.362815657690005,-0.453088531216601,0.465996596893241
"MFG_R_7_3",-0.083332719418458,-0.00901935625661715,0.23641949134322,-0.459967488873198,-0.469041245315938,0.43691068759517
"MFG_L_7_4",-0.0350453222474442,-0.0014960328221088,0.121770253095577,-0.437186444316864,-0.485007411456967,0.318858574880311
"MFG_R_7_4",-0.0860258104520662,-0.0131564594687011,0.126576897101876,-0.479163862834807,-0.509776598895204,0.325961650832975
"MFG_L_7_5",-0.147217167375439,-0.0321983570874028,-0.0682644028916299,-0.560928600425592,-0.49848134401073,0.16510515914113
"MFG_R_7_5",-0.0743351181260237,-0.0463590438027534,-0.0272375419683324,-0.488099790813632,-0.526066246018816,0.190940062633116
"MFG_L_7_6",-0.100791173833439,-0.0387966544193452,-0.108237017346188,-0.547452349066802,-0.528214302959363,0.0658403161405815
"MFG_R_7_6",-0.0790595851305992,-0.0392197246524202,-0.0898651040051357,-0.527991149806584,-0.534078296317645,0.0888986675880466
"MFG_L_7_7",0.0591276412330436,-0.00812357698303319,0.17903742022533,-0.248477302921862,-0.497294458790386,0.385080608407671
"MFG_R_7_7",0.0242731093476792,-0.0376226691654679,0.22476055799829,-0.280808339986428,-0.520960479560081,0.385553458409372
"IFG_L_6_1",-0.00305618654399949,-0.0302610849490904,-0.0513819397214317,-0.402008418042444,-0.558771359886647,0.0841720975017314
"IFG_R_6_1",-0.0209247390445674,-0.0287847668599206,-0.0498805010140776,-0.445134198834599,-0.556726534729789,0.0959812327637532
"IFG_L_6_2",0.00370820132294586,-0.00808950537188485,0.032088848709473,-0.382218123667006,-0.48875961033138,0.261905674524627
"IFG_R_6_2",-0.0164752919749033,-0.00934659754270961,0.0317291999774591,-0.422085319884628,-0.503803875345427,0.263266062048793
"IFG_L_6_3",0.0233090072501362,-0.0355359474424366,-0.00322734236916104,-0.291417575923084,-0.556418057826238,0.15639662598297
"IFG_R_6_3",-0.00489392960896065,-0.0478300564993442,-0.0145441309720807,-0.355826781809582,-0.596227710996258,0.128572909901253
"IFG_L_6_4",0.0162419010747057,-3.43688497453552e-05,0.0637535396609294,-0.310132305813898,-0.463232453372597,0.301823075712456
"IFG_R_6_4",-0.0176038472871464,-0.0121678646106537,0.0515916241609079,-0.367172611043626,-0.507098472597674,0.251532456498751
"IFG_L_6_5",0.0112109018801356,-0.0450233187648946,0.0251370430663278,-0.349198832924342,-0.601406097164203,0.228807695822858
"IFG_R_6_5",-0.0184923746241034,-0.0645852584200965,0.0295523633325953,-0.392510012010528,-0.628259883120141,0.214991227720968
"IFG_L_6_6",0.030284782288596,-0.0477848524005604,-0.0119873760557006,-0.259207020762185,-0.624447808298711,0.125669749101351
"IFG_R_6_6",0.0249651911692027,-0.0424525813531318,-0.019019540777785,-0.280763352947637,-0.623454049724775,0.115040396959573
"OrG_L_6_1",0.0550925761140866,-0.0918127014691326,0.015873591824202,-0.141776319907934,-0.653324555935663,0.18887871603807
"OrG_R_6_1",0.0404889766025211,-0.144179226699284,-0.0193466239365346,-0.188774754960998,-0.704402500519804,0.14731112717092
"OrG_L_6_2",0.00612556719521849,-0.0203984832655003,0.0622342079892717,-0.330073497560755,-0.527884439407277,0.277559894060893
"OrG_R_6_2",-0.0296753014477471,-0.0134751868948213,0.071351361674857,-0.380177250377849,-0.517838199479539,0.291343984284902
"OrG_L_6_3",0.0102213406489756,-0.0633418046793259,0.0830832778956803,-0.298181404598684,-0.583167491020315,0.260563003488175
"OrG_R_6_3",-0.0515924453367672,-0.115368398794923,0.109993990982657,-0.321896303299004,-0.634699063837231,0.254731883302752
"OrG_L_6_4",0.0832731548986724,-0.115458675112846,-0.0308464968823091,-0.0631437575547659,-0.602453055804927,0.0913615958131083
"OrG_R_6_4",0.109202801548636,-0.114493529857759,-0.0346353959797287,-0.077060654271816,-0.588336803486775,0.113937016999531
"OrG_L_6_5",0.0507867390132237,-0.206400880605655,0.0126644128854807,-0.189732619710925,-0.699818116720869,0.169047194717972
"OrG_R_6_5",0.0465534667509195,-0.169917135621248,0.0187391921052888,-0.136207109547483,-0.685093274029106,0.150369798916012
"OrG_L_6_6",0.0032352772032869,-0.022286386328439,0.0581801921547906,-0.347930062161288,-0.550886239510506,0.273777423154249
"OrG_R_6_6",-0.0338430789896546,-0.0256875670397926,0.0502193621162815,-0.40719876656678,-0.566150492726944,0.253778951756597
"PrG_L_6_1",-0.0482123109373631,-0.0616982082020068,-0.131410668384341,-0.451516534194161,-0.612386825129783,0.0662279814444792
"PrG_R_6_1",0.0100315544373398,-0.0620002494222847,-0.070437500906652,-0.367101839929322,-0.65041416121915,0.0711371149565458
"PrG_L_6_2",-0.130054818989546,-0.0311585879245406,-0.109169808935342,-0.580743573143054,-0.540934010187511,0.0711033839376767
"PrG_R_6_2",-0.135909221142882,-0.0736155363480443,-0.142184364624507,-0.546073211936028,-0.585772820507426,0.0766074919886182
"PrG_L_6_3",-0.0928525922298714,-0.0574419933882205,-0.0557039652661628,-0.504700271251865,-0.612056074474366,0.10807564019643
"PrG_R_6_3",-0.084181006605716,-0.0546957679084965,-0.0639569614304249,-0.519066701504855,-0.611423412340723,0.100216980673938
"PrG_L_6_4",-0.0607695583471152,-0.0178782569017553,-0.0321843436151822,-0.535903821183896,-0.508021456659246,0.0602263094104897
"PrG_R_6_4",-0.0751565768372911,-0.0515032990669704,-0.048167421134235,-0.509263420714923,-0.608487100773561,0.0542748756301066
"PrG_L_6_5",0.0593071514965624,-0.0696072431534994,0.00415740734458377,-0.197516354461678,-0.67595152695974,0.17077075774929
"PrG_R_6_5",0.0488449638093532,-0.0643524622072763,-0.00854017586328165,-0.226243941755225,-0.672015825839492,0.140919313816033
"PrG_L_6_6",0.00130203927232071,-0.0738767080171743,-0.13535880315676,-0.403889042666066,-0.596252093302998,0.0698548488182442
"PrG_R_6_6",0.0262252095140052,-0.0673607037641116,-0.102556961543356,-0.374497876067001,-0.596581925213748,0.0878614382877432
"PCL_L_2_1",-0.0468135059530445,-0.0485261988906806,-0.00204280515960159,-0.455594869867286,-0.686180239395904,0.146814012127003
"PCL_R_2_1",-0.0306985526262646,-0.0788914443960341,-0.0087878269985714,-0.383611229377581,-0.759268366046761,0.112507772318744
"PCL_L_2_2",-0.0896672978553702,-0.0773283022065362,-0.0441590130565976,-0.492744913398137,-0.671346346713897,0.0740031674143921
"PCL_R_2_2",-0.0972355035241915,-0.10545435154344,-0.0600365716947194,-0.47331203521847,-0.688736235416667,0.0601339047363287
"STG_L_6_1",-0.000526044358103712,-0.0158276611214105,0.0638155784883347,-0.368995191872134,-0.395523456689508,0.264423776829047
"STG_R_6_1",-0.0160407284695364,-0.0260679376654851,0.0655380739862636,-0.392126655029867,-0.416296116393043,0.264439079183292
"STG_L_6_2",0.0350930929438047,-0.0692682426702771,0.0463075879486647,-0.227398787219151,-0.664235877344416,0.276063769923296
"STG_R_6_2",0.047208302748085,-0.0621162751663201,0.0388837846190495,-0.171151577531913,-0.699945069358271,0.276303570363328
"STG_L_6_3",0.0986880408502136,-0.118530357540331,0.0890598152118583,-0.180840205868916,-0.705980701501777,0.282084020959106
"STG_R_6_3",0.0859041076546396,-0.119308576128991,0.0727698802946653,-0.219647234260493,-0.702896732788886,0.259832831064057
"STG_L_6_4",-0.0237529696068207,-0.0294475608546466,0.0360065663122889,-0.382969546495258,-0.583090253793447,0.261916563034023
"STG_R_6_4",-1.56429102221974e-05,-0.0558274196859,0.0372154122346795,-0.337647995267674,-0.640979567334108,0.246727230439303
"STG_L_6_5",-0.0254262625439388,-0.0279590584956035,0.0373200384272398,-0.412795749518186,-0.465480858474089,0.24392282830002
"STG_R_6_5",-0.0450090012255109,-0.0556630741903105,0.038165739052585,-0.437671499202033,-0.506457500976842,0.225902490977013
"STG_L_6_6",-0.00249393900566334,-0.0156697064650513,0.078152498412481,-0.364489777346191,-0.512957049856962,0.317697764936854
"STG_R_6_6",0.00915091452385551,-0.024972600059127,0.0204981893084437,-0.319716790655016,-0.623144760458156,0.26392098419671
"MTG_L_4_1",-0.0333959104443208,0.00686540016339755,0.0544577876113916,-0.434964774990086,-0.513265137874876,0.326062292141673
"MTG_R_4_1",-0.0242425537315157,-0.0152496945490694,0.0534910734030661,-0.39495858524159,-0.574902901285537,0.285966896372881
"MTG_L_4_2",-0.0648433362846687,0.0181678921124553,0.100740786250922,-0.484486265293417,-0.409108031632519,0.332162729874856
"MTG_R_4_2",-0.0981016364666942,-0.00877592649265634,0.12936901850609,-0.498746898995882,-0.427474117785174,0.315458857165731
"MTG_L_4_3",-0.0622599541779505,0.0299034183711192,0.0332479877539918,-0.448563315303369,-0.445706885201272,0.250939098954744
"MTG_R_4_3",-0.0258212953131333,0.00487552690048037,0.0363351071186523,-0.385403897651079,-0.512407334243293,0.251375593572924
"MTG_L_4_4",-0.0235565548293513,0.0101189593219218,0.106908688090852,-0.379872694805556,-0.505599891014826,0.347648435551261
"MTG_R_4_4",0.00871338926566532,-0.0640178431376407,0.137868381729383,-0.354810836183705,-0.591645614981294,0.309610246662325
"ITG_L_7_1",-0.00428474504916158,-0.0130295733311348,0.0270205822302618,-0.352596455399613,-0.569544022114884,0.289234601424497
"ITG_R_7_1",-0.00751099945651201,-0.0082747538690659,0.0150882081259887,-0.413666657375143,-0.488365123977697,0.268761181782835
"ITG_L_7_2",-0.0148184850189478,0.000444569070408543,0.000477767956143066,-0.381229980121191,-0.478688225020715,0.173802211626005
"ITG_R_7_2",-0.00433193377089067,0.00533950154868624,-0.000403204404422065,-0.341439376925208,-0.449155181227708,0.181247466954947
"ITG_L_7_3",-0.0381587215186034,0.00809395023781572,0.0801114659921008,-0.465401078484304,-0.386720773286738,0.351658112400359
"ITG_R_7_3",-0.0320226125473334,-0.0103131407108401,0.0593965573512234,-0.460077376799006,-0.404141977476049,0.315968406323576
"ITG_L_7_4",-0.0307699719675164,0.0134813264465392,0.0733576938164572,-0.452292183117402,-0.429470553810165,0.387777997158466
"ITG_R_7_4",-0.0412176210379399,-0.00798551541217632,0.056186933190174,-0.46887781562883,-0.447892823849005,0.305669612170106
"ITG_L_7_5",-0.0349859011731082,0.012455358507027,0.0193126429524479,-0.427888669757536,-0.470747774080615,0.229241248568053
"ITG_R_7_5",-0.00696771702145272,0.000749232282804785,0.0157799679214683,-0.369064849677216,-0.490765945674865,0.228977497599783
"ITG_L_7_6",-0.0231018625681358,0.00253320839550266,0.0372668010481271,-0.358617815442168,-0.504021912684489,0.2578775297298
"ITG_R_7_6",-0.00313374280835651,-0.00975128835399599,0.0127273861216077,-0.307307459087135,-0.538150152259444,0.212579683949469
"ITG_L_7_7",-0.0282928715000782,-0.00191559001436681,0.063586273815897,-0.375096004634855,-0.518212741759209,0.303447234275463
"ITG_R_7_7",0.00858807973899336,-0.0409809479848425,0.0011593937224155,-0.271829237107215,-0.59605100619692,0.171649114132895
"FuG_L_3_1",-0.0107142345532815,-0.0776407076786334,0.121463358978674,-0.392232905353882,-0.584788714218227,0.322792526382252
"FuG_R_3_1",-0.0241905343978388,-0.121860228883342,0.0731184952153905,-0.39539736043311,-0.595390255098235,0.250919496782764
"FuG_L_3_2",-0.0438272884944982,-0.0645820342614968,-0.0115212418528317,-0.397796384162973,-0.61674158386529,0.152778815648242
"FuG_R_3_2",-0.0343066290484617,-0.0343452697455872,0.00765792384539415,-0.364661160681647,-0.579917266218474,0.175792661941499
"FuG_L_3_3",-0.0150379261991828,-0.0470937202067099,-0.0438023673598902,-0.327205801621047,-0.56932246987996,0.125764339007836
"FuG_R_3_3",0.0312715647141949,-0.0510557965310853,-0.0624569730455592,-0.283175831748437,-0.58569585935644,0.12245956385321
"PhG_L_6_1",0.00273142195368667,-0.00948840802519434,0.0145847278956102,-0.337336379524772,-0.493898885538951,0.285491692352852
"PhG_R_6_1",0.00115195789946668,-0.0144502729451037,0.00257126241775782,-0.321090382520588,-0.522061235854955,0.179809647758716
"PhG_L_6_2",-0.000933793930083545,-0.0205599075808323,-0.00654543415966072,-0.220531480613182,-0.633166674584731,0.0728002210111737
"PhG_R_6_2",0.00481056313222496,-0.0245664651505146,-0.00923780632094605,-0.172704235025426,-0.623533799023626,0.0566296624351868
"PhG_L_6_3",0.00570262671905133,-0.0248553774479486,-0.00209602857721739,-0.171372069545801,-0.692006900711303,0.106911451504053
"PhG_R_6_3",0.00898215454815462,-0.0205253434817397,-0.00739923146118066,-0.106535832336125,-0.644026166765018,0.0467970078058084
"PhG_L_6_4",-0.00636393366550111,-0.0157215466768866,-0.00333011430661603,-0.340330874596374,-0.566185079058078,0.141103083134744
"PhG_R_6_4",-0.00413587768534675,-0.0111489658981085,-0.0043830502267826,-0.322374686501034,-0.519632667609418,0.111093492380592
