"brain","fitted_beh","ci_lower","ci_upper"
-2.88000555395331,-0.739492107372043,-0.950831112781578,-0.528153101962507
-2.84783585733303,-0.731231971653,-0.940465279673316,-0.521998663632684
-2.81566616071275,-0.722971835933957,-0.930102053095184,-0.51584161877273
-2.78349646409247,-0.714711700214914,-0.919741513256553,-0.509681887173275
-2.75132676747219,-0.706451564495871,-0.909383743582929,-0.503519385408813
-2.7191570708519,-0.698191428776828,-0.899028830872787,-0.49735402668087
-2.68698737423162,-0.689931293057785,-0.888676865463275,-0.491185720652296
-2.65481767761134,-0.681671157338743,-0.878327941405343,-0.485014373272142
-2.62264798099106,-0.6734110216197,-0.867982156648894,-0.478839886590506
-2.59047828437078,-0.665150885900657,-0.857639613238597,-0.472662158562716
-2.55830858775049,-0.656890750181614,-0.84730041752104,-0.466481082842187
-2.52613889113021,-0.648630614462571,-0.836964680363942,-0.4602965485612
-2.49396919450993,-0.640370478743528,-0.826632517388209,-0.454108440098847
-2.46179949788965,-0.632110343024485,-0.816304049213657,-0.447916636835313
-2.42962980126937,-0.623850207305442,-0.80597940171928,-0.441721012891605
-2.39746010464908,-0.6155900715864,-0.795658706319002,-0.435521436853797
-2.3652904080288,-0.607329935867357,-0.785342100253932,-0.429317771480781
-2.33312071140852,-0.599069800148314,-0.775029726902171,-0.423109873394456
-2.30095101478824,-0.590809664429271,-0.764721736107324,-0.416897592751217
-2.26878131816796,-0.582549528710228,-0.754418284526931,-0.410680772893524
-2.23661162154767,-0.574289392991185,-0.744119536002108,-0.404459249980262
-2.20444192492739,-0.566029257272142,-0.733825661949774,-0.39823285259451
-2.17227222830711,-0.557769121553099,-0.723536841778927,-0.392001401327272
-2.14010253168683,-0.549508985834056,-0.713253263332528,-0.385764708335584
-2.10793283506654,-0.541248850115013,-0.702975123356639,-0.379522576873388
-2.07576313844626,-0.53298871439597,-0.692702627998552,-0.373274800793389
-2.04359344182598,-0.524728578676928,-0.682435993335785,-0.36702116401807
-2.0114237452057,-0.516468442957885,-0.672175445937868,-0.360761439977902
-1.97925404858542,-0.508208307238842,-0.661921223463003,-0.354495391014681
-1.94708435196513,-0.499948171519799,-0.651673575291755,-0.348222767747843
-1.91491465534485,-0.491688035800756,-0.641432763200055,-0.341943308401458
-1.88274495872457,-0.483427900081713,-0.631199062073887,-0.33565673808954
-1.85057526210429,-0.47516776436267,-0.62097276066816,-0.329362768057181
-1.81840556548401,-0.466907628643628,-0.610754162412329,-0.323061094874926
-1.78623586886372,-0.458647492924585,-0.600543586265439,-0.31675139958373
-1.75406617224344,-0.450387357205542,-0.59034136762333,-0.310433346787753
-1.72189647562316,-0.442127221486499,-0.58014785928081,-0.304106583692188
-1.68972677900288,-0.433867085767456,-0.569963432451612,-0.2977707390833
-1.6575570823826,-0.425606950048413,-0.559788477848999,-0.291425422247827
-1.62538738576231,-0.41734681432937,-0.5496234068298,-0.28507022182894
-1.59321768914203,-0.409086678610327,-0.539468652604626,-0.278704704616029
-1.56104799252175,-0.400826542891284,-0.529324671516859,-0.27232841426571
-1.52887829590147,-0.392566407172242,-0.519191944392817,-0.265940869951666
-1.49670859928119,-0.384306271453199,-0.509070977965192,-0.259541564941206
-1.4645389026609,-0.376046135734156,-0.498962306371497,-0.253129965096814
-1.43236920604062,-0.367786000015113,-0.488866492728729,-0.246705507301497
-1.40019950942034,-0.35952586429607,-0.478784130784796,-0.240267597807344
-1.36802981280006,-0.351265728577027,-0.468715846646443,-0.233815610507612
-1.33586011617978,-0.343005592857984,-0.458662300582366,-0.227348885133603
-1.30369041955949,-0.334745457138941,-0.448624188898943,-0.22086672537894
-1.27152072293921,-0.326485321419899,-0.438602245884448,-0.21436839695535
-1.23935102631893,-0.318225185700856,-0.428597245815779,-0.207853125585932
-1.20718132969865,-0.309965049981813,-0.418610005019472,-0.201320094944154
-1.17501163307837,-0.30170491426277,-0.408641383976135,-0.194768444549405
-1.14284193645808,-0.293444778543727,-0.39869228945434,-0.188197267633114
-1.1106722398378,-0.285184642824684,-0.388763676656351,-0.181605608993017
-1.07850254321752,-0.276924507105641,-0.378856551353873,-0.174992462857409
-1.04633284659724,-0.268664371386598,-0.368971971987177,-0.16835677078602
-1.01416314997696,-0.260404235667555,-0.35911105169546,-0.161697419639651
-0.981993453356673,-0.252144099948513,-0.349274960240121,-0.155013239656905
-0.949823756736391,-0.24388396422947,-0.339464925775737,-0.148303002683203
-0.917654060116109,-0.235623828510427,-0.329682236415993,-0.141565420604861
-0.885484363495827,-0.227363692791384,-0.319928241533602,-0.134799144049166
-0.853314666875545,-0.219103557072341,-0.31020435272458,-0.128002761420103
-0.821144970255263,-0.210843421353298,-0.300512044358178,-0.121174798348419
-0.788975273634981,-0.202583285634255,-0.290852853624652,-0.114313717643859
-0.756805577014699,-0.194323149915212,-0.281228379984128,-0.107417919846297
-0.724635880394417,-0.18606301419617,-0.271640283911619,-0.10048574448072
-0.692466183774135,-0.177802878477127,-0.262090284826297,-0.0935154721279561
-0.660296487153853,-0.169542742758084,-0.252580158088099,-0.0865053274280685
-0.628126790533571,-0.161282607039041,-0.243111730942505,-0.0794534831355766
-0.595957093913289,-0.153022471319998,-0.23368687729579,-0.0723580653442061
-0.563787397293007,-0.144762335600955,-0.224307511209197,-0.0652171599927133
-0.531617700672725,-0.136502199881912,-0.214975579012446,-0.0580288207513785
-0.499448004052442,-0.128242064162869,-0.20569304995571,-0.0507910783700291
-0.46727830743216,-0.119981928443826,-0.196461905345633,-0.0435019515420203
-0.435108610811878,-0.111721792724784,-0.187284126145733,-0.0361594593038346
-0.402938914191596,-0.103461657005741,-0.178161679064883,-0.0287616349465986
-0.370769217571314,-0.0952015212866978,-0.169096501209246,-0.0213065413641498
-0.338599520951032,-0.086941385567655,-0.160090483432024,-0.013792287703286
-0.30642982433075,-0.0786812498486121,-0.151145452579948,-0.00621704711727662
-0.274260127710468,-0.0704211141295692,-0.142263152902873,0.00142092464373497
-0.242090431090186,-0.0621609784105263,-0.133445226959709,0.00912327013865597
