"","xcoef_std_m1","xcoef_std_m2","xcoef_std_m3","xloading_m1","xloading_m2","xloading_m3"
"PCL_L_2_2",-0.0797334404055674,-0.0650410332051973,-0.0304628830463124,-0.440578006315462,-0.592849098942346,-0.2350504634593
"PCL_R_2_2",-0.0872275121493082,-0.0825365961911542,-0.0538540890246022,-0.423374284280751,-0.604882166450828,-0.266302116437719
"STG_L_6_1",0.003071297758773,-0.0528344171011262,0.0711729484325295,-0.342286004450571,-0.407320848503701,-0.0746594434237469
"STG_R_6_1",-0.0218336997473197,-0.0864990684254727,0.0705356672188782,-0.369901244862709,-0.450861935595226,-0.085556441188894
"STG_L_6_2",0.0426906868552167,-0.0183658291177329,-0.0208371390309246,-0.176649541465416,-0.519261524434433,-0.2788791966566
"STG_R_6_2",0.0519555784523422,-0.00575175372534823,-0.0247109095312548,-0.119856840591135,-0.514181393233571,-0.295316492176353
"STG_L_6_3",0.107776922560546,-0.0368840065166715,-0.0587454210946684,-0.13146280573694,-0.548297871197845,-0.254757159859579
"STG_R_6_3",0.0930574663923715,-0.0246381388300056,-0.0587159107853234,-0.16983563675037,-0.527005687468661,-0.250665668802302
"STG_L_6_4",-0.0229828664794544,-0.00617329796456931,-0.0125138998481636,-0.344242624616615,-0.5045043771108,-0.253918761699675
"STG_R_6_4",0.00508462971443719,0.0053387846816446,-0.00561530955652331,-0.291389608692662,-0.488705824039647,-0.233873893683347
"STG_L_6_5",-0.0193229279314414,-0.0183355166440555,0.0192795290713188,-0.378296810943315,-0.414224116073796,-0.111894807804862
"STG_R_6_5",-0.0405629367576871,-0.0387186878408825,0.0281395204947388,-0.402359878318324,-0.44462134205908,-0.104739423007626
"STG_L_6_6",-0.00514779731356978,0.00399852689985657,-0.0166254879642591,-0.334133079907692,-0.440307025238068,-0.183606041327936
"STG_R_6_6",0.00850933648426256,-0.00383957836602805,-0.0212675825998984,-0.28300447402609,-0.502957129897342,-0.277435255129093
"MTG_L_4_1",-0.0368234047879979,0.0146564860446337,-0.0039155537303786,-0.403089463221915,-0.465636274621131,-0.223205166062298
"MTG_R_4_1",-0.0295717522877343,0.0268207364914141,-0.0199605631955295,-0.360792088555683,-0.46825307634806,-0.268367680858019
"MTG_L_4_2",-0.0663270239253557,0.0227069469232051,0.0287890481284268,-0.456776834181564,-0.3815375627086,-0.114117028320051
"MTG_R_4_2",-0.111190219798241,-0.0268671554249614,0.0475258352892809,-0.478099053475041,-0.418346010719137,-0.110660830474633
"MTG_L_4_3",-0.0688755143698477,-0.00704928668439073,-0.031486275945857,-0.421642527198479,-0.479321274293464,-0.278753683649634
"MTG_R_4_3",-0.0315945971556215,-0.0165507729261142,-0.0104135210957717,-0.352852575681242,-0.513935812800551,-0.232405189087483
"MTG_L_4_4",-0.0302485299398234,0.0330174309053018,-0.0142092898793061,-0.349135073294757,-0.439665925283187,-0.223108446687936
"MTG_R_4_4",-0.00198472483106923,0.0485061873821784,-0.0726285774195575,-0.321445678088871,-0.460709524563809,-0.263002881002385
"ITG_L_7_1",-0.00268031929821762,-0.0125730344171289,0.0170422365872988,-0.310528091839495,-0.528960059403763,-0.131232532742947
