3.122158592163517099e+01,1.021176419395641854e+00,5.989784199421799826e+01,2.172506131102719618e+00,5.216805324207109962e-01,3.957057828508962594e+00,1.055138183695484422e+01,1.362271145699851305e+00,1.433238319441284325e+01,-3.317787083142298421e-01,2.662183452043376874e+01,7.562557581092787586e+02,2.433893705106439143e+01,3.929564157292701143e+00,9.359014872349803449e-01,3.211402338325768824e+01,2.420393789756647082e-02,6.601513220553575145e+00,-7.112905207716133105e-02
3.014955970907940142e+01,8.720853029195750894e-01,5.637096186067631720e+01,2.078779209873633516e+00,5.009465573267852800e-01,3.771750048215075868e+00,1.074459368672071591e+01,1.353327187471459192e+00,1.453208127631737590e+01,-3.405232000106752643e-01,2.760245857657967150e+01,7.629977218107887893e+02,2.216239930549010140e+01,3.782748940079201372e+00,9.257889509583631105e-01,3.189186598364674907e+01,3.175723860223949452e-02,6.878824354135554486e+00,-7.211681831949008636e-02
3.551725319196018660e+01,7.694019738278978782e-01,5.801545763746345585e+01,2.232930359484835314e+00,4.902050127841662275e-01,4.243017891454258006e+00,1.041525848726893599e+01,1.420936952025391387e+00,1.526732476697082674e+01,-3.524984699197047933e-01,2.585451222772467617e+01,7.281796820740867133e+02,2.205767410411391083e+01,3.975729110213213069e+00,7.220996151297571775e-01,3.035633363362923376e+01,-2.526139024424103961e-03,6.009333446468703599e+00,-7.543240990736592433e-02
3.533786214821859062e+01,5.987292631635247053e-01,5.393397335308009133e+01,2.155703437561528268e+00,4.450869504789610187e-01,3.902631188046670641e+00,1.050068737637429095e+01,1.419665837910397244e+00,1.521995072290883400e+01,-3.773380849589211827e-01,2.570070686768949741e+01,7.191842863796734946e+02,2.111345495083631363e+01,3.915618965740908397e+00,7.959568048806704432e-01,2.917056318328014797e+01,-1.006568610710097816e-02,6.046682586495139233e+00,-7.984189389448903551e-02
3.206090590789319350e+01,1.173181878488818386e+00,5.887240352386763220e+01,2.309898748803364210e+00,4.943036570695217846e-01,4.272455057413992563e+00,1.087795511082403088e+01,1.405446115877783786e+00,1.316890416246684659e+01,-3.975574471760862649e-01,2.620094430838058130e+01,7.384053023183447522e+02,1.801074819612984612e+01,3.653287122920634289e+00,5.825200625695878820e-01,3.045330293899151641e+01,3.168277652363662295e-02,6.488804384262780722e+00,-7.598518144695275145e-02
3.160331819380822438e+01,1.326763721372862470e+00,5.764369712156408099e+01,2.137032098477453790e+00,4.628894581377880901e-01,3.624783634987023717e+00,1.116981536444790990e+01,1.390810405647602943e+00,1.454178692258184213e+01,-4.216390507170150181e-01,2.665631414158724866e+01,7.154655633607854952e+02,1.955163706936868806e+01,3.979296396056830609e+00,6.370360206493504984e-01,3.077518061483703704e+01,3.479231753161993179e-02,6.609300318754708137e+00,-7.551521400072534751e-02
2.594023918536108297e+01,7.931912458687729872e-01,5.435305069546959800e+01,2.014641742329129404e+00,4.294942944510583005e-01,3.831154841159562618e+00,1.109023593876259461e+01,1.239061313154507182e+00,1.104557499272174148e+01,-5.458181512636746113e-01,2.756162118713885434e+01,7.317019038111841382e+02,1.576325587165867681e+01,2.964655457258773108e+00,1.886664935727056513e-01,2.431972729620384754e+01,1.103233184502602944e-02,6.539647316182620962e+00,-8.972746586359224563e-02
2.570447032717952851e+01,8.630397318899838410e-01,5.354893554904596442e+01,1.895326194191366609e+00,4.228199318384384120e-01,3.592774036647827796e+00,1.137755897477221012e+01,1.251723321389804688e+00,1.286664106057082968e+01,-5.455942069983494846e-01,2.800146339004104235e+01,7.550862176012958571e+02,1.770088637415259569e+01,3.283062063832692168e+00,3.338170573215360482e-01,2.399786600470228137e+01,4.215883058543384160e-02,6.459875427807642012e+00,-8.979801186908442645e-02
3.307710493362569792e+01,1.353166508196189444e+00,5.835959191446410443e+01,2.301350468862455756e+00,5.064025839601256074e-01,4.513814100102421456e+00,1.090768269063523022e+01,1.448380410356551184e+00,1.480192126380116413e+01,-3.463417072596263191e-01,2.515916188274110965e+01,7.601164171352074845e+02,1.767087038688778122e+01,3.833435046459947149e+00,4.462159641772628360e-01,2.901335405663173361e+01,3.787795758057061618e-02,6.131161884475878843e+00,-7.099296052992017103e-02
3.410392391924345645e+01,1.428840431915398224e+00,5.757305442208320301e+01,2.200140862312709444e+00,3.797011656481423247e-01,4.051170835643417512e+00,1.061878201432738145e+01,1.412094233219417738e+00,1.541984535391726396e+01,-4.274858094097927497e-01,2.580990207325328356e+01,7.304468382543446978e+02,1.844303963155694959e+01,4.004038661992555426e+00,5.102227017048901470e-01,3.026955052863552353e+01,3.613407106268476561e-03,6.114392130658006685e+00,-7.730999808434499410e-02
2.907222368757883402e+01,1.417011023735028408e+00,5.743661409200299772e+01,2.277099322409021021e+00,5.226621212689307461e-01,4.422536291158098543e+00,1.104635558701319198e+01,1.426412715205724879e+00,1.306243267618135917e+01,-3.729745360855069580e-01,2.665446495602969179e+01,7.878525288573758871e+02,1.787205818511523603e+01,3.759522345579250580e+00,7.051945023392527379e-01,2.917568397962721960e+01,6.925256951764990898e-02,6.435598516792676804e+00,-7.492939591433571411e-02
2.930165321094348485e+01,1.451613076401322644e+00,5.825965682619315800e+01,2.222184422403418846e+00,3.717698409592109510e-01,3.977192503773644638e+00,1.094053123084863621e+01,1.414457965122405847e+00,1.379061403791861551e+01,-4.355049701095281556e-01,2.701227402853799120e+01,7.470575288474643685e+02,1.880614044644867988e+01,4.193201225227332074e+00,5.467987658267230433e-01,2.755722858162533484e+01,3.754068687380659325e-02,6.216889221785902642e+00,-8.134129855314554958e-02
2.832046502069726657e+01,1.167453107849548033e+00,6.013108905920765324e+01,2.172490722531776441e+00,5.046067917371764855e-01,3.605291913294269790e+00,1.111657973591663051e+01,1.336211691891509457e+00,1.167158610570136545e+01,-4.664000008825396892e-01,2.529259172176725201e+01,7.411152294722406850e+02,1.909419953149454940e+01,3.630307727592022804e+00,4.997978471121358734e-01,2.877106143722340192e+01,3.194956402115044919e-02,6.481879696082358144e+00,-8.974303315346540688e-02
2.746073266152751557e+01,1.053620518822298679e+00,5.690483137219002430e+01,2.037964676992315205e+00,3.088717638309771973e-01,3.385206896433828661e+00,1.064383307139814683e+01,1.319907999176670010e+00,1.086864945240333569e+01,-5.642476855584622752e-01,2.460591181083644940e+01,6.765511073434012133e+02,1.846290261219312967e+01,4.014753615571025058e+00,2.183378081939103266e-01,2.656376359354957373e+01,-1.157622648980454090e-02,5.925783977775983757e+00,-1.074579477867116384e-01
2.491334440449536913e+01,7.647565227086876583e-01,5.498782230332318477e+01,1.982157135570750572e+00,4.342502694029314325e-01,3.418650117088766649e+00,1.110213897269476924e+01,1.285391249043761563e+00,1.057509082487048246e+01,-5.356538846320380021e-01,2.539268715116712727e+01,7.136604394622611380e+02,1.890854669723120907e+01,3.412065139872098030e+00,9.867252553902333689e-02,2.411028447851034073e+01,3.057818860067853736e-02,6.535646467285703309e+00,-8.985591095268670447e-02
2.569152098674000584e+01,9.146896118774208162e-01,5.324522715352030389e+01,1.879269356569968075e+00,3.760349200985385054e-01,3.033536466395443387e+00,1.090586686708234510e+01,1.264374730982691819e+00,1.266564198089603011e+01,-5.600310439970017651e-01,2.518191625783731524e+01,6.746057047520799870e+02,1.790713838336838393e+01,3.530785652166987809e+00,5.174006544789584196e-03,2.499830887966359327e+01,2.421094949578968605e-02,6.443719396204808270e+00,-9.842944235050959945e-02
3.495946124711787917e+01,9.729587681181132153e-01,5.969026518821413418e+01,2.356344732092661154e+00,4.166224013224243405e-01,4.302381512552017284e+00,1.071178913236565222e+01,1.463577651744825792e+00,1.696074590363138057e+01,-3.423734297079764621e-01,2.323756108564489153e+01,7.641536738153520218e+02,1.797144429809801025e+01,4.044275185548388052e+00,1.694350747866116003e-01,2.956746709065377132e+01,-6.870454288053806299e-03,5.580422352790411544e+00,-8.419240914423546662e-02
3.478476604008520923e+01,7.849334207477187686e-01,5.884791529164748169e+01,2.279067820661534682e+00,2.164477535936771280e-01,4.127634632384912905e+00,1.027466270988075436e+01,1.399494679191237489e+00,1.660140159824082673e+01,-4.693212192806161531e-01,2.415819103499332599e+01,7.393480570054936152e+02,1.788479763801299072e+01,4.002514329562767870e+00,9.896108269053228990e-02,2.946486992540257077e+01,-6.245562734751390621e-02,5.364278628541232052e+00,-9.735660525309616786e-02
3.010055694850762009e+01,9.690121823104900223e-01,5.678707878532816977e+01,2.142798260968536539e+00,4.323528259821714514e-01,4.640969975031882022e+00,1.060920245530773087e+01,1.235016202571195265e+00,1.313902124262669346e+01,-5.378913838812218184e-01,2.875817888089925844e+01,8.180604025398491785e+02,1.522695239348513674e+01,3.181116499576364554e+00,6.109685253282223227e-01,2.499995168248343447e+01,1.945635021418733179e-02,6.795588631622103470e+00,-6.552243446152170026e-02
2.990026260907313116e+01,1.349381977440425207e+00,5.376694605365707957e+01,1.991071716263387748e+00,4.629752368594181045e-01,4.157753550582509838e+00,1.153386349322802751e+01,1.275110316481494532e+00,1.619430174006180678e+01,-4.807203690484908032e-01,2.908733862014043936e+01,8.314349965303239287e+02,1.829094416671632573e+01,3.661529683622726239e+00,7.941791945699111510e-01,2.497442023384029852e+01,7.265888471871341514e-02,6.861388718673720355e+00,-7.029890937046513744e-02
2.825557477579388532e+01,1.616347982256497673e+00,5.632180521140319485e+01,2.137273719556815443e+00,5.068306150157392276e-01,4.553109102147329779e+00,1.109634503970543484e+01,1.387147741314644689e+00,1.335989139086328237e+01,-4.185249107092561816e-01,2.709833661247702352e+01,7.763134373799059631e+02,1.713570910692214966e+01,3.696093277074396610e+00,7.160726303549205252e-01,2.749559794462622619e+01,8.416257508023743117e-02,6.439607017412678935e+00,-7.688540453599736202e-02
3.005411953176485440e+01,1.723030367101185512e+00,5.598079761705900381e+01,2.164285913645076054e+00,4.650631772146880394e-01,4.251353490521934120e+00,1.142410316914319957e+01,1.390338481590151831e+00,1.558479384368622789e+01,-4.082151707767318061e-01,2.765825597974989236e+01,7.583901628020059889e+02,1.912937598265707351e+01,4.299960520863533198e+00,7.517319423623229913e-01,2.752280130726285279e+01,8.879393815705043103e-02,6.361670159946868353e+00,-6.243671216508520777e-02
2.709710717015326864e+01,1.291200013428404514e+00,5.778920530579173942e+01,2.138011501722642649e+00,5.259173725784387354e-01,4.636662807800503217e+00,1.097817089422693826e+01,1.403953234448372944e+00,9.769884184974808150e+00,-4.067456305954464391e-01,2.648686406829140338e+01,7.150689758462677901e+02,1.829239498781707951e+01,3.831939661418491738e+00,6.657778961792274464e-01,2.410751250868171169e+01,8.804481835634433984e-02,6.219701094021626631e+00,-8.897768801871422384e-02
2.556562365552104410e+01,6.909849083938972569e-01,5.603828286090357125e+01,2.064596681694709890e+00,4.177142273898318825e-01,4.029515226117336368e+00,1.100935928340264169e+01,1.358574753378164246e+00,1.168028626906951573e+01,-4.654403028855301216e-01,2.637292509812575148e+01,6.865298436092657539e+02,2.037707508184055527e+01,4.173949974424698617e+00,3.477634443581232859e-01,2.267464942863635713e+01,7.806205474038904746e-02,5.480578718810677152e+00,-1.102141381747557269e-01
2.590676702847467539e+01,1.101305797021111532e+00,5.790526288787156517e+01,2.229288028914830910e+00,5.405473819349616571e-01,4.574230526995942014e+00,1.083472602073288904e+01,1.420707950911183959e+00,1.230738947345849255e+01,-3.456280018324551229e-01,2.620721465569955200e+01,7.246668623100206332e+02,1.727650939917626971e+01,3.824337599080378514e+00,4.279151805589731516e-01,2.463192709587962881e+01,7.782517475198011403e-02,6.312379056104527209e+00,-9.304016190253376617e-02
2.441788852899196627e+01,5.990188735074216675e-01,5.673918163564975714e+01,2.170115281419897180e+00,3.646133890841297687e-01,4.298956549671792082e+00,1.057598221533506866e+01,1.358643457836028468e+00,1.265364190536353739e+01,-4.449689397944250890e-01,2.625295453752790209e+01,6.828652182986393200e+02,1.862277468055197360e+01,4.135147265294222940e+00,6.224936996346279059e-04,2.325402015212568330e+01,3.888860679683258520e-02,5.879928931779740964e+00,-1.111932890848598282e-01
3.296489034552668329e+01,9.371589916428970657e-01,6.133093542578158974e+01,2.272129240347929180e+00,5.401198007917771271e-01,5.728053304331122142e+00,1.073369120235402541e+01,1.327907354050887445e+00,1.542320495791500434e+01,-1.983405896451751194e-01,3.266413303160331338e+01,8.972525407826459514e+02,1.862656792055522814e+01,3.623604047197192202e+00,1.344797396256793398e+00,2.832476190873421729e+01,9.784571706466467511e-03,7.307170704571382736e+00,-4.639259121443916473e-02
3.701245756225523564e+01,1.348647204365316599e+00,5.928258542468280723e+01,2.195420841198498785e+00,5.473154059258461546e-01,5.047449251005540205e+00,1.117039073626485646e+01,1.389623964603328155e+00,1.673965933167648146e+01,-2.459710310020397916e-01,3.228755584577234572e+01,8.646548721175388437e+02,2.240548753845413543e+01,4.239586140004051984e+00,1.453401684693339968e+00,2.897492820550347048e+01,8.219501206790735814e-02,7.325672381081895779e+00,-4.628127478378919746e-02
3.730563732205959582e+01,1.433647066761545297e+00,6.201997129272364617e+01,2.414884719083894016e+00,5.775617924651929025e-01,4.588526238060597784e+00,1.057604990005493129e+01,1.445833476313522992e+00,1.405039241993511823e+01,-2.630232872920071352e-01,2.784755419701644996e+01,7.667773185157313947e+02,2.226534490202154259e+01,4.127951168056045006e+00,1.437321462271266226e+00,2.798840339123343313e+01,6.824155334569305398e-02,6.360152070930871204e+00,-5.839342549520826209e-02
3.184033302005429178e+01,1.130959835181587936e+00,5.737620288416282222e+01,2.139510932042426816e+00,4.813290851196229680e-01,3.992738314510620778e+00,1.110931956462371062e+01,1.381234975797789533e+00,1.470276613044265090e+01,-3.778035573057655361e-01,2.791713021441203679e+01,7.598094631207741259e+02,2.010578367736313510e+01,4.133284794651108207e+00,1.138322094646658789e+00,2.691552566866270979e+01,9.864609558539312595e-02,6.428063277054203439e+00,-7.270591472047743808e-02
3.789291174976314380e+01,7.341464834018486263e-01,5.781607960540557656e+01,2.247856655131990511e+00,5.044922892664537306e-01,4.674123504172976062e+00,1.020423905948414323e+01,1.438048597554672625e+00,2.032467503944429055e+01,-3.182329351771419623e-01,2.820492769877115791e+01,8.020818147077695812e+02,2.159632598157094563e+01,4.079637937708020523e+00,1.075537630004678835e+00,3.021184587943005440e+01,-2.194220301489586966e-03,6.426072154610278808e+00,-5.047747424415258838e-02
3.924081249997902177e+01,7.503673931213007409e-01,5.538968963821213265e+01,2.262278874137184648e+00,5.087628376093649152e-01,4.657873627303482422e+00,1.026458606596976963e+01,1.479706758544558465e+00,2.117578936558433611e+01,-2.719280290973461467e-01,3.004919020839469113e+01,8.522498956118330398e+02,2.265467465075235509e+01,4.050125070105469405e+00,1.208189083938868480e+00,3.177801209138509364e+01,3.252269059141528473e-02,6.856843222405898608e+00,-3.880922262088932345e-02
2.848389496795391906e+01,1.117875980264391167e-01,5.841998417574200175e+01,2.167197864704939470e+00,4.186425362896619706e-01,4.968288964519851802e+00,9.909906916987539560e+00,1.355200053512382929e+00,1.548143406866195981e+01,-3.116501237537793179e-01,2.712047064067512281e+01,6.857456864695394643e+02,1.895330447870404100e+01,3.439751157036690543e+00,1.332469220525772935e-01,2.612111382346773070e+01,-4.628710917478513764e-02,6.509542596810403481e+00,-9.040950917194470748e-02
2.562302490142555911e+01,2.677099013765423807e-01,5.871036461477952173e+01,2.165918176819400021e+00,3.139010602577500531e-01,4.539992869972028444e+00,1.036598061513755020e+01,1.354629125256402444e+00,1.438045458374412888e+01,-3.963801137320620560e-01,2.662631304510708574e+01,7.002171250880479647e+02,1.880943500218711861e+01,3.935589462761480917e+00,5.152619786219893652e-03,2.530958740903739113e+01,-7.952084358436715961e-03,6.185409360621792807e+00,-9.788481199514269260e-02
2.881501062303744476e+01,1.055040466922717163e-01,5.844328641395807011e+01,2.203639833198515419e+00,3.569428535979382033e-01,4.867975356982800150e+00,9.476318070556381201e+00,1.313758767674602757e+00,1.567382983537602570e+01,-3.657820685683322859e-01,2.866532590692693461e+01,6.629949077341141219e+02,1.628413931738995402e+01,3.077686033249866782e+00,-2.726497267409072056e-01,2.880877591379791269e+01,-5.768519696155608584e-02,6.969766178703414639e+00,-6.432769940821067567e-02
2.900241869674251305e+01,2.173378303696574532e-01,5.778151633561868294e+01,2.093829676923759209e+00,3.304992091336887983e-01,5.103919013448906306e+00,9.933071807248532892e+00,1.330975163044515686e+00,1.615077549239536125e+01,-3.329499862377298114e-01,2.944827985763549805e+01,6.817816297232099032e+02,1.772138600625282479e+01,3.449554487964338723e+00,-1.389655179431668053e-01,2.942247941947073997e+01,-4.018068999677389119e-02,6.754890595598997294e+00,-6.727786410614765289e-02
3.361301523822466919e+01,4.133427626927296816e-01,5.724604389338203703e+01,2.257367776990156560e+00,2.981031289269863160e-01,4.442430221529516388e+00,9.611776511888114882e+00,1.369806887567323939e+00,1.940060557264206409e+01,-3.804469876744169254e-01,2.517577995255935974e+01,7.190702671716885561e+02,1.811920154366051605e+01,3.998417386758832848e+00,3.338410391161519275e-01,3.118317589972595982e+01,-8.305522990040017928e-02,5.926647527910841262e+00,-7.107724853130498177e-02
3.380907774124376175e+01,2.516314192500085367e-01,5.756597267868172452e+01,2.212712898024957298e+00,2.637462768888341191e-01,4.006578497057966537e+00,1.004131190026881271e+01,1.368071943735245766e+00,1.902231885222957075e+01,-4.048148210166369609e-01,2.434507216429098975e+01,6.481812973785205259e+02,1.749056031518295029e+01,4.011453881299967605e+00,2.534356701426948577e-01,2.975999115711340792e+01,-7.881144720709439000e-02,5.560741392407667405e+00,-9.764881991245309700e-02
3.579763809363272742e+01,-3.169551075283584263e-01,4.987007429875914966e+01,2.264886154789094608e+00,2.629106510088549120e-01,7.491651231893896146e+00,9.097447466960540297e+00,1.402936503307344651e+00,2.093041170842687748e+01,1.179127930343761010e-01,3.714200799684998344e+01,6.649935721034911467e+02,2.603783020633348855e+01,3.755686395470219097e+00,3.532506380912999178e-01,3.357429592093454573e+01,-8.138474620125069059e-02,6.491980708151976032e+00,4.647089387387225157e-02
3.821121682437066625e+01,-1.087754408729192657e-01,5.167970368018567484e+01,2.264106967164489781e+00,2.689237951246832292e-01,6.466343172113924176e+00,9.161948455870151165e+00,1.406629333300515983e+00,2.102498446970750834e+01,5.998467142732134133e-02,3.567451213016983047e+01,6.944914366414323013e+02,2.527423902437091030e+01,3.885177499032579362e+00,4.008690538544155690e-01,3.293994784555523125e+01,-8.482938813018335578e-02,6.735062968067313527e+00,2.098673769595439664e-02
2.714328865273579794e+01,4.315735427967868354e-01,5.576968826497560627e+01,2.176451342625508101e+00,4.816628501729623424e-01,4.953799385316835391e+00,1.059566871863855475e+01,1.385731354906735380e+00,1.489807855193210351e+01,-2.272519850428595944e-01,2.826459573147564797e+01,7.264146841070951268e+02,1.829445700158535715e+01,3.668697648681700230e+00,3.627978820566378770e-01,2.762672912285004756e+01,8.184869170370700023e-05,6.726344161315845227e+00,-8.722806250758570468e-02
2.949824881854145175e+01,7.220051494581731788e-01,5.564077927816619962e+01,2.120319238140779827e+00,4.095355295500155424e-01,4.778354613902777714e+00,1.052490116408479359e+01,1.367069390802248208e+00,1.560508471066736469e+01,-2.942951634352717893e-01,2.915768807074602975e+01,7.334961836885428283e+02,1.970028999146179771e+01,4.167387283584367275e+00,4.368997910622352543e-01,2.834827340529420070e+01,2.581378711220683533e-02,6.600196016885453432e+00,-8.218119492208411647e-02
2.070367230745511478e+01,6.284909167444182598e-01,4.494627734951737352e+01,1.683672755592973358e+00,3.735077894785168162e-01,4.117262807961220794e+00,1.088391605122565231e+01,1.281855802929055876e+00,8.039528419240269841e+00,-5.214014172627716714e-01,2.630479857855634762e+01,6.494577475599963918e+02,1.719059091009025053e+01,3.260312748161313667e+00,-2.767767198577582022e-01,1.591352644755151680e+01,1.558322812411385150e-01,6.489774418625965602e+00,-4.368272276739707666e-02
1.979394348305232398e+01,4.642266641330884402e-01,4.419618057055350846e+01,1.651832557335878082e+00,2.633581185640985201e-01,3.591846608748802794e+00,1.030291371812537271e+01,1.261773277045552311e+00,9.985029600477027145e+00,-5.991426933229047069e-01,2.663498494183575716e+01,6.334425138187207267e+02,1.718850507727071175e+01,3.326104207128514734e+00,-3.346078729712892441e-01,1.518483775827809446e+01,1.109173374610816498e-01,5.935159389647186146e+00,-7.088497568142253236e-02
2.219243264574767593e+01,3.211036098508319170e-01,5.296003448426930049e+01,1.766944564234426585e+00,3.533658226071863528e-01,3.689224375779240894e+00,1.051666491895872113e+01,1.229796270830674887e+00,9.607894900794942572e+00,-5.992588763224077075e-01,2.473350929545464894e+01,6.894072487158459808e+02,1.718857245838692549e+01,2.741688288637924131e+00,-2.596991895673794182e-01,2.165046831806164107e+01,7.819976294328853661e-02,6.521282034672817751e+00,-6.415214025256801844e-02
2.263508167103405455e+01,5.016059261699616911e-01,5.227411873197632985e+01,1.764721642630220133e+00,3.300340056407415901e-01,3.469145057421642697e+00,1.084595543334500256e+01,1.228099332537931021e+00,1.036675049239420332e+01,-5.936205556160727426e-01,2.525824829959130113e+01,6.533014947345756127e+02,1.795520717188144033e+01,3.040340405731182472e+00,-3.753701100428263882e-01,2.135274520024744049e+01,7.366875201649884797e-02,6.504874794318972420e+00,-6.833829676647953932e-02
1.638335316761374116e+01,-1.593876548910930502e-01,3.366800984593107415e+01,1.263786207842443998e+00,2.718526116698810058e-01,4.190046056688434994e+00,1.004745058018045611e+01,1.158443604643719427e+00,7.192743762689612019e+00,-6.712064081004996963e-01,2.454520045386420435e+01,5.962409461963244439e+02,1.498854952573012156e+01,2.719095853037940991e+00,-1.106238528120582654e+00,8.928972646325645357e+00,1.867695396578990530e-01,6.359792899099800501e+00,-2.041582296306897887e-02
1.686178011126414944e+01,1.087711146724781343e-02,3.578422472056220727e+01,1.345662666218621295e+00,2.298744112954656527e-01,3.821866651793488057e+00,1.038652142434836279e+01,1.147995753660083995e+00,8.966931675906380406e+00,-6.621591720683777105e-01,2.547255812639965455e+01,5.839665971525466830e+02,1.521092100931813462e+01,2.660034899894421656e+00,-1.006341953806717315e+00,1.062857118545829138e+01,1.285686513738459047e-01,6.309246004002215358e+00,-4.750848769285032774e-02
1.711013785238229090e+01,-2.979188858256217043e-01,3.411207011708042103e+01,1.218365370050856988e+00,2.400757987924288794e-01,3.814259576954339703e+00,9.812425044526481344e+00,1.192397741725925053e+00,5.135983002566780975e+00,-6.862974668711147030e-01,1.940872980005600823e+01,6.073535847165550194e+02,1.685160900089007896e+01,2.818178133387447826e+00,-1.035976739102504096e+00,1.297060061607044190e+01,2.107364683127764537e-01,6.107483020164217180e+00,-8.208995585156085573e-02
1.734018103901385999e+01,-2.117807816533951448e-01,3.480704030147573746e+01,1.261039803370586521e+00,2.698945622100319963e-01,3.864718500586504568e+00,1.020692333682783826e+01,1.148533829299867026e+00,7.226723747506262008e+00,-6.814611964468821892e-01,2.064503708481788635e+01,6.032951570639496595e+02,1.742756261349830638e+01,2.616807824359415946e+00,-1.198503458354201356e+00,1.110907084015252622e+01,1.704758979209154146e-01,5.942181295498977001e+00,-5.431289264923013643e-02
