"GMV_structural_phenotype","fitted_NMDA","ci_lower","ci_upper"
0.118121958977961,5.7190115685371,5.52964043183005,5.90838270524415
0.120934523707865,5.72466235174564,5.53670425331382,5.91262045017747
0.123747088437769,5.73031313495419,5.54376651948188,5.91685975042649
0.126559653167673,5.73596391816273,5.55082719476106,5.9211006415644
0.129372217897577,5.74161470137127,5.55788624252693,5.92534316021561
0.13218478262748,5.74726548457981,5.56494362506648,5.92958734409315
0.134997347357384,5.75291626778835,5.57199930353913,5.93383323203758
0.137809912087288,5.7585670509969,5.57905323793621,5.93808086405758
0.140622476817192,5.76421783420544,5.58610538703879,5.94233028137209
0.143435041547096,5.76986861741398,5.59315570837373,5.94658152645424
0.146247606277,5.77551940062252,5.60020415816791,5.95083464307714
0.149060171006904,5.78117018383107,5.60725069130063,5.9550896763615
0.151872735736808,5.78682096703961,5.61429526125394,5.95934667282528
0.154685300466711,5.79247175024815,5.62133782006096,5.96360568043535
0.157497865196615,5.79812253345669,5.62837831825199,5.9678667486614
0.160310429926519,5.80377331666524,5.6354167047984,5.97212992853207
0.163122994656423,5.80942409987378,5.64245292705412,5.97639527269344
0.165935559386327,5.81507488308232,5.64948693069466,5.98066283546998
0.168748124116231,5.82072566629086,5.65651865965357,5.98493267292815
0.171560688846135,5.8263764494994,5.66354805605621,5.9892048429426
0.174373253576038,5.83202723270795,5.67057506015063,5.99347940526527
0.177185818305942,5.83767801591649,5.67759961023559,5.99775642159739
0.179998383035846,5.84332879912503,5.68462164258547,6.0020359556646
0.18281094776575,5.84897958233358,5.69164109137195,6.0063180732952
0.185623512495654,5.85463036554212,5.69865788858236,6.01060284250188
0.188436077225558,5.86028114875066,5.7056719639345,6.01489033356682
0.191248641955462,5.8659319319592,5.71268324478784,6.01918061913056
0.194061206685366,5.87158271516774,5.71969165605087,6.02347377428462
0.196873771415269,5.87723349837629,5.72669712008445,6.02776987666812
0.199686336145173,5.88288428158483,5.7336995566011,6.03206900656856
0.202498900875077,5.88853506479337,5.74069888255981,6.03637124702693
0.205311465604981,5.89418584800191,5.74769501205649,6.04067668394734
0.208124030334885,5.89983663121046,5.75468785620956,6.04498540621135
0.210936595064789,5.905487414419,5.76167732304081,6.04929750579719
0.213749159794693,5.91113819762754,5.76866331735098,6.0536130779041
0.216561724524597,5.91678898083608,5.77564574059019,6.05793222108198
0.2193742892545,5.92243976404463,5.78262449072274,6.06225503736652
0.222186853984404,5.92809054725317,5.78959946208624,6.06658163242009
0.224999418714308,5.93374133046171,5.7965705452448,6.07091211567862
0.227811983444212,5.93939211367025,5.80353762683596,6.07524660050454
0.230624548174116,5.9450428968788,5.81050058941134,6.07958520434625
0.23343711290402,5.95069368008734,5.81745931127059,6.08392804890409
0.236249677633924,5.95634446329588,5.8244136662885,6.08827526030326
0.239062242363827,5.96199524650442,5.8313635237351,6.09262696927375
0.241874807093731,5.96764602971296,5.83830874808839,6.09698331133754
0.244687371823635,5.97329681292151,5.84524919883963,6.10134442700338
0.247499936553539,5.97894759613005,5.85218473029087,6.10571046196923
0.250312501283443,5.98459837933859,5.85911519134461,6.11008156733258
0.253125066013347,5.99024916254713,5.86604042528529,6.11445789980898
0.255937630743251,5.99589994575568,5.87296026955267,6.11883962195869
0.258750195473155,6.00155072896422,5.87987455550657,6.12322690242187
0.261562760203058,6.00720151217276,5.88678310818333,6.1276199161622
0.264375324932962,6.0128522953813,5.8936857460434,6.13201884471921
0.267187889662866,6.01850307858985,5.90058228071043,6.13642387646926
0.27000045439277,6.02415386179839,5.90747251670155,6.14083520689523
0.272813019122674,6.02980464500693,5.91435625114903,6.14525303886483
0.275625583852578,6.03545542821547,5.92123327351331,6.14967758291763
0.278438148582482,6.04110621142402,5.92810336528768,6.15410905756035
0.281250713312386,6.04675699463256,5.93496629969467,6.15854768957045
0.284063278042289,6.0524077778411,5.9418218413747,6.1629937143075
0.286875842772193,6.05805856104964,5.94866974606712,6.16744737603217
0.289688407502097,6.06370934425819,5.95550976028447,6.1719089282319
0.292500972232001,6.06936012746673,5.96234162098041,6.17637863395304
0.295313536961905,6.07501091067527,5.96916505521219,6.18085676613835
0.298126101691809,6.08066169388381,5.97597977979864,6.18534360796899
0.300938666421713,6.08631247709236,5.98278550097486,6.18983945320985
0.303751231151616,6.0919632603009,5.98958191404483,6.19434460655696
0.30656379588152,6.09761404350944,5.9963687030337,6.19885938398518
0.309376360611424,6.10326482671798,6.00314554034134,6.20338411309462
0.312188925341328,6.10891560992652,6.00991208639954,6.20791913345351
0.315001490071232,6.11456639313507,6.01666798933488,6.21246479693525
0.317814054801136,6.12021717634361,6.02341288464038,6.21702146804683
0.32062661953104,6.12586795955215,6.03014639485863,6.22158952424567
0.323439184260944,6.1315187427607,6.03686812928005,6.22616935624134
0.326251748990847,6.13716952596924,6.04357768366008,6.23076136827839
0.329064313720751,6.14282030917778,6.05027463995953,6.23536597839603
0.331876878450655,6.14847109238632,6.0569585661128,6.23998361865984
0.334689443180559,6.15412187559486,6.06362901582935,6.24461473536038
0.337502007910463,6.15977265880341,6.07028552843375,6.24925978917306
0.340314572640367,6.16542344201195,6.07692762875096,6.25391925527293
0.343127137370271,6.17107422522049,6.08355482704315,6.25859362339783
0.345939702100174,6.17672500842903,6.09016661900549,6.26328339785258
0.348752266830078,6.18237579163758,6.09676248582857,6.26798909744658
0.351564831559982,6.18802657484612,6.1033418943356,6.27271125535664
0.354377396289886,6.19367735805466,6.10990429720295,6.27745041890637
0.35718996101979,6.1993281412632,6.11644913327304,6.28220714925336
0.360002525749694,6.20497892447175,6.12297582796878,6.28698202097471
0.362815090479598,6.21062970768029,6.12948379381895,6.29177562154162
0.365627655209502,6.21628049088883,6.13597243110414,6.29658855067352
0.368440219939405,6.22193127409737,6.14244112863239,6.30142141956235
0.371252784669309,6.22758205730591,6.14888926465385,6.30627484995798
0.374065349399213,6.23323284051446,6.15531620792301,6.31114947310591
0.376877914129117,6.238883623723,6.16172131891635,6.31604592852965
0.379690478859021,6.24453440693154,6.16810395121242,6.32096486265066
0.382503043588925,6.25018519014008,6.17446345303994,6.32590692724023
0.385315608318829,6.25583597334863,6.18079916899791,6.33087277769934
0.388128173048733,6.26148675655717,6.18711044194999,6.33586307116435
0.390940737778636,6.26713753976571,6.19339661509292,6.3408784644385
0.39375330250854,6.27278832297425,6.19965703419631,6.3459196117522
0.396565867238444,6.2784391061828,6.20589105000814,6.35098716235746
0.399378431968348,6.28408988939134,6.21209802081721,6.35608175796546
0.402190996698252,6.28974067259988,6.21827731516028,6.36120403003948
0.405003561428156,6.29539145580842,6.22442831465783,6.36635459695902
0.40781612615806,6.30104223901697,6.23055041695899,6.37153406107494
0.410628690887963,6.30669302222551,6.23664303877212,6.37674300567889
0.413441255617867,6.31234380543405,6.24270561895379,6.38198199191431
0.416253820347771,6.31799458864259,6.24873762162574,6.38725155565945
0.419066385077675,6.32364537185114,6.25473853928599,6.39255220441628
0.421878949807579,6.32929615505968,6.26070789587764,6.39788441424171
0.424691514537483,6.33494693826822,6.26664524977696,6.40324862675948
0.427504079267387,6.34059772147676,6.27255019666091,6.40864524629262
0.430316643997291,6.3462485046853,6.27842237221377,6.41407463715684
0.433129208727194,6.35189928789385,6.28426145463315,6.41953712115454
0.435941773457098,6.35755007110239,6.29006716689673,6.42503297530805
0.438754338187002,6.36320085431093,6.29583927875385,6.43056242986802
0.441566902916906,6.36885163751947,6.30157760840936,6.43612566662959
0.44437946764681,6.37450242072802,6.30728202387142,6.44172281758461
0.447192032376714,6.38015320393656,6.31295244394025,6.44735396393287
0.450004597106618,6.3858039871451,6.31858883882065,6.45301913546955
0.452817161836522,6.39145477035364,6.32419123034757,6.45871831035971
0.455629726566425,6.39710555356219,6.32975969182078,6.46445141530359
0.458442291296329,6.40275633677073,6.33529434745149,6.47021832608997
0.461254856026233,6.40840711997927,6.34079537143066,6.47601886852788
0.464067420756137,6.41405790318781,6.34626298663528,6.48185281974034
0.466879985486041,6.41970868639636,6.3516974629946,6.48771990979811
0.469692550215945,6.4253594696049,6.35709911554403,6.49361982366576
0.472505114945849,6.43101025281344,6.36246830219851,6.49955220342837
0.475317679675753,6.43666103602198,6.367805421281,6.50551665076296
0.478130244405656,6.44231181923053,6.37311090884424,6.51151272961681
0.48094280913556,6.44796260243907,6.37838523582537,6.51753996905276
0.483755373865464,6.45361338564761,6.38362890507387,6.52359786622135
0.486567938595368,6.45926416885615,6.38884244829261,6.52968588941969
0.489380503325272,6.4649149520647,6.39402642293088,6.53580348119851
0.492193068055176,6.47056573527324,6.39918140906604,6.54195006148044
0.49500563278508,6.47621651848178,6.40430800630812,6.54812503065544
0.497818197514983,6.48186730169032,6.40940683075839,6.55432777262225
0.500630762244887,6.48751808489886,6.41447851204963,6.5605576577481
0.503443326974791,6.49316886810741,6.41952369049208,6.56681404572273
0.506255891704695,6.49881965131595,6.42454301434536,6.57309628828654
0.509068456434599,6.50447043452449,6.42953713723282,6.57940373181616
0.511881021164503,6.51012121773303,6.43450671571115,6.58573571975492
0.514693585894407,6.51577200094158,6.43945240700459,6.59209159487856
0.517506150624311,6.52142278415012,6.44437486690982,6.59847070139042
