"Full","7-8.9y","9-10.9y","11-13.9y"
0.372917231700155,0.396495323509883,0.514544795646176,0.480138362803319
0.381571367900262,0.422200641828972,0.498568392259044,0.481389088101809
0.426780043812889,0.418355055852973,0.596769199503631,0.516924453773949
0.453508235032238,0.49119442414732,0.58240989304149,0.592960247384413
0.346588971275197,0.319899753492998,0.540354451394937,0.425354656276709
0.392418645703155,0.388111431054556,0.544557657992968,0.532221364785709
0.384620790727726,0.369143436761598,0.549842616772194,0.380132928013907
0.373379174586547,0.399957321293095,0.491768129568741,0.45093961662807
0.382219496356173,0.398290081828162,0.527780825112793,0.373502607115473
0.374584660507594,0.412101381396288,0.490553115502662,0.311726394358441
0.278693893462883,0.309105782007529,0.416484312181798,0.482569014454033
0.318291401998819,0.352357121485902,0.431159230316364,0.539288457217114
0.247566582894171,0.211720842558881,0.397190966996206,0.432077738323215
0.196861402432283,0.168349496634307,0.307662330582141,0.37676280066606
0.529984020707677,0.551199600016397,0.633910785883423,0.618629234258988
0.492828162015735,0.530456197917344,0.617675169359967,0.623110909235619
0.546929063065636,0.592959873807685,0.624540932576927,0.710146160284282
0.520187071482778,0.551042138595302,0.603558528491862,0.7309718400218
0.55066778259761,0.557885431600351,0.650098865123301,0.605891236054868
0.51217889027422,0.540311503712673,0.608187541552266,0.604119453467409
0.619608824783912,0.659701103171861,0.6717598374827,0.704527376611392
0.598862827485096,0.633357197524687,0.660623274729649,0.719027394689387
0.484729581862936,0.524745416087804,0.581230077746115,0.54950093757686
0.50486046777318,0.533550907905611,0.616625685336186,0.617939779791368
0.470535133184137,0.501048300933757,0.558020503352932,0.643990370159509
0.477714658281588,0.506946489800247,0.591661358088363,0.632519222911395
0.491344900352232,0.448909405996618,0.646087632613885,0.545781408531161
0.460587447388292,0.437626890313208,0.60798925054783,0.482208134482962
0.569330765867713,0.586884098537847,0.649868153881178,0.763112777149505
0.560790641122333,0.589650997932401,0.626014997509764,0.767279758727862
0.61203811756999,0.651343039589194,0.660045842815229,0.757588025774228
0.616184258077425,0.628073479528178,0.677499974623186,0.762288986956267
0.590870981126992,0.577946133717861,0.669999720966259,0.764277450439094
0.607983259169823,0.61680799557522,0.686010400588949,0.742895015054349
0.634114727921523,0.665086815969373,0.685284327947765,0.757341323021558
0.619263570649496,0.64550943624836,0.701000008992164,0.74855846816155
0.575749451352828,0.617306233425781,0.641469250332793,0.670142830039979
0.546161126052361,0.576869390697367,0.611774901077664,0.713329592297413
0.620725912231626,0.626767367303275,0.727065812450091,0.724298666331817
0.580939037005946,0.60859489530934,0.632310308051128,0.748742088151397
0.381459632430523,0.387545866550098,0.508974781794825,0.228340971845826
0.336905259221084,0.354752761339606,0.430355906386212,0.110821107933029
0.589463956966486,0.623299929083103,0.635504320331575,0.650291348226365
0.57422471975443,0.581196133897062,0.667509873539343,0.689028262091226
0.651459850875817,0.66425073022588,0.740469269190121,0.578629407362597
0.62882839823099,0.645344166649695,0.707235647266768,0.641881616109216
0.379286223756018,0.355204228158205,0.552578486366941,0.229907156412028
0.341723402929185,0.320039807984108,0.498913991308528,0.220354821173689
0.612994231480786,0.608330435360877,0.709771592038985,0.631035394687797
0.580993763682302,0.56963061737332,0.674220056075534,0.5755140202181
0.609348818954291,0.642244031293865,0.664262748583421,0.712824429475095
0.591561044945919,0.614792394802587,0.695603121125177,0.739827321566186
0.535155670882248,0.556508867034547,0.616707746744396,0.696688355874932
0.54845523933395,0.557007071340663,0.673715961292275,0.715522751032921
0.475928783194974,0.491643345339388,0.567029936664209,0.631105670403826
0.469472615583808,0.496372825080388,0.578695020045681,0.616073717298241
0.42374113187403,0.40835603539974,0.594296912575352,0.356752621126876
0.410957108237459,0.431610434410702,0.508007978896997,0.51106829780483
0.255127386366637,0.247184853939633,0.472676679559927,-0.0146506187389031
0.238819617655918,0.197983107890812,0.474703032143773,0.180932409691789
0.551993568572608,0.556008436258062,0.666192750481886,0.642852601452154
0.556744839133449,0.58003153630541,0.636887079840717,0.632510288559987
0.563525015255914,0.598281237393042,0.635698179928001,0.724631705842179
0.564497382338068,0.621862325854105,0.607827470369239,0.720447937989037
0.371211384063522,0.335892123387131,0.498986657975932,0.274964912279799
0.424508510813713,0.399753473020766,0.534816650995443,0.366203287428486
0.345555818995955,0.310012831998063,0.552217479813123,0.167762910865223
0.320277694704533,0.312742111686512,0.521418830797727,0.122352038536674
0.30509758422751,0.305018402371336,0.416875353022714,0.453926989697013
0.317346695138809,0.314506520122926,0.45111559753567,0.476935382834274
0.542971216012973,0.506729759965609,0.68143243879261,0.544764090397257
0.594825775574639,0.591751442438238,0.657837495934703,0.577856923760592
0.592636186632218,0.598429230848684,0.66611065485591,0.653617465048604
0.497780749259928,0.520810238735767,0.553310402721936,0.623359705521755
0.523733078304851,0.473902366151414,0.65769245695864,0.600617089059314
0.423488391070804,0.368304859711975,0.550602070422113,0.518188726547178
0.38236274844882,0.430899943750512,0.480342932960907,0.470348256560253
0.380850562904385,0.401475221321245,0.458720546253769,0.567436056542888
0.415641737584466,0.390111244007105,0.519711319605545,0.59318069277073
0.443260113431334,0.411662153283966,0.516050111564886,0.632005986222289
0.400165079814267,0.371215425923112,0.556921453802553,0.523959582868019
0.440853209413653,0.41249390278933,0.578163963395474,0.527679415218267
0.302494889387551,0.352458803525065,0.392999786874026,0.429238955906931
0.274508044915059,0.280683870501284,0.370843256159153,0.515985806391791
0.429339639606035,0.417978688314695,0.621525891424703,0.354271617503402
0.47034324168555,0.44511788568364,0.659123926872727,0.494113400317476
0.394722489566528,0.364695487889184,0.52898185665205,0.596799045773619
0.443892494285109,0.435668335981745,0.518947487706932,0.648171619833136
0.39305085550673,0.385356289012391,0.500416294879347,0.317712781879619
0.257784927409446,0.247200736458904,0.359880045147793,0.318487600082841
0.383977462546151,0.360207758312625,0.611838097974172,0.3198858646772
0.437471426606665,0.439658170895378,0.600231962584772,0.431833409553245
0.277608500053794,0.349691913693495,0.424863377877873,0.26895142736356
0.244655698983163,0.227432094368259,0.404884500440747,0.411173438411109
0.281456462169026,0.268522767145878,0.373919762602966,0.417427748406479
0.220431575362445,0.208281301412729,0.304434377871849,0.361667945867589
0.431997001629889,0.412897676208563,0.624471230573848,0.453071402511478
0.46593861625993,0.461767446630644,0.629615307182575,0.487051745470889
0.367373978870012,0.342208884684968,0.519423862357272,0.430862155078648
0.436905455416586,0.389116997232063,0.599222616171725,0.461297679502447
0.319868839995465,0.258483253007603,0.482790599826892,0.386597637399351
0.389248385662108,0.342353233673752,0.551015657471366,0.347317065238678
0.413610007903255,0.435415457906784,0.57389570762199,0.325047423768496
0.390403075264104,0.387347913728877,0.547724009095316,0.342901732950904
0.607771437952721,0.594080133539941,0.748925543013821,0.677423554925035
0.619526490966543,0.637834091740592,0.738078731309979,0.616569377864253
0.535084405142661,0.516960301454669,0.72333990044883,0.322655226568739
0.602784799200333,0.586492887246966,0.774392663015516,0.466282686837747
0.289231886286434,0.253652486471973,0.495070973632917,0.273916121752955
0.221705180110185,0.182232474575041,0.460063792436279,0.155000389534068
0.357838348429825,0.315709902463517,0.486524437381403,0.276999090429918
0.272076332927531,0.228354384132228,0.4314206335601,0.0994824021768429
0.556912390871911,0.616030180518565,0.527699996594889,0.384547710140765
0.485998555963979,0.49398156714095,0.525766956926796,0.332949188471474
0.278747936029901,0.179658645355887,0.50156501803206,0.417359623853454
0.157108250554015,0.102657335777101,0.399515016423062,0.0785319053958011
0.330214679872741,0.275291664591104,0.559447772064906,0.346632490058587
0.274186088217028,0.295275877633548,0.514382364631625,0.107606092252942
0.550389041744227,0.55743904958947,0.661997172393572,0.551362011946791
0.550799778983007,0.572494272849468,0.585276583803117,0.576654930098044
0.485988212078034,0.462488960924931,0.642790033241091,0.364273520089773
0.539372942367646,0.56076785851093,0.622563578867075,0.572003425031976
0.483406156152681,0.479084648503725,0.645816157913751,0.284276437246423
0.59183525516913,0.570788943108609,0.746203772014271,0.596851781573765
0.345454995586439,0.350531532897262,0.439875825262627,0.43576129590786
0.291393989737653,0.282775783351571,0.376798348140683,0.547820746605746
0.327474235837934,0.286258684251438,0.476135263733419,0.316920671616299
0.33152734342751,0.283957884751066,0.485887503513327,0.470830883798005
0.47968425276107,0.523864917563785,0.517070292973569,0.473883226410468
0.442821050642867,0.467369863605997,0.526069587078612,0.543030265782001
0.314754446104481,0.309055512454484,0.440705765521847,0.325111562691892
0.275665469088805,0.280079956262732,0.374052993582195,0.40327925267053
0.445040773947566,0.449032337058635,0.528171283185172,0.495746832474087
0.483457914707461,0.496284459005082,0.559567819566509,0.610279131935468
0.307061674471628,0.214641956115059,0.567548935579741,0.319673005610608
0.468057198605817,0.418404579190318,0.724713221688436,0.286863670684282
0.406588783684559,0.389297845922462,0.593949802171251,0.367758720758634
0.402394030148588,0.36240484810647,0.605418027497554,0.476650339407325
0.401767984555355,0.408982737029955,0.53593542019148,0.480522893490168
0.442954867826956,0.442701427956808,0.551031612669047,0.655215098311939
0.445390261280216,0.429605055966177,0.642181531664408,0.478951070647565
0.464218746649664,0.443445310991136,0.615894791573098,0.620697895746517
0.530582546787985,0.511244926550865,0.700203756147149,0.448463318143895
0.586114461423888,0.566664614810966,0.763278328052852,0.650825999516423
0.510243807881618,0.48601840339182,0.678875174836962,0.494593575632798
0.537223431248643,0.528326766866952,0.672332853106955,0.59585952841484
0.524431402203278,0.527051209076119,0.587306723152913,0.600970392221853
0.472342764997243,0.462898953263885,0.578733819959976,0.593357770288999
0.481423799685842,0.469255893090724,0.565538526741532,0.487319571873042
0.437365445591345,0.419243927679234,0.54788732711854,0.558646374325065
0.507098841801937,0.471077164450427,0.654317270102586,0.466879023100459
0.46626717903801,0.442874386071148,0.584835996808513,0.508820650085644
0.620979984664607,0.608867904629628,0.684329560694072,0.590196490562497
0.615069058699039,0.619469668417247,0.67235379630479,0.568443161791261
0.491170624811085,0.493837026983198,0.575118640791556,0.706973387352054
0.469843392726922,0.457450938214175,0.591241160173124,0.679466610386353
0.51334994671569,0.490803848340673,0.641157937154369,0.556394280778799
0.485328838980534,0.463478733399205,0.619410202170164,0.561793884263497
0.458198829796415,0.455933118452785,0.51921543044551,0.679798624233307
0.446829680530545,0.443808671097629,0.533732902281224,0.664188086784526
0.264739476079059,0.235917563223871,0.463716569970204,0.1561462347502
0.165915109395543,0.11527108286837,0.34287943232949,0.26667148303641
0.655312724778188,0.710899178112253,0.679516477544524,0.462569344353776
0.673176273952957,0.706560039387986,0.716637225940302,0.487986810570364
0.536227947469341,0.618552540407476,0.564969572523624,0.584717187815169
0.514737887095667,0.599148355182346,0.547903280828276,0.636431823315528
