"bmap","fitted_NMDA","ci_lower","ci_upper"
0.196991501095691,6.86770947932577,6.42732330093745,7.30809565771408
0.199005825350897,6.86874721953262,6.43150948811966,7.30598495094557
0.201020149606103,6.86978495973947,6.43568809805476,7.30388182142417
0.203034473861309,6.87082269994632,6.43985896507348,7.30178643481915
0.205048798116514,6.87186044015317,6.44402191906811,7.29969896123822
0.20706312237172,6.87289818036002,6.44817678536016,7.29761957535988
0.209077446626926,6.87393592056687,6.4523233845641,7.29554845656963
0.211091770882132,6.87497366077372,6.45646153244718,7.29348578910026
0.213106095137338,6.87601140098057,6.46059103978506,7.29143176217608
0.215120419392544,6.87704914118742,6.46471171221342,7.28938657016142
0.217134743647749,6.87808688139427,6.46882335007535,7.28735041271319
0.219149067902955,6.87912462160112,6.47292574826436,7.28532349493788
0.221163392158161,6.88016236180797,6.47701869606317,7.28330602755277
0.223177716413367,6.88120010201482,6.48110197697807,7.28129822705157
0.225192040668573,6.88223784222167,6.48517536856876,7.27930031587458
0.227206364923779,6.88327558242852,6.48923864227381,7.27731252258323
0.229220689178984,6.88431332263537,6.49329156323153,7.27533508203922
0.23123501343419,6.88535106284222,6.4973338900963,7.27336823558815
0.233249337689396,6.88638880304907,6.50136537485037,7.27141223124778
0.235263661944602,6.88742654325592,6.50538576261111,7.26946732390073
0.237277986199808,6.88846428346277,6.5093947914337,7.26753377549185
0.239292310455014,6.88950202366962,6.51339219210929,7.26561185522996
0.241306634710219,6.89053976387648,6.51737768795881,7.26370183979414
0.243320958965425,6.89157750408333,6.52135099462231,7.26180401354434
0.245335283220631,6.89261524429018,6.52531181984402,7.25991866873633
0.247349607475837,6.89365298449703,6.52925986325333,7.25804610574073
0.249363931731043,6.89469072470388,6.53319481614161,7.25618663326614
0.251378255986249,6.89572846491073,6.53711636123538,7.25434056858608
0.253392580241454,6.89676620511758,6.54102417246563,7.25250823776952
0.25540690449666,6.89780394532443,6.54491791473397,7.25068997591489
0.257421228751866,6.89884168553128,6.54879724367551,7.24888612738705
0.259435553007072,6.89987942573813,6.55266180541909,7.24709704605717
0.261449877262278,6.90091716594498,6.55651123634506,7.2453230955449
0.263464201517484,6.90195490615183,6.56034516284108,7.24356464946258
0.265478525772689,6.90299264635868,6.56416320105654,7.24182209166082
0.267492850027895,6.90403038656553,6.5679649566559,7.24009581647517
0.269507174283101,6.90506812677238,6.57175002457177,7.23838622897299
0.271521498538307,6.90610586697923,6.57551798875839,7.23669374520008
0.273535822793513,6.90714360718608,6.57926842194607,7.2350187924261
0.275550147048719,6.90818134739293,6.58300088539765,7.23336180938821
0.277564471303924,6.90921908759978,6.5867149286678,7.23172324653177
0.27957879555913,6.91025682780663,6.59041008936607,7.2301035662472
0.281593119814336,6.91129456801348,6.59408589292503,7.22850324310194
0.283607444069542,6.91233230822033,6.59774185237439,7.22692276406628
0.285621768324748,6.91337004842719,6.60137746812275,7.22536262873162
0.287636092579954,6.91440778863404,6.60499222774811,7.22382334951996
0.289650416835159,6.91544552884089,6.60858560579886,7.22230545188291
0.291664741090365,6.91648326904774,6.61215706360687,7.22080947448861
0.293679065345571,6.91752100925459,6.61570604911445,7.21933596939472
0.295693389600777,6.91855874946144,6.61923199671718,7.21788550220569
0.297707713855983,6.91959648966829,6.62273432712459,7.21645865221199
0.299722038111189,6.92063422987514,6.62621244724094,7.21505601250933
0.301736362366394,6.92167197008199,6.62966575006853,7.21367819009544
0.3037506866216,6.92270971028884,6.63309361463587,7.21232580594181
0.305765010876806,6.92374745049569,6.6364954059535,7.21099949503788
0.307779335132012,6.92478519070254,6.63987047500022,7.20969990640487
0.309793659387218,6.92582293090939,6.64321815874253,7.20842770307625
0.311807983642424,6.92686067111624,6.64653778019062,7.20718356204187
0.313822307897629,6.92789841132309,6.6498286484937,7.20596817415248
0.315836632152835,6.92893615152994,6.65309005907845,7.20478224398144
0.317850956408041,6.92997389173679,6.65632129383354,7.20362648964004
0.319865280663247,6.93101163194364,6.65952162134415,7.20250164254313
0.321879604918453,6.93204937215049,6.66269029717974,7.20140844712124
0.323893929173659,6.93308711235734,6.66582656423892,7.20034766047577
0.325908253428864,6.9341248525642,6.66892965315498,7.19932005197341
0.32792257768407,6.93516259277105,6.67199878276575,7.19832640277634
0.329936901939276,6.9362003329779,6.67503316065146,7.19736750530433
0.331951226194482,6.93723807318475,6.67803198374404,7.19644416262545
0.333965550449688,6.9382758133916,6.68099443901138,7.19555718777181
0.335979874704894,6.93931355359845,6.68391970421974,7.19470740297716
0.337994198960099,6.9403512938053,6.68680694877734,7.19389563883325
0.340008523215305,6.94138903401215,6.68965533466201,7.19312273336229
0.342022847470511,6.942426774219,6.69246401743505,7.19238953100295
0.344037171725717,6.94346451442585,6.69523214734365,7.19169688150805
0.346051495980923,6.9445022546327,6.69795887051318,7.19104563875222
0.348065820236129,6.94553999483955,6.70064333023047,7.19043665944863
0.350080144491334,6.9465777350464,6.70328466831849,7.18987080177431
0.35209446874654,6.94761547525325,6.70588202660213,7.18934892390438
0.354108793001746,6.9486532154601,6.7084345484641,7.1888718824561
0.356123117256952,6.94969095566695,6.71094138048916,7.18844053084474
0.358137441512158,6.9507286958738,6.71340167419382,7.18805571755379
0.360151765767364,6.95176643608065,6.71581458783809,7.18771828432322
0.362166090022569,6.9528041762875,6.7181792883145,7.18742906426051
0.364180414277775,6.95384191649435,6.72049495310875,7.18718887987996
0.366194738532981,6.9548796567012,6.72276077232534,7.18699854107707
0.368209062788187,6.95591739690805,6.72497595077034,7.18685884304577
0.370223387043393,6.9569551371149,6.72713971008239,7.18677056414742
0.372237711298599,6.95799287732176,6.72925129090212,7.18673446374139
0.374252035553804,6.95903061752861,6.73130995506892,7.18675127998829
0.37626635980901,6.96006835773546,6.73331498783314,7.18682172763778
0.378280684064216,6.96110609794231,6.73526570007091,7.18694649581371
0.380295008319422,6.96214383814916,6.73716143048794,7.18712624581038
0.382309332574628,6.96318157835601,6.73900154779788,7.18736160891413
0.384323656829833,6.96421931856286,6.74078545286046,7.18765318426526
0.386337981085039,6.96525705876971,6.74251258076393,7.18800153677549
0.388352305340245,6.96629479897656,6.74418240283647,7.18840719511664
0.390366629595451,6.96733253918341,6.74579442857084,7.18887064979598
0.392380953850657,6.96837027939026,6.74734820744685,7.18939235133367
0.394395278105863,6.96940801959711,6.7488433306367,7.18997270855752
0.396409602361069,6.97044575980396,6.75027943257856,7.19061208702936
0.398423926616274,6.97148350001081,6.75165619240479,7.19131080761683
0.40043825087148,6.97252124021766,6.75297333521199,7.19206914522333
0.402452575126686,6.97355898042451,6.75423063316151,7.19288732768751
0.404466899381892,6.97459672063136,6.75542790640011,7.19376553486261
0.406481223637098,6.97563446083821,6.75656502379228,7.19470389788414
0.408495547892304,6.97667220104506,6.75764190345731,7.19570249863282
0.410509872147509,6.97770994125191,6.75865851310588,7.19676136939795
0.412524196402715,6.97874768145877,6.75961487017318,7.19788049274436
0.414538520657921,6.97978542166561,6.76051104174697,7.19905980158426
0.416552844913127,6.98082316187247,6.76134714429158,7.20029917945335
0.418567169168333,6.98186090207932,6.7621233431703,7.20159846098834
0.420581493423539,6.98289864228617,6.76283985197072,7.20295743260162
0.422595817678744,6.98393638249302,6.76349693163955,7.20437583334648
0.42461014193395,6.98497412269987,6.76409488943488,7.20585335596486
0.426624466189156,6.98601186290672,6.76463407770559,7.20738964810784
0.428638790444362,6.98704960311357,6.76511489250918,7.20898431371796
0.430653114699568,6.98808734332042,6.76553777208015,7.21063691456069
0.432667438954774,6.98912508352727,6.76590319516263,7.21234697189191
0.434681763209979,6.99016282373412,6.76621167922131,7.21411396824693
0.436696087465185,6.99120056394097,6.76646377854572,7.21593734933622
0.438710411720391,6.99223830414782,6.76666008226313,7.21781652603251
0.440724735975597,6.99327604435467,6.76680121227569,7.21975087643365
0.442739060230803,6.99431378456152,6.76688782113734,7.2217397479857
0.444753384486009,6.99535152476837,6.76692058988584,7.2237824596509
0.446767708741214,6.99638926497522,6.76690022584509,7.22587830410536
0.44878203299642,6.99742700518207,6.76682746041212,7.22802654995203
0.450796357251626,6.99846474538892,6.76670304684272,7.23022644393513
0.452810681506832,6.99950248559577,6.76652775804876,7.23247721314279
0.454825005762038,7.00054022580262,6.76630238441942,7.23477806718583
0.456839330017244,7.00157796600948,6.76602773167761,7.23712820034134
0.458853654272449,7.00261570621633,6.76570461878181,7.23952679365084
0.460867978527655,7.00365344642318,6.76533387588251,7.24197301696384
0.462882302782861,7.00469118663003,6.76491634234139,7.24446603091866
0.464896627038067,7.00572892683688,6.76445286482022,7.24700498885354
0.466910951293273,7.00676666704373,6.76394429544554,7.24958903864192
0.468925275548479,7.00780440725058,6.76339149005399,7.25221732444717
0.470939599803684,7.00884214745743,6.76279530652222,7.25488898839264
0.47295392405889,7.00987988766428,6.76215660318436,7.2576031721442
0.474968248314096,7.01091762787113,6.76147623733917,7.26035901840309
0.476982572569302,7.01195536807798,6.7607550638481,7.26315567230786
0.478996896824508,7.01299310828483,6.75999393382465,7.26599228274501
0.481011221079714,7.01403084849168,6.75919369341505,7.26886800356831
0.483025545334919,7.01506858869853,6.75835518266908,7.27178199472798
0.485039869590125,7.01610632890538,6.75747923449993,7.27473342331084
0.487054193845331,7.01714406911223,6.75656667373103,7.27772146449343
0.489068518100537,7.01818180931908,6.75561831622767,7.28074530241049
0.491082842355743,7.01921954952593,6.75463496811055,7.28380413094131
0.493097166610948,7.02025728973278,6.75361742504858,7.28689715441699
0.495111490866154,7.02129502993963,6.75256647162745,7.29002358825182
0.49712581512136,7.02233277014648,6.75148288079086,7.29318265950211
