"ROI","BN_ID","Shirer_network","bmap","NMDA"
65,65,"vDMN",0.30030841852889,6.30235917892844
103,103,"vDMN",0.419256752883876,6.58174008271942
104,104,"vDMN",0.348209670803028,6.2953035275284
111,111,"vDMN",0.297089057414579,4.74771635242502
112,112,"vDMN",0.217972850487461,5.18542420319724
113,113,"vDMN",0.453269652077183,6.31424114804879
114,114,"vDMN",0.404016361456613,6.43793952572459
119,119,"vDMN",0.503870746553234,5.6935121527663
125,125,"vDMN",0.366899232601666,6.3750345262307
126,126,"vDMN",0.271075760539496,6.02337161592563
127,127,"vDMN",0.365904276317828,6.21501103233389
135,135,"vDMN",0.362253661475979,5.78238764755897
136,136,"vDMN",0.541065245161087,5.69539348405776
147,147,"vDMN",0.483583830906621,6.38226881506139
148,148,"vDMN",0.448827550100864,6.55698457866386
149,149,"vDMN",0.414185683443006,6.85594796162516
150,150,"vDMN",0.37533426981842,6.48102767689376
181,181,"vDMN",0.416290797852022,6.05285507068789
182,182,"vDMN",0.377357642204476,6.05458171630837
