"ROI","BN_ID","Shirer_network","bmap","NMDA"
53,53,"Sensorimotor",0.535155670882248,6.48977441862597
54,54,"Sensorimotor",0.54845523933395,5.93515938964719
55,55,"Sensorimotor",0.475928783194974,6.52128203467282
56,56,"Sensorimotor",0.469472615583808,6.50487479431897
57,57,"Sensorimotor",0.42374113187403,6.3597928990998
58,58,"Sensorimotor",0.410957108237459,6.30924600400222
59,59,"Sensorimotor",0.255127386366637,6.10748302016422
60,60,"Sensorimotor",0.238819617655918,5.94218129549898
67,67,"Sensorimotor",0.345555818995955,6.43779086723156
68,68,"Sensorimotor",0.320277694704533,6.53809697821748
155,155,"Sensorimotor",0.491170624811085,6.30035876916041
156,156,"Sensorimotor",0.469843392726922,5.9945465611831
161,161,"Sensorimotor",0.264739476079059,6.00985974917567
162,162,"Sensorimotor",0.165915109395543,5.97159168795598
