"ROI","BN_ID","Shirer_network","bmap","NMDA"
3,3,"LECN",0.43300425171743,6.62405013258503
17,17,"LECN",0.500738124915219,6.53964731618262
23,23,"LECN",0.456194387679289,6.48187969608236
27,27,"LECN",0.565526659406312,5.58042235279041
81,81,"LECN",0.42359488925939,5.69093169654409
95,95,"LECN",0.335425940297234,6.57720705810897
99,99,"LECN",0.371977039804558,6.50553278671256
137,137,"LECN",0.451965368694612,6.53512091636996
