"ROI","BN_ID","Shirer_network","bmap","NMDA"
193,193,"high_Visual",0.194039246728598,6.35379062549396
194,194,"prim_Visual",0.196991501095691,6.69924062478726
195,195,"prim_Visual",0.597842027881652,7.00488760722815
196,196,"high_Visual",0.585766425807843,7.12029671737862
197,197,"prim_Visual",0.436864294288206,6.92500986559351
198,198,"prim_Visual",0.469014587919899,6.87864368694289
199,199,"high_Visual",0.270859401891277,5.91498370387054
200,200,"high_Visual",0.253671243403468,5.75229755717849
201,201,"high_Visual",0.426989080277001,6.28630605289374
202,202,"high_Visual",0.443122736990809,6.03535125700449
203,203,"high_Visual",0.175630492270153,5.17664175448915
204,204,"high_Visual",0.137046727419025,5.09181144261714
205,205,"high_Visual",0.328940954156408,6.01822869492424
206,206,"high_Visual",0.360353076485785,5.94139904470227
207,207,"Precuneus",0.174316606701629,5.64497936594026
208,208,"Precuneus",0.118121958977961,5.59808251234811
209,209,"Visuospatial",0.206581019945377,6.73162611366936
210,210,"Visuospatial",0.260905075161218,6.52583311742698
211,211,"Auditory",0.431980795699523,5.67012007115625
212,212,"Auditory",0.370995013607134,6.06860008201329
213,213,"Auditory",0.415182588811505,6.76232586943834
214,214,"Auditory",0.373533443031124,6.26408131322819
215,215,"dDMN",0.443756680711046,6.51238341112124
216,216,"dDMN",0.320282280548358,6.421866160121
217,217,"dDMN",0.542157050570902,6.99150969784844
218,218,"dDMN",0.508715958317972,6.97887076277491
