"bmap","fitted_NMDA","ci_lower","ci_upper"
0.158312525596955,5.70302734949271,5.22009016753285,6.18596453145257
0.160852222818922,5.7096077361832,5.23115416341457,6.18806130895182
0.163391920040888,5.71618812287368,5.24220719298884,6.19016905275851
0.165931617262854,5.72276850956416,5.25324894286047,6.19228807626786
0.16847131448482,5.72934889625465,5.26427908841451,6.19441870409478
0.171011011706786,5.73592928294513,5.27529729335366,6.1965612725366
0.173550708928753,5.74250966963561,5.2863032092153,6.19871613005593
0.176090406150719,5.7490900563261,5.29729647486752,6.20088363778468
0.178630103372685,5.75567044301658,5.30827671598321,6.20306417004995
0.181169800594651,5.76225082970707,5.3192435444914,6.20525811492273
0.183709497816618,5.76883121639755,5.33019655800495,6.20746587479015
0.186249195038584,5.77541160308803,5.34113533922373,6.20968786695234
0.18878889226055,5.78199198977852,5.35205945531249,6.21192452424455
0.191328589482516,5.788572376469,5.3629684572524,6.21417629568561
0.193868286704483,5.79515276315949,5.37386187916556,6.21644364715341
0.196407983926449,5.80173314984997,5.38473923761152,6.21872706208843
0.198947681148415,5.80831353654046,5.39560003085499,6.22102704222592
0.201487378370381,5.81489392323094,5.40644373810412,6.22334410835776
0.204027075592348,5.82147430992142,5.41726981871828,6.22567880112457
0.206566772814314,5.82805469661191,5.42807771138507,6.22803168183874
0.20910647003628,5.83463508330239,5.43886683326557,6.23040333333921
0.211646167258246,5.84121546999288,5.44963657910757,6.23279436087818
0.214185864480213,5.84779585668336,5.46038632032626,6.23520539304046
0.216725561702179,5.85437624337384,5.47111540405213,6.23763708269556
0.219265258924145,5.86095663006433,5.481823152146,6.24009010798266
0.221804956146111,5.86753701675481,5.49250886018118,6.24256517332844
0.224344653368078,5.8741174034453,5.50317179639315,6.24506301049744
0.226884350590044,5.88069779013578,5.5138112005972,6.24758437967436
0.22942404781201,5.88727817682626,5.52442628307494,6.25013007057758
0.231963745033976,5.89385856351675,5.5350162234309,6.2527009036026
0.234503442255943,5.90043895020723,5.54558016942062,6.25529773099385
0.237043139477909,5.90701933689772,5.55611723575249,6.25792143804294
0.239582836699875,5.9135997235882,5.56662650286561,6.2605729443108
0.242122533921841,5.92018011027869,5.5771070156869,6.26325320487047
0.244662231143808,5.92676049696917,5.58755778237115,6.26596321156719
0.247201928365774,5.93334088365965,5.59797777302844,6.26870399429087
0.24974162558774,5.93992127035014,5.60836591844412,6.27147662225616
0.252281322809706,5.94650165704062,5.61872110879758,6.27428220528366
0.254821020031673,5.9530820437311,5.62904219238687,6.27712189507534
0.257360717253639,5.95966243042159,5.63932797436733,6.27999688647585
0.259900414475605,5.96624281711207,5.64957721551369,6.28290841871045
0.262440111697571,5.97282320380256,5.65978863101633,6.28585777658878
0.264979808919537,5.97940359049304,5.66996088932376,6.28884629166233
0.267519506141504,5.98598397718353,5.68009261104493,6.29187534332212
0.27005920336347,5.99256436387401,5.69018236792679,6.29494635982123
0.272598900585436,5.99914475056449,5.70022868192378,6.29806081920521
0.275138597807402,6.00572513725498,5.71023002437844,6.30122025013151
0.277678295029369,6.01230552394546,5.72018481533357,6.30442623255735
0.280217992251335,6.01888591063595,5.73009142299878,6.30768039827311
0.282757689473301,6.02546629732643,5.73994816339618,6.31098443125668
0.285297386695267,6.03204668401691,5.74975330021185,6.31434006782198
0.287837083917234,6.0386270707074,5.75950504488192,6.31774909653287
0.2903767811392,6.04520745739788,5.76920155694389,6.32121335785188
0.292916478361166,6.05178784408837,5.77884094468552,6.32473474349121
0.295456175583132,6.05836823077885,5.78842126612554,6.32831519543216
0.297995872805099,6.06494861746933,5.7979405303612,6.33195670457746
0.300535570027065,6.07152900415982,5.80739669931913,6.3356613090005
0.303075267249031,6.0781093908503,5.8167876899461,6.3394310917545
0.305614964470997,6.08468977754079,5.82611137687635,6.34326817820522
0.308154661692964,6.09127016423127,5.83536559561126,6.34717473285128
0.31069435891493,6.09785055092175,5.84454814624563,6.35115295559788
0.313234056136896,6.10443093761224,5.85365679777217,6.35520507745231
0.315773753358862,6.11101132430272,5.86268929299248,6.35933335561297
0.318313450580829,6.11759171099321,5.87164335405772,6.36354006792869
0.320853147802795,6.12417209768369,5.88051668865654,6.36782750671084
0.323392845024761,6.13075248437417,5.8893069968603,6.37219797188805
0.325932542246727,6.13733287106466,5.89801197862705,6.37665376350227
0.328472239468694,6.14391325775514,5.90662934195561,6.38119717355468
0.33101193669066,6.15049364444563,5.91515681166994,6.38583047722131
0.333551633912626,6.15707403113611,5.92359213880114,6.39055592347108
0.336091331134592,6.1636544178266,5.93193311052092,6.39537572513227
0.338631028356559,6.17023480451708,5.94017756056618,6.40029204846797
0.341170725578525,6.17681519120756,5.94832338007899,6.40530700233614
0.343710422800491,6.18339557789805,5.95636852877163,6.41042262702447
0.346250120022457,6.18997596458853,5.96431104631148,6.41564088286558
0.348789817244424,6.19655635127902,5.97214906380683,6.4209636387512
0.35132951446639,6.2031367379695,5.97988081526203,6.42639266067697
0.353869211688356,6.20971712465998,5.98750464886034,6.43192960045962
0.356408908910322,6.21629751135047,5.99501903792445,6.43757598477648
0.358948606132289,6.22287789804095,6.00242259139992,6.44333320468199
0.361488303354255,6.22945828473144,6.0097140637054,6.44920250575747
0.364028000576221,6.23603867142192,6.01689236379575,6.45518497904809
0.366567697798187,6.2426190581124,6.02395656329052,6.46128155293429
0.369107395020153,6.24919944480289,6.03090590353109,6.46749298607469
0.37164709224212,6.25577983149337,6.037739801444,6.47381986154275
0.374186789464086,6.26236021818386,6.04445785410631,6.48026258226141
0.376726486686052,6.26894060487434,6.05105984193062,6.48682136781807
0.379266183908018,6.27552099156483,6.05754573041119,6.49349625271846
0.381805881129985,6.28210137825531,6.06391567039901,6.5002870861116
0.384345578351951,6.28868176494579,6.07016999690066,6.50719353299093
0.386885275573917,6.29526215163628,6.07630922642318,6.51421507684937
0.389424972795883,6.30184253832676,6.08233405291394,6.52135102373959
0.39196467001785,6.30842292501725,6.08824534236907,6.52860050766542
0.394504367239816,6.31500331170773,6.0940441262072,6.53596249720826
0.397044064461782,6.32158369839821,6.09973159352421,6.54343580327221
0.399583761683748,6.3281640850887,6.10530908236116,6.55101908781624
0.402123458905715,6.33474447177918,6.11077807012916,6.55871087342921
0.404663156127681,6.34132485846967,6.11614016334335,6.56650955359598
0.407202853349647,6.34790524516015,6.12139708682164,6.57441340349866
0.409742550571613,6.35448563185063,6.12655067250395,6.58242059119732
0.41228224779358,6.36106601854112,6.13160284804409,6.59052918903815
0.414821945015546,6.3676464052316,6.13655562531941,6.5987371851438
0.417361642237512,6.37422679192209,6.14141108899377,6.6070424948504
0.419901339459478,6.38080717861257,6.14617138525767,6.61544297196747
0.422441036681445,6.38738756530305,6.1508387108559,6.62393641975021
0.424980733903411,6.39396795199354,6.15541530249883,6.63252060148825
0.427520431125377,6.40054833868402,6.15990342673838,6.64119325062967
0.430060128347343,6.40712872537451,6.1643053703746,6.64995208037442
0.43259982556931,6.41370911206499,6.16862343144452,6.65879479268546
0.435139522791276,6.42028949875547,6.17285991083057,6.66771908668038
0.437679220013242,6.42686988544596,6.17701710451311,6.6767226663788
0.440218917235208,6.43345027213644,6.18109729647979,6.6858032477931
0.442758614457175,6.44003065882693,6.18510275229381,6.69495856536005
0.445298311679141,6.44661104551741,6.18903571331409,6.70418637772073
0.447838008901107,6.4531914322079,6.19289839155247,6.71348447286332
0.450377706123073,6.45977181889838,6.19669296514661,6.72285067265015
0.45291740334504,6.46635220558886,6.20042157442212,6.7322828367556
0.455457100567006,6.47293259227935,6.20408631851339,6.74177886604531
0.457996797788972,6.47951297896983,6.20768925250976,6.75133670542991
0.460536495010938,6.48609336566032,6.2112323850917,6.76095434622894
0.463076192232905,6.4926737523508,6.21471767662057,6.77062982808103
0.465615889454871,6.49925413904128,6.2181470376453,6.78036124043727
0.468155586676837,6.50583452573177,6.22152232778933,6.7901467236742
0.470695283898803,6.51241491242225,6.22484535498237,6.79998446986213
0.473234981120769,6.51899529911274,6.2281178750022,6.80987272322327
0.475774678342736,6.52557568580322,6.23134159129361,6.81980978031283
0.478314375564702,6.5321560724937,6.23451815503307,6.82979398995433
0.480854072786668,6.53873645918419,6.23764916540975,6.83982375295863
0.483393770008634,6.54531684587467,6.24073617009528,6.84989752165406
0.485933467230601,6.55189723256516,6.24378066587692,6.8600137992534
0.488473164452567,6.55847761925564,6.24678409943053,6.87017113908075
0.491012861674533,6.56505800594612,6.24974786821204,6.88036814368021
0.493552558896499,6.57163839263661,6.25267332144776,6.89060346382546
0.496092256118466,6.57821877932709,6.25556176120595,6.90087579744824
0.498631953340432,6.58479916601758,6.25841444353374,6.91118388850142
0.501171650562398,6.59137955270806,6.26123257964518,6.92152652577094
0.503711347784364,6.59795993939855,6.26401733714779,6.9319025416493
0.506251045006331,6.60454032608903,6.26676984129627,6.94231081088179
0.508790742228297,6.61112071277951,6.26949117626376,6.95275024929526
0.511330439450263,6.61770109947,6.27218238642178,6.96321981251821
0.513870136672229,6.62428148616048,6.27484447762142,6.97371849469955
0.516409833894196,6.63086187285097,6.27747841846938,6.98424532723255
0.518949531116162,6.63744225954145,6.28008514159317,6.99479937748973
0.521489228338128,6.64402264623193,6.28266554489084,7.00537974757303
0.524028925560094,6.65060303292242,6.28522049276118,7.01598557308365
0.526568622782061,6.6571834196129,6.28775081731119,7.02661602191462
0.529108320004027,6.66376380630339,6.29025731953795,7.03727029306882
0.531648017225993,6.67034419299387,6.2927407704829,7.04794761550485
0.534187714447959,6.67692457968435,6.29520191235656,7.05864724701215
0.536727411669926,6.68350496637484,6.29764145963263,7.06936847311704
0.539267108891892,6.69008535306532,6.30006010011028,7.08011060602036
0.541806806113858,6.6966657397558,6.30245849594414,7.09087298356747
0.544346503335824,6.70324612644629,6.30483728464149,7.10165496825109
0.546886200557791,6.70982651313677,6.30719708002664,7.11245594624691
0.549425897779757,6.71640689982726,6.30953847317234,7.12327532648217
0.551965595001723,6.72298728651774,6.31186203329873,7.13411253973676
0.554505292223689,6.72956767320823,6.3141683086398,7.14496703777666
0.557044989445656,6.73614805989871,6.31645782727825,7.15583829251917
0.559584686667622,6.7427284465892,6.31873109794905,7.16672579522934
0.562124383889588,6.74930883327968,6.32098861081238,7.17762905574697
0.564664081111554,6.75588921997016,6.32323083819686,7.18854760174347
0.56720377833352,6.76246960666065,6.32545823531356,7.19948097800773
0.569743475555487,6.76904999335113,6.3276712409419,7.21042874576036
0.572283172777453,6.77563038004161,6.329870278088,7.22139048199522
0.574822869999419,6.7822107667321,6.33205575461654,7.23236577884766
0.577362567221385,6.78879115342258,6.33422806385687,7.2433542429883
0.579902264443352,6.79537154011307,6.33638758518436,7.25435549504178
0.582441961665318,6.80195192680355,6.33853468457774,7.26536916902936
0.584981658887284,6.80853231349403,6.3406697151534,7.27639491183467
0.58752135610925,6.81511270018452,6.3427930176774,7.28743238269163
