"brain","fitted_beh","ci_lower","ci_upper"
-3.04281561440952,-1.04785483684294,-1.441920383972,-0.653789289713884
-3.01213219390712,-1.0372883830519,-1.42776780441543,-0.646808961688365
-2.98144877340471,-1.02672192926085,-1.41361883561413,-0.639825022907565
-2.95076535290231,-1.0161554754698,-1.39947357880717,-0.632837372132434
-2.9200819323999,-1.00558902167876,-1.38533213894311,-0.625845904414409
-2.8893985118975,-0.995022567887713,-1.37119462484597,-0.618850510929459
-2.85871509139509,-0.984456114096667,-1.35706114938985,-0.611851078803486
-2.82803167089269,-0.973889660305621,-1.34293182968269,-0.604847490928554
-2.79734825039028,-0.963323206514576,-1.32880678725973,-0.597839625769417
-2.76666482988788,-0.95275675272353,-1.31468614828729,-0.590827357159775
-2.73598140938548,-0.942190298932485,-1.30057004377733,-0.583810554087637
-2.70529798888307,-0.931623845141439,-1.28645860981373,-0.576789080469145
-2.67461456838067,-0.921057391350393,-1.27235198779061,-0.569762794910174
-2.64393114787826,-0.910490937559348,-1.25825032466374,-0.562731550454955
-2.61324772737586,-0.899924483768302,-1.24415377321564,-0.555695194320964
-2.58256430687345,-0.889358029977256,-1.2300624923353,-0.548653567619208
-2.55188088637105,-0.87879157618621,-1.21597664731337,-0.541606505059054
-2.52119746586864,-0.868225122395165,-1.20189641015369,-0.534553834636635
-2.49051404536624,-0.857658668604119,-1.1878219599024,-0.527495377305834
-2.45983062486384,-0.847092214813074,-1.17375348299537,-0.520430946630775
-2.42914720436143,-0.836525761022028,-1.15969117362537,-0.513360348418683
-2.39846378385903,-0.825959307230982,-1.14563523413006,-0.506283380331905
-2.36778036335662,-0.815392853439937,-1.13158587540207,-0.499199831477799
-2.33709694285422,-0.804826399648891,-1.11754331732266,-0.49210948197512
-2.30641352235181,-0.794259945857845,-1.10350778922024,-0.485012102495453
-2.27573010184941,-0.7836934920668,-1.08947953035545,-0.477907453778149
-2.245046681347,-0.773127038275754,-1.0754587904344,-0.470795286117108
-2.2143632608446,-0.762560584484708,-1.06144583015173,-0.463675338817686
-2.1836798403422,-0.751994130693663,-1.04744092176547,-0.456547339621858
-2.15299641983979,-0.741427676902617,-1.03344434970554,-0.449411004099696
