"Full","Male","Female"
0.585359190758619,0.564165185007249,0.474579324095124
0.705385050828621,0.663035080424832,0.67539645236862
0.687245245173905,0.651269171966158,0.634763472223024
0.581647970070339,0.528557398961282,0.541557664621737
0.599766561552555,0.536252227000046,0.575855355212187
0.627577124792696,0.57612647151961,0.589937252596555
0.66834821898233,0.611722267097759,0.64730115620388
0.54460159795009,0.490690057502703,0.508704602647414
0.586970149689372,0.531870556080109,0.55372017711972
0.609714647421148,0.56210403042477,0.563201808339724
0.608837665415686,0.558577314661223,0.563865493321347
0.49467801003473,0.456759271924256,0.418415022784641
0.602074697064484,0.555655433894076,0.553711232634015
0.699078358786561,0.640398385003719,0.679885077359972
0.694073802255662,0.635587255635578,0.676932554854203
0.617545564026825,0.566123406856393,0.584548107363968
0.620151466995625,0.560948165985266,0.605495181287591
0.683469555315708,0.638205513416544,0.643005304477301
0.752690051825641,0.730143231146665,0.690790582006087
0.65990404223023,0.612521114880413,0.61940753233547
0.680502062528867,0.634062108423268,0.648585862414665
0.425303018559841,0.342509644246191,0.405638667631577
0.449483537472547,0.382026029571759,0.432060061502886
0.663877310814655,0.617292672416466,0.620784604559599
0.702005521728525,0.65817507413461,0.675252079857854
0.721097462675146,0.671296087939154,0.69646476612949
0.723330530959739,0.671312619031244,0.712714481464893
0.589275012176256,0.523362531265346,0.559436322543506
0.650513668820054,0.59486968981438,0.631798656314239
0.493471210795371,0.418220488797748,0.485083975380594
0.531565268917625,0.467728619695175,0.498278456494452
0.537385477211089,0.451867744939063,0.522410654438835
0.645820152030659,0.597565464589639,0.632984899126897
0.528092965905547,0.452718748156636,0.496581945543245
0.595452710920984,0.550459741931131,0.54853709150312
0.434967665202389,0.343489489800018,0.407971416038197
0.459500117741058,0.38417153414822,0.4420599096461
0.455637465001956,0.367408206972002,0.434015221416077
0.51727296507199,0.438450318019413,0.476455676858332
0.527126590242509,0.445462686491957,0.508449889268197
0.618607956217179,0.563007174531794,0.600151674399685
0.583523125647505,0.504186286127411,0.562084565088912
0.522115630396019,0.448101586894922,0.490375258456288
0.484754823594963,0.428519457149652,0.423150714094132
0.446706844787025,0.400763382337895,0.367573461360697
0.41030084107574,0.30337257209758,0.407641158168672
0.436107759587769,0.360903880016807,0.402171397800946
0.451097357882096,0.361859305774322,0.424581368412812
0.484154435462472,0.429269471496079,0.457099412105286
0.477628513874594,0.403768665565633,0.433084002404267
0.491449383390931,0.412456628381285,0.440006268053387
0.513420439419175,0.440345246718848,0.500796919333794
0.5425809785963,0.479529572316299,0.519584507770624
0.533566186008043,0.469061694887514,0.510148958730114
0.603076449247505,0.554812077507778,0.576626034330743
0.604061667691447,0.517690723939642,0.597944324190782
0.619040578107467,0.556975065944346,0.582301805989075
0.624324241605312,0.573669378816257,0.577442044441327
0.576944503241579,0.516163481495782,0.530070407189975
0.569504583289061,0.531729303994205,0.491076063816146
0.576126971092474,0.521370352619378,0.52133213903313
0.517040382166511,0.410191097383091,0.534230114015276
0.543344253029199,0.464450759279817,0.532976429749394
0.629429283620283,0.562988354559395,0.624723192124467
0.619304462607801,0.555406828171018,0.602505317147103
0.686974999309354,0.65186871512818,0.637570584574291
0.638935560236274,0.601168003866466,0.593826525784607
0.569053619713228,0.495898896894141,0.559046470133559
0.518675851207828,0.455594372191053,0.511161287564368
0.461021287155657,0.382218702682454,0.450565494623348
0.48371442162095,0.426192744252953,0.445642855204078
0.631644672408644,0.58164119130044,0.581228873825423
0.65749220977976,0.602493691249366,0.641052295180611
0.523527121229425,0.469795111290063,0.478269711880678
0.553359081091953,0.510562501293721,0.510149641537717
0.477163557996984,0.408454544039952,0.440402408265272
0.563402554264474,0.501718277705987,0.526797205496382
0.532520724153305,0.481723895168244,0.466984803896149
0.549129453006482,0.505881232728126,0.468170884476471
0.539912188269545,0.478358790452854,0.491374955421214
0.524399837261525,0.476026867053098,0.438653549282593
0.506508615707608,0.452968609761558,0.426647114015257
0.555122544615684,0.509595261187516,0.4754546654308
0.565668662063489,0.520021596943547,0.50080848067277
0.600271032203906,0.57148971150664,0.514558944730964
0.53545192655894,0.480978071564335,0.471237672988959
0.547101805249101,0.501099683278279,0.471391751918885
0.485048775029583,0.424300553116828,0.444949309532122
0.488066062023964,0.392744908791332,0.47269970896478
0.404863377749078,0.347227364166695,0.330636649451178
0.449992331361391,0.394698651437305,0.372809642079766
0.465002601707415,0.411749704785154,0.400787668997747
0.49966369625594,0.442668502901394,0.450555213170138
0.43958029999963,0.389503619082674,0.37053446320613
0.486161381634129,0.438349109275585,0.428920827646483
0.451145256534695,0.378548541654754,0.405718050346703
