"Math_Alone","Reading_Alone","Combined_Mode2"
0.442954867826956,0.414756295663025,0.435492703801242
0.445390261280216,0.448651512146879,0.45432580877789
0.464218746649664,0.408201362295989,0.445366416194808
0.530582546787985,0.556304722248157,0.558470271006831
0.586114461423888,0.576450050294019,0.597722723268715
0.510243807881618,0.380067464758855,0.462544330932487
0.537223431248643,0.366527770060388,0.470063374559518
0.524431402203278,0.483583830906621,0.521757938965153
0.472342764997243,0.448827550100864,0.473714109766241
0.481423799685842,0.414185683443006,0.464652875118515
0.437365445591345,0.37533426981842,0.419481055786965
0.507098841801937,0.425989882948865,0.484000758693169
0.46626717903801,0.411545306933985,0.450885597967207
0.620979984664607,0.516105599605738,0.597514597910727
0.615069058699039,0.535335022375925,0.601509677161179
0.491170624811085,0.47385981318899,0.494527886200546
0.469843392726922,0.44019508713536,0.464371237257727
0.51334994671569,0.387962222051336,0.469044660999296
0.485328838980534,0.326015893653681,0.422170579702894
0.458198829796415,0.462658145400799,0.47168709969729
0.446829680530545,0.417510889802289,0.440636724665026
0.264739476079059,0.301774181739501,0.283603353993819
0.165915109395543,0.173079206914921,0.164745698847693
0.655312724778188,0.443634006205818,0.581973967461953
0.673176273952957,0.468484378738681,0.605054146665291
0.536227947469341,0.506188252153889,0.535280809818174
0.514737887095667,0.484800590214069,0.512107228495517
0.585873538838063,0.52169344239104,0.573886945569123
0.549079977647072,0.487183344150953,0.534441133914982
0.568444194140783,0.473631269925304,0.540757034282378
0.58661225571557,0.468261844705898,0.550223472461778
0.628023153311179,0.449713742831969,0.566804608835093
0.610979203232099,0.419983680422563,0.54382007504132
0.60366500020465,0.469267620767378,0.560177767247606
0.56665561795143,0.424135418080478,0.517413207485658
0.601427063273771,0.525423180390415,0.591261270626803
0.598125760141816,0.550928311196893,0.600553971108545
0.525420786286163,0.454407697025828,0.510770131905709
0.630905206683685,0.523530454350505,0.606010386157153
0.490008453515594,0.384555343147832,0.45496385318756
0.457785104600188,0.377191670536599,0.432186098881399
0.470946529319338,0.416290797852022,0.456724979353667
0.465344179447501,0.377357642204476,0.435076998776022
0.502572814794998,0.437337941119966,0.484263580202353
0.527326287918521,0.463197666348155,0.513477687218153
0.504353117493574,0.423811744834777,0.485885334418767
0.551694983960215,0.49478363963638,0.54754717873552
0.677822340228831,0.585786847664953,0.663455273114507
0.587291269371008,0.488154789375317,0.56530681168139
0.404584248051453,0.222689077544361,0.323486244881678
0.266341082062611,0.176931857961412,0.217113957696024
0.350481176515637,0.152349617975057,0.260000901176426
0.40158547498732,0.274854983808874,0.345640116029421
0.194039246728598,-0.06477232559795,0.0682773072549851
0.196991501095691,0.0858111432248776,0.136781410212047
0.597842027881652,0.53270041429654,0.585693488445113
0.585766425807843,0.57070444829105,0.594251548277261
0.436864294288206,0.31418326106362,0.386781131428396
0.469014587919899,0.389282956497132,0.44053868928775
0.270859401891277,0.124486611281081,0.203965349383246
0.253671243403468,0.255423943566341,0.252063695337254
0.426989080277001,0.421222695335441,0.433517784201908
0.443122736990809,0.482870331832329,0.467917420772141
0.175630492270153,-0.110356514009434,0.0375722783574949
0.137046727419025,0.0921464079568381,0.104133052411831
0.328940954156408,0.148865301902509,0.244971918931632
0.360353076485785,0.336007051624025,0.347331491990313
0.174316606701629,0.112960248449999,0.141392431534059
0.118121958977961,0.113569111250466,0.107765961992432
0.206581019945377,0.250799949106031,0.22524143501012
0.260905075161218,0.308414826905917,0.283142605887363
0.431980795699523,0.379894283597245,0.418922284268576
0.370995013607134,0.332824342074014,0.36450776233156
0.415182588811505,0.397936509880139,0.416902517966582
0.373533443031124,0.283193972954706,0.344327917076343
0.443756680711046,0.33885044191037,0.409363239758568
0.320282280548358,0.225531557483155,0.285990957124937
0.542157050570902,0.39302091082654,0.493688551063663
0.508715958317972,0.366451831394406,0.462049263927734
