"ROI","BN_ID","Shirer_network","bmap","NMDA"
66,66,"pSalience",0.660496653573713,6.41418950526017
78,78,"pSalience",0.501079601076932,6.24822883007979
131,131,"pSalience",0.537336061182921,6.36201232196665
132,132,"pSalience",0.544009929038147,5.99376739743433
141,141,"pSalience",0.514287710141978,5.65282875854815
145,145,"pSalience",0.582190467467725,6.60119794850838
146,146,"pSalience",0.568477637395968,6.46426084174151
163,163,"pSalience",0.574364749976934,7.07800112963362
169,169,"pSalience",0.591257295009485,6.98113961322057
170,170,"pSalience",0.592949304869203,6.85044509764993
