"ROI","BN_ID","Shirer_network","bmap","NMDA"
53,53,"Sensorimotor",0.627577124792696,6.48977441862597
54,54,"Sensorimotor",0.66834821898233,5.93515938964719
55,55,"Sensorimotor",0.54460159795009,6.52128203467282
56,56,"Sensorimotor",0.586970149689372,6.50487479431897
57,57,"Sensorimotor",0.609714647421148,6.3597928990998
58,58,"Sensorimotor",0.608837665415686,6.30924600400222
59,59,"Sensorimotor",0.49467801003473,6.10748302016422
60,60,"Sensorimotor",0.602074697064484,5.94218129549898
67,67,"Sensorimotor",0.65990404223023,6.43779086723156
68,68,"Sensorimotor",0.680502062528867,6.53809697821748
155,155,"Sensorimotor",0.61191953306098,6.30035876916041
156,156,"Sensorimotor",0.637328699530764,5.9945465611831
161,161,"Sensorimotor",0.592162358771097,6.00985974917567
162,162,"Sensorimotor",0.611238721254412,5.97159168795598
