"","xcoef_std_m1","xcoef_std_m2","xcoef_std_m3","xloading_m1","xloading_m2","xloading_m3"
"PCL_L_2_1",-0.0052084171996041,0.00236023095523948,0.0443977363519756,-0.434236287047291,-0.371211384063522,0.097951578991305
"PCL_R_2_1",0.0104665829830624,-0.00816087061479929,0.0294786241172404,-0.355030843581896,-0.424508510813713,0.0435335635741306
"PCL_L_2_2",-0.0119213877468309,0.0180857456261814,0.0341079782220288,-0.464419849070525,-0.345555818995955,-0.00264024332677555
"PCL_R_2_2",-0.02764428240903,0.0301770458407091,0.0400257404338033,-0.489660781573548,-0.320277694704533,-0.0155437962649725
"STG_L_6_1",-0.144172910100695,0.0178577386094537,-0.0106403595430788,-0.749992951003236,-0.30509758422751,-0.106797770150264
"STG_R_6_1",-0.148367679153286,0.0135163980950343,-0.0174860755133998,-0.78559638612235,-0.317346695138809,-0.119177722089519
"STG_L_6_2",-0.00132617832300604,-0.0532535649329811,0.00786523819677206,-0.451615796637179,-0.542971216012973,0.00378156986873195
"STG_R_6_2",0.00615781162144374,-0.0593850290064493,0.0278097419825549,-0.37211560556133,-0.594825775574639,0.0758078618419692
"STG_L_6_3",-0.0244042474464907,-0.103607617649416,0.0568441661554037,-0.526630688661907,-0.592636186632218,0.0214466933685405
"STG_R_6_3",-0.0580016846564041,-0.0522324356104104,0.0316839675991987,-0.607659761512923,-0.497780749259928,-0.021870918040535
"STG_L_6_4",0.0129804270679421,-0.0475369303967689,-0.0142112475970316,-0.471955729096804,-0.523733078304851,-0.0698900009335227
"STG_R_6_4",0.00155931346073025,-0.0391155602065578,0.0166313490844094,-0.403704144544357,-0.423488391070804,0.00158702369918272
"STG_L_6_5",-0.089397803959394,-0.00832185774748864,0.00876249648533802,-0.724882490434713,-0.38236274844882,-0.0836927972099345
"STG_R_6_5",-0.107602194198158,-0.00254009172272792,-0.00511610633271704,-0.747479808297534,-0.380850562904385,-0.0996286866685044
"STG_L_6_6",-0.0614789936829081,-0.00761812844968254,0.0181395881804123,-0.664216058479344,-0.415641737584466,-0.057150671692273
"STG_R_6_6",-0.00990080997842886,-0.00961529712129678,0.00888002708360934,-0.547905521899912,-0.443260113431334,-0.00705140295327988
"MTG_L_4_1",-0.0294916181989457,0.00192469389231236,-0.00875634427019754,-0.644580217546355,-0.400165079814267,-0.106900651664401
"MTG_R_4_1",-0.0163675259626673,-0.0150548043113745,-0.0235045753194781,-0.578082822599262,-0.440853209413653,-0.10845894006855
"MTG_L_4_2",-0.122284292322726,0.0452406733585614,0.00216332066287321,-0.78432359534064,-0.302494889387551,-0.101789974567616
"MTG_R_4_2",-0.169734407615146,0.0711568077689066,0.00671428674262773,-0.808950674033599,-0.274508044915059,-0.087248436087454
"MTG_L_4_3",-0.00665255790694712,-0.0125107906435175,-0.023111720557992,-0.561533414508191,-0.429339639606035,-0.109633542298293
"MTG_R_4_3",-0.042515903933542,-0.036490453172077,-0.0434404695998532,-0.621424687912376,-0.47034324168555,-0.141719216236193
"MTG_L_4_4",-0.065382370518577,0.00608426996764922,0.0258119054881358,-0.66436615476243,-0.394722489566528,-0.0429362989135761
"MTG_R_4_4",-0.092608436838253,-0.0245306194543458,0.0291786665353074,-0.648612901283681,-0.443892494285109,-0.0421616822618433
"ITG_L_7_1",-0.00422659420551933,-0.00348890774648941,-0.00192660847969917,-0.5201001349011,-0.39305085550673,-0.0782404531829534
"ITG_R_7_1",-0.0100175134333091,0.00655806877705384,-0.000326926000337635,-0.603213553709902,-0.257784927409446,-0.0776174619844743
"ITG_L_7_2",-0.0228886269884298,-0.00471347075905367,-0.0164995607806676,-0.631046695591279,-0.383977462546151,-0.160900150720486
"ITG_R_7_2",-0.0292687692204564,-0.0172850350442549,-0.0238211210244397,-0.676593397604031,-0.437471426606665,-0.228630110140243
"ITG_L_7_3",-0.0961089992893476,0.0302183870679039,-0.0218909536878664,-0.801655195231749,-0.277608500053794,-0.155395610013475
"ITG_R_7_3",-0.0803579430172306,0.0237452784288758,-0.0064486432591662,-0.780240512237637,-0.244655698983163,-0.104364078953875
"ITG_L_7_4",-0.026709720442366,0.0234776534319211,-0.0230229501867084,-0.626334889869081,-0.281456462169026,-0.16082613083058
"ITG_R_7_4",-0.031356471618955,0.0335233378685392,-0.0142550344868377,-0.611992796258474,-0.220431575362445,-0.116444983541398
"ITG_L_7_5",-0.0328234474747794,-0.0152925963234886,-0.0250353738404537,-0.645989175761293,-0.431997001629889,-0.150971486594496
"ITG_R_7_5",-0.0418884036622672,-0.0275632421007991,-0.0239103705155187,-0.676527443053534,-0.46593861625993,-0.17899975637783
"ITG_L_7_6",-0.0302239989391677,0.0047276271413446,-0.00368131761592858,-0.614149215093784,-0.367373978870012,-0.0822038766611067
"ITG_R_7_6",-0.0227479404735777,-0.0184637193711694,-0.0165430984615691,-0.601547684024145,-0.436905455416586,-0.130182934385143
"ITG_L_7_7",-0.0198694878236837,0.0163109346600236,-0.012509654121698,-0.549745773196234,-0.319868839995465,-0.0920315080364468
"ITG_R_7_7",-0.014537172994769,-0.0134009408905942,-0.0101955702011363,-0.505016655985357,-0.389248385662108,-0.0740020567551303
"FuG_L_3_1",-0.0787732919639279,-0.0115902508791295,-0.00509968619491168,-0.677648808022543,-0.413610007903255,-0.0894922717977174
"FuG_R_3_1",-0.071905240600722,-0.0128883898022229,0.0306240408272827,-0.622525834679816,-0.390403075264104,-0.0276343378944832
"FuG_L_3_2",-0.0537555249222645,-0.18537757125558,0.0198720519538335,-0.589489276650446,-0.607771437952721,-0.100938746323976
"FuG_R_3_2",-0.0567453513259608,-0.183403035806169,-0.0832319949467,-0.595191007146574,-0.619526490966543,-0.218124163261137
"FuG_L_3_3",0.0181311367852333,-0.128063263471198,0.00685703706996049,-0.501742346925142,-0.535084405142661,-0.0869242781901714
"FuG_R_3_3",-0.0511294270778124,-0.204479239783645,-0.0761166024932812,-0.568413666665457,-0.602784799200333,-0.188950607107376
"PhG_L_6_1",-0.0165144372724277,0.00488620502735362,-0.00509625408753234,-0.678844291600671,-0.289231886286434,-0.115127975632432
"PhG_R_6_1",-0.00858672762368369,0.00495297553166857,0.00887224236961733,-0.52613933393437,-0.221705180110185,0.0652294862017852
"PhG_L_6_2",0.00394467066011197,-0.00486763901262572,0.0160374033779707,-0.306443177164265,-0.357838348429825,0.155662905391648
"PhG_R_6_2",0.00555422112000788,-0.00103041996796251,0.0131952263384803,-0.236119901632837,-0.272076332927531,0.119713052509423
"PhG_L_6_3",0.0155128346304498,-0.0230882752657001,0.0132123649814262,-0.180788229322535,-0.556912390871911,0.104334192517758
"PhG_R_6_3",0.00745878506513268,-0.0155446290478084,0.0119283125872189,-0.236567883413115,-0.485998555963979,0.107268792010024
"PhG_L_6_4",-0.0117663523368476,0.00474126477442379,0.00902994953803066,-0.576245569752212,-0.278747936029901,0.0390918751848832
"PhG_R_6_4",-0.0034201976213188,0.00564660415415782,0.01282335098371,-0.375561642382181,-0.157108250554015,0.162393519608469
"PhG_L_6_5",-0.0120119487177343,0.000310878542936802,-0.00384198224010178,-0.698843325382659,-0.330214679872741,-0.141272658266662
"PhG_R_6_5",-0.0148667916885706,0.00445466077001969,0.00352545767032852,-0.619770307161634,-0.274186088217028,-0.0298125773972403
"PhG_L_6_6",0.00148943073630385,-0.0180375518429355,0.00439451963919598,-0.456303347021471,-0.550389041744227,-0.056775712043808
"PhG_R_6_6",0.000676015613316764,-0.0199473149074166,0.0193131988236808,-0.4441863024426,-0.550799778983007,0.0778309362007807
"pSTS_L_2_1",0.0094488809289424,-0.0256901898356098,-0.0030063941182617,-0.451521651911152,-0.485988212078034,-0.0321850773462813
"pSTS_R_2_1",-0.0197341694831928,-0.0377737368370031,0.0173180941964342,-0.566148436773215,-0.539372942367646,0.0012753683284578
"pSTS_L_2_2",0.0154044198709329,-0.0220202156850076,-0.0022335128486702,-0.442881061318758,-0.483406156152681,-0.0334032044996592
