"brain","fitted_beh","ci_lower","ci_upper"
-4.01663880864391,-0.896628825297031,-1.18603960343958,-0.60721804715448
-3.97831656809197,-0.888074203593209,-1.17488543868645,-0.601262968499964
-3.93999432754002,-0.879519581889387,-1.16373275990172,-0.595306403877051
-3.90167208698808,-0.870964960185565,-1.15258160821184,-0.589348312159291
-3.86334984643614,-0.862410338481743,-1.14143202624949,-0.583388650713998
-3.82502760588419,-0.85385571677792,-1.13028405822194,-0.577427375333903
-3.78670536533225,-0.845301095074098,-1.11913774998308,-0.571464440165112
-3.74838312478031,-0.836746473370276,-1.10799314910939,-0.565499797631163
-3.71006088422836,-0.828191851666454,-1.09685030497999,-0.559533398352921
-3.67173864367642,-0.819637229962632,-1.0857092688612,-0.553565191064059
-3.63341640312448,-0.81108260825881,-1.07457009399578,-0.547595122521838
-3.59509416257253,-0.802527986554988,-1.06343283569709,-0.541623137412889
-3.55677192202059,-0.793973364851166,-1.05229755144866,-0.535649178253674
-3.51844968146865,-0.785418743147344,-1.0411643010094,-0.529673185285289
-3.4801274409167,-0.776864121443522,-1.03003314652482,-0.523695096362224
-3.44180520036476,-0.7683094997397,-1.0189041526447,-0.517714846834696
-3.40348295981282,-0.759754878035878,-1.00777738664763,-0.511732369424124
-3.36516071926087,-0.751200256332056,-0.996652918572821,-0.50574759409129
-3.32683847870893,-0.742645634628234,-0.985530821359772,-0.499760447896695
-3.28851623815699,-0.734091012924411,-0.97441117099625,-0.493770854852573
-3.25019399760504,-0.725536391220589,-0.963294046675162,-0.487778735766016
-3.2118717570531,-0.716981769516767,-0.952179530960964,-0.48178400807257
-3.17354951650116,-0.708427147812945,-0.941067709966217,-0.475786585659673
-3.13522727594921,-0.699872526109123,-0.929958673539044,-0.469786378679202
-3.09690503539727,-0.691317904405301,-0.918852515462212,-0.46378329334839
-3.05858279484533,-0.682763282701479,-0.907749333664687,-0.45777723173827
-3.02026055429338,-0.674208660997657,-0.896649230446539,-0.451768091548775
-2.98193831374144,-0.665654039293835,-0.885552312718138,-0.445755765869532
-2.9436160731895,-0.657099417590013,-0.874458692254702,-0.439740142925323
-2.90529383263755,-0.648544795886191,-0.863368485967275,-0.433721105805106
-2.86697159208561,-0.639990174182369,-0.852281816191354,-0.427698532173383
-2.82864935153367,-0.631435552478547,-0.841198810994455,-0.421672293962638
-2.79032711098172,-0.622880930774724,-0.830119604504017,-0.415642257045431
