"brain","fitted_beh","ci_lower","ci_upper"
-1.23350814697233,-0.275354348126593,-0.386355732366444,-0.164352963886742
-1.19518590642039,-0.266799726422771,-0.37573215289593,-0.157867299949612
-1.15686366586844,-0.258245104718949,-0.365135701503797,-0.151354507934101
-1.1185414253165,-0.249690483015127,-0.354567962648436,-0.144813003381818
-1.08021918476456,-0.241135861311305,-0.344030621610228,-0.138241101012382
-1.04189694421261,-0.232581239607483,-0.333525469602238,-0.131637009612728
-1.00357470366067,-0.224026617903661,-0.323054408705126,-0.124998827102196
-0.965252463108728,-0.215471996199839,-0.312619456497713,-0.118324535901965
-0.926930222556785,-0.206917374496017,-0.302222750226658,-0.111611998765375
-0.888607982004841,-0.198362752792194,-0.29186655032745,-0.104858955256939
-0.850285741452898,-0.189808131088372,-0.281553243074749,-0.098063019101996
-0.811963500900954,-0.18125350938455,-0.271285342103845,-0.0912216766652559
-0.773641260349011,-0.172698887680728,-0.261065488507742,-0.0843322868537144
-0.735319019797068,-0.164144265976906,-0.250896449178081,-0.077392082775732
-0.696996779245124,-0.155589644273084,-0.240781113025201,-0.0703981755209673
-0.658674538693181,-0.147035022569262,-0.23072248468659,-0.0633475604519341
-0.620352298141237,-0.13848040086544,-0.220723675317878,-0.0562371264130021
-0.582030057589294,-0.129925779161618,-0.210787890061608,-0.0490636682616275
-0.543707817037351,-0.121371157457796,-0.200918411811854,-0.0418239031037379
-0.505385576485407,-0.112816535753974,-0.19111858094348,-0.0345144905644672
-0.467063335933464,-0.104261914050152,-0.181391770759298,-0.0271320573410058
-0.42874109538152,-0.0957072923463296,-0.171741358531236,-0.0196732261614231
-0.390418854829577,-0.0871526706425076,-0.162170692175814,-0.0121346491092012
-0.352096614277634,-0.0785980489386855,-0.152683052808943,-0.00451304506842842
-0.31377437372569,-0.0700434272348634,-0.143281613665604,0.00319475919587701
-0.275452133173747,-0.0614888055310414,-0.133969396135667,0.0109917850735839
-0.237129892621804,-0.0529341838272193,-0.12474922394174,0.0188808562873013
-0.19880765206986,-0.0443795621233972,-0.115623676746492,0.0268645524996972
-0.160485411517917,-0.0358249404195752,-0.10659504469907,0.0349451638599194
-0.122163170965973,-0.027270318715753,-0.0976652855852386,0.0431246481537326
-0.0838409304140302,-0.018715697011931,-0.0888359863075758,0.0514045922837138
-0.045518689862087,-0.010161075308109,-0.0801083303706014,0.0597861797543835
-0.00719644931014329,-0.00160645360428683,-0.0714830728712014,0.0682701656626277
0.0311257912417999,0.0069481680995352,-0.0629605242004414,0.0768568603995118
0.0694480317937431,0.0155027898033572,-0.0545405432665059,0.0855461228732204
0.107770272345687,0.0240574115071794,-0.0462225405808967,0.0943373635952555
0.14609251289763,0.0326120332110014,-0.0380054910516933,0.103229557473696
0.184414753449574,0.0411666549148236,-0.029887955843422,0.112221265673069
0.222736994001517,0.0497212766186456,-0.0218681122357286,0.12131066547302
0.26105923455346,0.0582758983224676,-0.0139437900776032,0.130495586722538
0.299381475105404,0.0668305200262898,-0.00611251321326886,0.139773553265848
0.337703715657347,0.0753851417301118,0.00162845584134035,0.149141827618883
0.37602595620929,0.0839397634339338,0.00928206967149602,0.158597457196372
0.414348196761233,0.0924943851377559,0.0168514497631916,0.16813732051232
0.452670437313177,0.101049006841578,0.0243398417062529,0.177758171976903
0.490992677865121,0.1096036285454,0.0317505729280375,0.187456684162763
0.529314918417064,0.118158250249222,0.0390870138121633,0.197229486686281
0.567637158969007,0.126712871953044,0.0463525427853893,0.207073201120699
0.605959399520951,0.135267493656866,0.0535505157042649,0.216984471609468
0.644281640072894,0.143822115360688,0.0606842396541154,0.226959991067261
0.682603880624837,0.15237673706451,0.0677569510932573,0.236996523035764
0.720926121176781,0.160931358768333,0.0747717981371216,0.247090919399544
0.759248361728724,0.169485980472155,0.0817318266785622,0.257240134265747
0.797570602280667,0.178040602175977,0.0886399699778813,0.267441234374072
0.835892842832611,0.186595223879799,0.0954990413234903,0.277691406436107
0.874215083384555,0.195149845583621,0.102311729355592,0.28798796181165
0.912537323936498,0.203704467287443,0.109080595654915,0.298328338919971
0.950859564488441,0.212259088991265,0.115808074221006,0.308710103761524
0.989181805040385,0.220813710695087,0.12249647249537,0.319130948894805
1.02750404559233,0.229368332398909,0.129147973620112,0.329588691177706
1.06582628614427,0.237922954102731,0.135764639659878,0.340081268545585
1.10414852669621,0.246477575806553,0.142348415551692,0.350606736061415
1.14247076724816,0.255032197510375,0.1489011335824,0.36116326143835
1.1807930078001,0.263586819214197,0.155424518225782,0.371749120202613
1.21911524835205,0.27214144091802,0.161920191200658,0.382362690635381
1.25743748890399,0.280696062621841,0.168389676637212,0.393002448606471
1.29575972945593,0.289250684325664,0.174834406261203,0.403666962390124
1.33408197000788,0.297805306029486,0.18125572452512,0.414354887533851
1.37240421055982,0.306359927733308,0.187654893631611,0.425064961835004
1.41072645111176,0.31491454943713,0.194033098408236,0.435796000466023
1.44904869166371,0.323469171140952,0.200391451003877,0.446546891278027
1.48737093221565,0.332023792844774,0.206730995386369,0.457316590303179
1.52569317276759,0.340578414548596,0.213052711628404,0.468104117468789
1.56401541331954,0.349133036252418,0.219357519974697,0.478908552530139
1.60233765387148,0.35768765795624,0.225646284688115,0.489729031224365
1.64065989442342,0.366242279660062,0.231919817676077,0.500564741644048
1.67898213497537,0.374796901363884,0.238178881901335,0.511414920826434
1.71730437552731,0.383351523067706,0.244424194583267,0.522278851552146
1.75562661607925,0.391906144771528,0.250656430197301,0.533155859345756
1.7939488566312,0.400460766475351,0.2568762232811,0.544045309669602
1.83227109718314,0.409015388179173,0.263084171056769,0.554946605301576
1.87059333773508,0.417570009882995,0.269280835878707,0.565859183887283
1.90891557828703,0.426124631586817,0.275466747516831,0.576782515656803
1.94723781883897,0.434679253290639,0.281642405284872,0.587716101296406
1.98556005939091,0.443233874994461,0.287808280023238,0.598659469965684
2.02388229994286,0.451788496698283,0.293964815945676,0.60961217745089
2.0622045404948,0.460343118402105,0.300112432358619,0.620573804445591
2.10052678104674,0.468897740105927,0.306251525261698,0.631543954950156
2.13884902159869,0.477452361809749,0.312382468837507,0.642522254781992
2.17717126215063,0.486006983513571,0.318505616838241,0.653508350188902
2.21549350270257,0.494561605217393,0.324621303876413,0.664501906558373
2.25381574325452,0.503116226921215,0.330729846626408,0.675502607216023
2.29213798380646,0.511670848625038,0.336831544943192,0.686510152306883
2.3304602243584,0.52022547032886,0.342926682904121,0.697524257753598
2.36878246491035,0.528780092032682,0.349015529779338,0.708544654286025
2.40710470546229,0.537334713736504,0.355098340935921,0.719571086537087
2.44542694601423,0.545889335440326,0.361175358680543,0.730603312200109
2.48374918656618,0.554443957144148,0.367246813045105,0.74164110124319
2.52207142711812,0.56299857884797,0.37331292251944,0.7526842351765
2.56039366767006,0.571553200551792,0.379373894734916,0.763732506368668
2.59871590822201,0.580107822255614,0.38542992710249,0.774785717408738
2.63703814877395,0.588662443959436,0.391481207408468,0.785843680510405
2.67536038932589,0.597217065663258,0.39752791437103,0.796906216955487
2.71368262987784,0.60577168736708,0.403570218160312,0.807973156573849
2.75200487042978,0.614326309070902,0.409608280884657,0.819044337257148
2.79032711098172,0.622880930774725,0.415642257045431,0.830119604504018
2.82864935153367,0.631435552478547,0.421672293962638,0.841198810994455
2.86697159208561,0.639990174182369,0.427698532173383,0.852281816191354
2.90529383263755,0.648544795886191,0.433721105805106,0.863368485967275
2.9436160731895,0.657099417590013,0.439740142925323,0.874458692254702
2.98193831374144,0.665654039293835,0.445755765869532,0.885552312718138
3.02026055429338,0.674208660997657,0.451768091548775,0.896649230446539
3.05858279484533,0.682763282701479,0.45777723173827,0.907749333664687
3.09690503539727,0.691317904405301,0.46378329334839,0.918852515462212
3.13522727594921,0.699872526109123,0.469786378679202,0.929958673539044
3.17354951650116,0.708427147812945,0.475786585659673,0.941067709966217
3.2118717570531,0.716981769516767,0.48178400807257,0.952179530960964
3.25019399760504,0.72553639122059,0.487778735766016,0.963294046675163
3.28851623815699,0.734091012924411,0.493770854852573,0.97441117099625
3.32683847870893,0.742645634628234,0.499760447896695,0.985530821359772
3.36516071926087,0.751200256332056,0.50574759409129,0.996652918572821
3.40348295981282,0.759754878035878,0.511732369424124,1.00777738664763
3.44180520036476,0.7683094997397,0.517714846834696,1.0189041526447
3.4801274409167,0.776864121443522,0.523695096362224,1.03003314652482
3.51844968146865,0.785418743147344,0.529673185285289,1.0411643010094
3.55677192202059,0.793973364851166,0.535649178253674,1.05229755144866
3.59509416257253,0.802527986554988,0.541623137412889,1.06343283569709
3.63341640312448,0.81108260825881,0.547595122521838,1.07457009399578
3.67173864367642,0.819637229962632,0.553565191064059,1.0857092688612
3.71006088422836,0.828191851666454,0.559533398352921,1.09685030497999
3.74838312478031,0.836746473370276,0.565499797631163,1.10799314910939
3.78670536533225,0.845301095074098,0.571464440165112,1.11913774998308
3.8250276058842,0.85385571677792,0.577427375333903,1.13028405822194
3.86334984643614,0.862410338481743,0.583388650713999,1.14143202624949
3.90167208698808,0.870964960185565,0.589348312159291,1.15258160821184
3.93999432754002,0.879519581889387,0.595306403877051,1.16373275990172
3.97831656809197,0.888074203593209,0.601262968499964,1.17488543868645
4.01663880864391,0.896628825297031,0.60721804715448,1.18603960343958
