"Full","7-8.9y","9-10.9y","11-13.9y"
0.506988131800015,0.549262846218486,0.514492333550902,0.480051488332836
0.54450993302089,0.587923546360816,0.543583320337934,0.526621512895671
0.521937495784623,0.579197990410291,0.509286880901453,0.49259356238781
0.514014887184352,0.566863648362428,0.49251150418538,0.508897679245976
0.522738213159904,0.576712021421006,0.518556276864102,0.458902640502098
0.504239257919196,0.566175371787401,0.487572571836868,0.459370825871166
0.54043150707387,0.589527561965657,0.539399129911112,0.52003079576676
0.548993391073183,0.607751129212263,0.542739563387798,0.507965848130916
0.574947675250765,0.616866098075988,0.578984704007919,0.578906728440293
0.584101656336851,0.633136335284968,0.57900795869812,0.573979287448924
0.434870998438332,0.495863229518974,0.440390555460978,0.351450734911844
0.44508949035888,0.499451818258093,0.445133575793557,0.382779881513994
0.442979915394378,0.501816634405818,0.431320863379871,0.358823660182535
0.468779392285017,0.526432015273349,0.465615520560339,0.376146708549086
0.463463380519812,0.53372298083283,0.4373426707704,0.405411504780282
0.453312960391348,0.530345082058089,0.413723138789366,0.418968476068838
0.544614908239911,0.603477788166085,0.542233639908926,0.49747875985099
0.543576222408871,0.611257228076085,0.537950811005622,0.476515072075583
0.472773506084986,0.539675439931438,0.454025101680189,0.38405232783089
0.486084519458636,0.540720653359428,0.453874002221811,0.462950713937302
0.5157346563538,0.579969369419914,0.49794881404017,0.461061789437611
0.525876822854443,0.57725300857152,0.520251004346714,0.489357210787038
0.515157190805031,0.572619391764219,0.496428030205566,0.493311976199505
0.521990154468252,0.5903808499021,0.491802548613537,0.483053667027816
0.545795481952899,0.615526591812123,0.517406137574393,0.506768287759193
0.56224380151517,0.623537319733281,0.542340784761308,0.535984055089587
0.586424786544876,0.610131142903417,0.603343559986777,0.524226125168758
0.625573146094494,0.651409745069749,0.611874773040056,0.607185089001356
0.55605569685477,0.593177751803671,0.566259979101077,0.507618468437302
0.564496337836939,0.614915335450581,0.580145531847109,0.487298853160637
0.514752242468231,0.559315249317327,0.512400828600118,0.470323022658286
0.51936020249349,0.585642021850082,0.502434387404813,0.452204000755688
0.521217054550289,0.543183070725001,0.525144477416908,0.495786566847938
0.558216627606231,0.583683295905089,0.587284508930676,0.511712461807342
0.487956050072086,0.512059539357022,0.516572504051269,0.423612830040487
0.531859774706499,0.567996209315401,0.546397713063438,0.474155659892659
0.5618475179882,0.592703092965212,0.578016122831215,0.514631705251637
0.576155016531639,0.613258704227442,0.602963504930247,0.516357635199694
0.567622363786781,0.576293551296183,0.609147361255642,0.512992824577431
0.598283814650198,0.611673525175968,0.666189749868939,0.500283543984787
0.596427703507829,0.627242597122584,0.609687212673797,0.530476262857968
0.611897569466792,0.643700531396347,0.61195426923444,0.562272413048516
0.519890142055507,0.547346920164153,0.524502101683099,0.489127618027664
0.541206432970384,0.562548495709721,0.557677318288986,0.512150763404539
0.516231040679308,0.555337473741983,0.512613503391834,0.462566870708683
0.559535674839525,0.568637735779996,0.573885726957339,0.543508259345687
0.54452649857475,0.580345545113417,0.529042792755346,0.514684762030068
0.610933713926273,0.641516113512178,0.58969571022609,0.59296445242128
0.494498477547012,0.514775781974718,0.496589345918792,0.459912046077703
0.481256046977762,0.487979358397135,0.480470486727059,0.470927244076252
0.540678214034845,0.57380348016869,0.560802378640847,0.484330518119024
0.563889173297459,0.585027804759917,0.587444463007679,0.537802485519785
0.66170589799219,0.710481511436917,0.663457685699419,0.611630772242409
0.65797497505815,0.694170079600762,0.665967351663569,0.599826795741864
0.578848871131662,0.664623460753703,0.551591688012659,0.553349334543094
0.605335249140684,0.669436812558911,0.576862168425361,0.600832205065611
0.60402697556399,0.631899249280064,0.630453333383222,0.596614200883502
0.603727659040136,0.651041731660437,0.590495146227396,0.596249610730961
0.480060445379917,0.52106458669868,0.49947231343735,0.465292781206763
0.546702760173898,0.583797684550318,0.542959775877582,0.561784019314994
0.614235469799413,0.611243831098931,0.658251785500161,0.563524272067549
0.627765042267254,0.645915859484221,0.694236049051574,0.50422591625761
0.634609040363034,0.687735537158554,0.636461701314883,0.56059970011754
0.643769128648443,0.68967677308852,0.660504145541752,0.549515066171288
0.593475885306258,0.620573725308173,0.598457140868766,0.58490230102707
0.660496653573713,0.66520934996477,0.657471359175699,0.690496945419457
0.604722855099299,0.633813804343822,0.639648564277625,0.58425837505321
0.617276507262401,0.645151400555035,0.63820599478314,0.609382836865314
0.473904650533837,0.550537518275866,0.456384751129005,0.369686462892552
0.51349244465675,0.568260228489598,0.505105561154775,0.465495178941132
0.559183623317153,0.557666638699595,0.582687352636028,0.543511909166705
0.553975210025344,0.588640546340702,0.589120577938743,0.439898784389307
0.598766167282721,0.598642852970127,0.646564866241203,0.53320522502929
0.578501947165121,0.57248167385154,0.634196151854407,0.51388801634727
0.54536529660341,0.56436765355015,0.552885187132093,0.533487463188144
0.531727296374297,0.560343117534239,0.577216702903761,0.441010011899199
0.473697394774149,0.513146322904727,0.482618722002513,0.420601544886223
0.501079601076932,0.548913706201798,0.486376834812072,0.489990706055283
0.49857558348149,0.508399933361178,0.545325084563278,0.439725697353147
0.551565645285907,0.563529662498154,0.575043995590012,0.512191033873751
0.512148584068231,0.542158304385333,0.532000961116208,0.489480980083328
0.516245758601031,0.538303283711062,0.553166026195751,0.473423380115516
0.444367612570252,0.489401779747347,0.451900456855027,0.403082957241738
0.480420834886676,0.520447953462346,0.470309594251956,0.475351924424069
0.520023745193299,0.545076166505123,0.541478432713224,0.501380657992285
0.557109979307754,0.592094619769962,0.585019248500982,0.489204547619625
0.493505403062349,0.517114036336639,0.531483903452094,0.429062427939869
0.513753079163259,0.522492693626875,0.553765429481004,0.468728504949848
0.57400569676014,0.624552804903988,0.570994083937758,0.507932828773019
0.540052526901823,0.585510652429183,0.545617002054061,0.510345345444089
0.553490709428071,0.567881483071831,0.590151419970645,0.519368114355198
0.468849438544038,0.469837156557601,0.506150577773492,0.445497944813869
0.448585423753578,0.513795097640846,0.47002318720756,0.345513730755727
0.492933844887817,0.541697550824875,0.50035465233307,0.452599318197174
0.450172332666208,0.519194249653036,0.43798537965558,0.39998667535885
0.475602384015614,0.515816504587093,0.496594643423509,0.439113005704125
0.55406593165306,0.580322402192475,0.580596622241411,0.529187192870732
0.537938523592942,0.555570526588706,0.549209002212589,0.533610513428371
0.531767494848012,0.560815611303096,0.544933129630026,0.491101189291563
