"brain","fitted_beh","ci_lower","ci_upper"
-0.202280934811513,-0.0530389567880543,-0.123617489560038,0.0175395759839292
-0.17010899531473,-0.0446033317977516,-0.114774001813578,0.0255673382180751
-0.137937055817946,-0.0361677068074488,-0.105999186850303,0.0336637732354053
-0.105765116321162,-0.0277320818171461,-0.0972940492401743,0.0418298856058822
-0.0735931768243785,-0.0192964568268432,-0.0886594011907524,0.050066487537066
-0.0414212373275946,-0.0108608318365404,-0.0800958505928063,0.0583741869197255
-0.00924929783081119,-0.00242520684623769,-0.0716037918694343,0.0667533781769589
0.0229226416659727,0.00601041814406514,-0.0631833999448667,0.075204236232997
0.0550945811627561,0.0144460431343678,-0.0548346275459753,0.083726713814711
0.08726652065954,0.0228816681246707,-0.0465572059329748,0.0923205421823161
0.119438460156323,0.0313172931149734,-0.0383506490331218,0.100985235263069
0.151610399653107,0.0397529181052762,-0.0302142608301971,0.10972009704075
0.183782339149891,0.0481885430955789,-0.0221471457508961,0.118524231942054
0.215954278646675,0.0566241680858817,-0.0141482216936727,0.127396557865436
0.248126218143458,0.0650597930761845,-0.00621623527130147,0.13633582142367
0.280298157640242,0.0734954180664873,0.0016502212113358,0.145340614921639
0.312470097137026,0.0819310430567901,0.0094526915468342,0.154409394566746
0.344642036633809,0.0903666680470928,0.0171928366841841,0.163540499410002
0.376813976130593,0.0988022930373957,0.0248724155362427,0.172732170538549
0.408985915627377,0.107237918027698,0.0324932659740231,0.181982570081374
0.44115785512416,0.115673543018001,0.0400572863915595,0.191289799644443
0.473329794620944,0.124109168008304,0.0475664181619062,0.200651917854702
0.505501734117728,0.132544792998607,0.0550226292376413,0.210066956759572
0.537673673614511,0.140980417988909,0.0624278990821482,0.219532936895671
0.569845613111295,0.149416042979212,0.0697842050543366,0.229047880904088
0.602017552608079,0.157851667969515,0.0770935103117799,0.23860982562725
0.634189492104862,0.166287292959818,0.0843577532471416,0.248216832672494
0.666361431601646,0.17472291795012,0.0915788384310605,0.25786699746918
0.69853337109843,0.183158542940423,0.0987586290015219,0.267558456879325
0.730705310595213,0.191594167930726,0.105898940414851,0.277289395446601
0.762877250091997,0.200029792921029,0.113001535456096,0.287058050385962
0.79504918958878,0.208465417911332,0.120068120395802,0.296862715426861
0.827221129085565,0.216901042901635,0.127100342174987,0.306701743628282
0.859393068582348,0.225336667891937,0.134099786499453,0.316573549284421
0.891565008079132,0.23377229288224,0.141067976727398,0.326476609037082
0.923736947575915,0.242207917872543,0.148006373439721,0.336409462305365
0.955908887072699,0.250643542862846,0.154916374589662,0.346370711136029
0.988080826569483,0.259079167853148,0.161799316136787,0.35635901956951
1.02025276606627,0.267514792843451,0.168656473079287,0.366373112607615
1.05242470556305,0.275950417833754,0.175489060807724,0.376411774859783
1.08459664505983,0.284386042824057,0.182298236712305,0.386473848935808
1.11676858455662,0.292821667814359,0.189085101984412,0.396558233644307
1.1489405240534,0.301257292804662,0.195850703561138,0.406663882048186
1.18111246355019,0.309692917794965,0.202596036169045,0.416789799420886
1.21328440304697,0.318128542785268,0.209322044430063,0.426935041140473
1.24545634254375,0.32656416777557,0.216029624998539,0.437098710552602
1.27762828204054,0.334999792765873,0.22271962870376,0.447279956827986
1.30980022153732,0.343435417756176,0.229392862677013,0.45747797283534
1.3419721610341,0.351871042746479,0.236050092446309,0.467691993046649
1.37414410053089,0.360306667736782,0.242692043985454,0.477921291488109
1.40631604002767,0.368742292727084,0.249319405707135,0.488165179747034
1.43848797952445,0.377177917717387,0.255932830392274,0.4984230050425
1.47065991902124,0.38561354270769,0.262532937050055,0.508694148365325
1.50283185851802,0.394049167697993,0.269120312704809,0.518978022691176
1.53500379801481,0.402484792688296,0.275695514107468,0.529274071269123
1.56717573751159,0.410920417678598,0.282259069370464,0.539581765986733
1.59934767700837,0.419356042668901,0.288811479526008,0.549900605811794
1.63151961650516,0.427791667659204,0.29535322000841,0.560230115309997
1.66369155600194,0.436227292649507,0.301884742061778,0.570569843237235
1.69586349549872,0.444662917639809,0.308406474074881,0.580919361204738
1.72803543499551,0.453098542630112,0.31491882284537,0.591278262414854
1.76020737449229,0.461534167620415,0.321422174775767,0.601646160465063
1.79237931398907,0.469969792610718,0.327916897003874,0.612022688217561
1.82455125348586,0.47840541760102,0.334403338470334,0.622407496731707
1.85672319298264,0.486841042591323,0.340881830926168,0.632800254256478
1.88889513247943,0.495276667581626,0.347352689883121,0.643200645280131
1.92106707197621,0.503712292571929,0.35381621550964,0.653608369634218
1.95323901147299,0.512147917562231,0.360272693475282,0.66402314164918
1.98541095096978,0.520583542552534,0.366722395746267,0.674444689358801
2.01758289046656,0.529019167542837,0.37316558133482,0.684872753750854
2.04975482996334,0.53745479253314,0.37960249700488,0.6953070880614
2.08192676946013,0.545890417523443,0.386033377936616,0.705747457110269
2.11409870895691,0.554326042513746,0.392458448352133,0.716193636675358
2.1462706484537,0.562761667504048,0.398877922104591,0.726645412903506
2.17844258795048,0.571197292494351,0.405292003232913,0.737102581755789
2.21061452744726,0.579632917484654,0.411700886484103,0.747564948485204
2.24278646694405,0.588068542474957,0.418104757805104,0.758032327144809
2.27495840644083,0.596504167465259,0.424503794806037,0.768504540124481
2.30713034593761,0.604939792455562,0.430898167196534,0.77898141771459
2.3393022854344,0.613375417445865,0.437288037196801,0.789462797694928
2.37147422493118,0.621811042436168,0.443673559924952,0.799948524947384
2.40364616442796,0.63024666742647,0.450054883762035,0.810438451090906
2.43581810392475,0.638682292416773,0.456432150696144,0.820932434137402
2.46799004342153,0.647117917407076,0.462805496646865,0.831430338167287
2.50016198291832,0.655553542397379,0.46917505177126,0.841932033023498
2.5323339224151,0.663989167387681,0.475540940752531,0.852437394022832
2.56450586191188,0.672424792377984,0.481903283072402,0.862946301683567
2.59667780140867,0.680860417368287,0.488262193268212,0.873458641468362
2.62884974090545,0.68929604235859,0.494617781175659,0.883974303541521
2.66102168040223,0.697731667348892,0.500970152158046,0.894493182539739
2.69319361989902,0.706167292339195,0.507319407322865,0.905015177355525
2.7253655593958,0.714602917329498,0.513665643726469,0.915540190932528
2.75753749889258,0.723038542319801,0.520008954567544,0.926068130072058
2.78970943838937,0.731474167310104,0.526349429370075,0.936598905250132
2.82188137788615,0.739909792300407,0.532687154156403,0.94713243044441
2.85405331738294,0.748345417290709,0.539022211610982,0.957668622970437
2.88622525687972,0.756781042281012,0.545354681235386,0.968207403326638
2.9183971963765,0.765216667271315,0.55168463949507,0.97874869504756
