"brain","fitted_beh","ci_lower","ci_upper"
0.427484511288998,0.112088331720174,0.036849334540806,0.187327328899541
0.459656450785781,0.120523956710476,0.0443815551684702,0.196666358252482
0.491828390282565,0.128959581700779,0.0518600164562674,0.206059146945291
0.524000329779349,0.137395206691082,0.0592866947254662,0.215503718656698
0.556172269276133,0.145830831681385,0.066663569796473,0.224998093566296
0.588344208772916,0.154266456671687,0.0739926122420911,0.234540301101284
0.6205161482697,0.16270208166199,0.0812757721733409,0.244128391150639
0.652688087766484,0.171137706652293,0.0885149695476861,0.2537604437569
0.684860027263267,0.179573331642596,0.0957120859527416,0.26343457733245
0.717031966760051,0.188008956632898,0.102868957790213,0.273148955475584
0.749203906256835,0.196444581623201,0.109987370764346,0.282901792482056
0.781375845753618,0.204880206613504,0.117069055565737,0.292691357661271
0.813547785250402,0.213315831603807,0.12411568463388,0.302515978573733
0.845719724747186,0.22175145659411,0.131128869879424,0.312374043308795
0.87789166424397,0.230187081584412,0.138110161248498,0.322264001920326
0.910063603740753,0.238622706574715,0.145061046015952,0.332184367133478
0.942235543237537,0.247058331565018,0.151982948700884,0.342133714429152
0.97440748273432,0.255493956555321,0.158877231505817,0.352110681604824
1.0065794222311,0.263929581545623,0.165745195189632,0.362113967901615
1.03875136172789,0.272365206535926,0.172588080293509,0.372142332778343
1.07092330122467,0.280800831526229,0.179407068648184,0.382194594404274
1.10309524072145,0.289236456516532,0.18620328509963,0.392269627933434
1.13526718021824,0.297672081506834,0.192977799398586,0.402366363615083
1.16743911971502,0.306107706497137,0.199731628207045,0.412483784787229
1.19961105921181,0.31454333148744,0.20646573718187,0.422620925793011
1.23178299870859,0.322978956477743,0.21318104310203,0.432776869853456
1.26395493820537,0.331414581468046,0.21987841601162,0.442950746924471
1.29612687770216,0.339850206458348,0.226558681355775,0.453141731560922
1.32829881719894,0.348285831448651,0.233222622090958,0.463349040806344
1.36047075669572,0.356721456438954,0.23987098075486,0.473571932123048
1.39264269619251,0.365157081429257,0.246504461484364,0.48380970137415
1.42481463568929,0.37359270641956,0.253123731972789,0.49406168086633
1.45698657518608,0.382028331409862,0.25972942535994,0.504327237459784
1.48915851468286,0.390463956400165,0.266322142050446,0.514605770749884
1.52133045417964,0.398899581390468,0.272902451457465,0.52489671132347
