"","xcoef_std_m1","xcoef_std_m2","xcoef_std_m3","xcoef_std_m4","xcoef_std_m5","xloading_m1","xloading_m2","xloading_m3","xloading_m4","xloading_m5"
"SPL_R_5_5",-0.0382480189277838,-0.0222449524192573,-0.0215273420009046,0.0456387248462255,0.00857168095873918,-0.418022131434127,-0.587849249041451,-0.177253432551797,0.284430979116775,0.0740514484162779
"IPL_L_6_1",0.0196019607735027,-0.0061015218212745,0.0391923955658022,-0.0115645769512301,0.124411868094497,-0.367185144285535,-0.517341465586287,-0.129183783245412,0.188632147081857,0.136851356824616
"IPL_R_6_1",0.0288533929400434,-0.0152874392252112,-0.091195853861793,0.0472281311399377,0.131304571059349,-0.338088801097327,-0.536512925096395,-0.214416258449635,0.239029514758403,0.134398498157386
"IPL_L_6_2",-0.0932026817857792,0.053587274795663,-0.0874270919886817,0.0773998956808913,0.0465801321475805,-0.463973663310867,-0.454006053167201,-0.235004116798481,0.302642126727825,0.0984307524862539
"IPL_R_6_2",-0.129664049963025,0.0361674256033773,-0.109687300810282,0.0532218057917224,0.0938380911058282,-0.482680485898366,-0.501192819398698,-0.236331370960757,0.279193614706757,0.148970028519037
"IPL_L_6_3",-0.138277970538143,0.0134536459658227,-0.144900810656157,0.00927613585643035,0.0617405853760365,-0.465753969797092,-0.522660230076078,-0.25652454575065,0.227647869527933,0.104961100502656
"IPL_R_6_3",-0.107688839438835,-0.0200296255237137,-0.101826154164526,0.0276405734686062,0.0537641493967613,-0.42067164030545,-0.551248506220948,-0.226997978882589,0.240564429724734,0.123231676218946
"IPL_L_6_4",-0.121080067364628,0.0501415726169804,-0.117906043429664,0.0489411581183772,0.0553196990784699,-0.439276134295401,-0.484533277431216,-0.211333255508751,0.29812605423159,0.128087553713022
"IPL_R_6_4",-0.135428050764459,0.0142884440991209,-0.11582970278471,0.0471551118873258,0.0185364125159045,-0.431654326978184,-0.53144007560963,-0.20523069258242,0.282940326915061,0.107337920834644
"IPL_L_6_5",-0.0672006034211869,0.0437148520878815,-0.130308647862111,0.147867038305149,0.260243029258327,-0.41247222751806,-0.496431521459519,-0.219211246393474,0.334388425114749,0.222425497215771
"IPL_R_6_5",-0.0477927331626795,0.00240990516751061,-0.154487499334004,0.068213476859004,0.134020726862834,-0.386938996505896,-0.540751733132459,-0.23451596075032,0.298436460963333,0.168109906961719
"IPL_L_6_6",0.130052646664914,-0.163128666186762,0.0747405289402073,0.0582940600006445,-0.0778335272212632,-0.209759599432029,-0.68954448101066,-0.050620867187306,0.241995598511287,0.00961826860326211
"IPL_R_6_6",0.13266150232587,-0.172375612966194,0.118116750899226,0.0687672724320393,-0.0968754280755228,-0.231905284620173,-0.681221775758609,-0.0356799199684785,0.258572455425422,0.0184345421620812
"Pcun_L_4_1",-0.0419397573998606,-0.0486240919075273,0.0440159755629597,0.0606678113306526,-0.0172858565170399,-0.416771654713548,-0.652096460051749,-0.0342874725839503,0.268810162361866,0.00519079146038582
"Pcun_R_4_1",-0.0658764255970226,-0.0394768363711778,0.0321556756650277,0.0445557749562319,-0.0089599338050397,-0.460846611277087,-0.638848567788931,-0.0434313379163671,0.249767180127996,0.0224600582106493
"Pcun_L_4_2",-0.0577533478337766,-0.0715671700428278,0.0390850206014937,0.0439635852140851,-0.0152742225222881,-0.417368935659209,-0.705837857423309,-0.0208724380721481,0.205777401439504,-0.0042427855485696
"Pcun_R_4_2",-0.0611918863699255,-0.0919429529994069,0.0679711830362863,0.0527310809616704,-0.00513206014721869,-0.415568017316747,-0.734436358164129,0.00823898120647695,0.217249297016827,0.0297191398885064
"Pcun_L_4_3",0.0489842364277817,-0.167230762436386,-0.127131255678555,-0.0168125362385082,-0.0475845439091897,-0.292726681573218,-0.755276900378766,-0.261287358678576,0.116678848451645,-0.0676684231260681
"Pcun_R_4_3",0.0398229625524456,-0.227291435928489,-0.212115637142333,-0.0432884761742645,-0.066540371575552,-0.321811505762043,-0.783447285212155,-0.293601005938248,0.097019521237641,-0.0731029966226551
"Pcun_L_4_4",0.00802069806966413,-0.175206816095685,-0.000866814696064929,0.0648699435694152,-0.010201555249234,-0.261143735996382,-0.759656307203436,-0.115860406241468,0.171060005609978,-0.00372055848904104
"Pcun_R_4_4",0.0183838109363734,-0.221322766426597,-0.0337941509226292,0.07530889784132,-0.0131703800810396,-0.250080093348525,-0.766255404998894,-0.144765325124552,0.163991687610734,-0.00709541324068832
"PoG_L_4_1",-0.0838842691993387,-0.0681267068341392,-0.039551016384367,-0.0566737735075918,0.138699459325003,-0.469071148174734,-0.653206344137842,-0.151535724532982,0.154012337054458,0.179869920886204
"PoG_R_4_1",-0.0444712211346965,-0.0918179028667213,-0.0141918959095332,-0.0716964250546698,0.13635692090531,-0.429014699505522,-0.674342928152337,-0.127155151767683,0.142312731070327,0.180057529661801
"PoG_L_4_2",0.0840726667188006,-0.11887941727684,0.051929138666689,0.0200686676121451,0.022962308478347,-0.197242402641297,-0.752081516722423,-0.0194686365672457,0.185276253135267,0.0597129650854779
"PoG_R_4_2",0.0897432973759288,-0.111840495494854,0.0603333858552725,0.0302440207480282,0.00629257332434165,-0.205108223090172,-0.755497642893508,-0.0161980852557036,0.20528116193887,0.0438087606897337
"PoG_L_4_3",-0.113587556750852,-0.0180303914824335,-0.0540298950283399,-0.0403490280005244,0.115902000749721,-0.503703197555494,-0.571821260573827,-0.176750887119123,0.171645219221338,0.196168380090567
"PoG_R_4_3",-0.055799400835108,-0.0629160139199547,-0.0234523454950291,-0.0541949779868063,0.0879477063815564,-0.428202524510818,-0.65244209069929,-0.144419462588233,0.140112060224273,0.165735315668154
"PoG_L_4_4",-0.116757893267752,-0.0457705490825739,0.0192534300670502,-0.0241510292488133,0.0240152797294232,-0.504248558665997,-0.612259865048772,-0.0458736803376538,0.123997992535016,0.0402626670434544
"PoG_R_4_4",-0.0940403476880215,-0.0410637224960625,0.0421912522129125,-0.0187045635194491,0.0321448285387805,-0.529381571111716,-0.62300180085966,-0.00317027115937296,0.116710594529613,0.0852159905073768
"INS_L_6_1",0.0682011035636246,-0.0699339714954004,0.0436284186256523,0.0187283664000747,-0.0285690643092511,-0.065642247464335,-0.741875557110564,0.0412488941933265,0.190375794444632,-0.0292443923337796
"INS_R_6_1",0.0530483579622116,-0.0516052746696203,0.0450550397856215,0.016366471050912,-0.0266039657779396,-0.0667618894612127,-0.724840307299019,0.0703228232804019,0.196805135719111,-0.0513955455715731
"INS_L_6_2",0.00267428772266082,-0.0344664019753389,0.0235625795233196,-0.000764151775799801,0.00632594026242219,-0.334916181684969,-0.686127064529499,0.0041300245297173,0.14597240976204,0.0318504872295559
"INS_R_6_2",-0.00285239648186398,-0.0313963771238604,0.0192837244896933,-0.00366328255073289,0.00448487180071138,-0.350538984813363,-0.668562751334992,-0.00473775210898816,0.12354713015651,0.0235049053818035
"INS_L_6_3",0.00454724313276335,-0.0297378243540241,0.0163613462570635,0.0156278296403095,0.00424101913838562,-0.308812360696555,-0.646835907089878,-0.0289008349901061,0.203189307863754,0.0434120230766134
"INS_R_6_3",0.000611844894492941,-0.0318384774375385,0.0156261392101291,0.0136316054279384,0.00511083349170104,-0.333519921269294,-0.683491706030689,-0.0269174900361568,0.19577597483208,0.047133306865074
"INS_L_6_4",0.0157593214181116,-0.0370158291181897,0.0177593947731237,-0.00198012465342189,-0.010509104305054,-0.269526859082089,-0.699016785530611,-0.0332872139025628,0.125686828168223,-0.0347278855493536
"INS_R_6_4",0.0199155716182705,-0.0459704367211359,0.0217733525782003,-0.0106422773062365,-0.00924387827452642,-0.259911517479977,-0.693546013018469,-0.0354945000306238,0.0909104894206176,-0.0299515703538829
"INS_L_6_5",0.0505155490101011,-0.0607146508205473,0.0318324587605847,0.00382414991891279,-0.0221898607545943,-0.110570711517774,-0.748092503556994,0.0126807237778547,0.118457767502499,-0.0529878132978323
"INS_R_6_5",0.0521837609769682,-0.0553164650299644,0.0410626612429196,0.0110564060493152,-0.0188184061970365,-0.0742775938841465,-0.741901530916954,0.0519026162632772,0.142469295973145,-0.0451712519780387
"INS_L_6_6",0.0430617697854377,-0.0721314576372342,0.0344782474821213,0.00268533110034815,-0.0126645507967509,-0.201984430671944,-0.721825841925489,-0.0123024185706591,0.113351370157253,-0.0234124427926708
"INS_R_6_6",0.0372575047319836,-0.0567569918941549,0.0370998348221872,0.00331611937939952,-0.00939802665229328,-0.167891280603686,-0.711509755640975,0.0231842064576802,0.102004803911408,-0.025012317099237
"CG_L_7_1",-0.0244741117639561,-0.101179583358718,0.0117617549437075,0.00237054598084035,0.0124032287643343,-0.298295955471296,-0.741829250398424,-0.0753003206675277,0.0922138843410087,0.0345707128433767
"CG_R_7_1",-0.02247928069892,-0.0944513986944237,0.011779523985733,0.00148787427161395,0.0144901734447786,-0.299217776737112,-0.742981371578335,-0.0744600477062334,0.0906468375022625,0.0388144635869699
"CG_L_7_2",-0.017667527764533,-0.0256321895271599,0.0185444225721003,-0.0171002508249379,0.0149130170146159,-0.352530305967209,-0.655517005903888,-0.00815570077855464,0.0208569592122257,0.0677739037880233
"CG_R_7_2",-0.0116154804461185,-0.0489440727612266,0.0534916990315799,-0.0313051539237323,0.0134746882513459,-0.30899055169347,-0.708191494122187,0.0488950369165922,0.0321020690964466,0.0423568556330657
"CG_L_7_3",-0.0363155054762807,-0.0789727730540718,0.128927356118326,-0.0620198273563471,0.0499071324588404,-0.361057606564422,-0.667265893780679,0.0590015531242171,0.0832517543811611,0.0794032138858099
"CG_R_7_3",-0.053309695263183,-0.0597825017855453,0.0924222754836171,-0.0380132237058209,0.0412555673171912,-0.415579717084086,-0.667437493953028,0.0505534570019833,0.103232669265163,0.0807847338480846
"CG_L_7_4",-0.0318884194922716,-0.0463498379663912,-0.0413133894902099,-0.0379423504571158,-0.025539658053242,-0.44203985777633,-0.699529367461164,-0.20271831989573,0.0589646308019244,-0.0584272353291873
"CG_R_7_4",-0.0349017872681751,-0.0454975978920031,-0.0302015758239223,-0.0420140665051094,-0.022222008307805,-0.43151550343863,-0.695901173594589,-0.175947725898924,0.0236633895624208,-0.0581636835572195
"CG_L_7_5",-0.0642987412928733,-0.052167796587541,0.0517909565675346,-0.0545195197844572,0.0465961818270567,-0.455437589929431,-0.674935073890224,0.0133773974929739,0.0536118749920997,0.108813363911102
"CG_R_7_5",-0.0367811617213709,-0.044845462544138,0.0195617365595515,-0.0331937612550401,0.0268607169067176,-0.435810788890686,-0.69543234982529,-0.0278091119959742,0.0626030930346657,0.0834346809598184
"CG_L_7_6",-0.0977072880106473,-0.108065722662963,0.0595763790708473,-0.0452328688271369,0.0233410844523871,-0.415236119840627,-0.715307558705299,-0.00448924397869667,0.0398219823853179,0.0448625674450585
"CG_R_7_6",-0.0565301278737304,-0.101668138188499,0.0359260366022892,-0.0491280589461625,0.0445743869536723,-0.38097263065776,-0.739514446833292,-0.0294344502169006,0.0322732412321033,0.0793076447410244
"CG_L_7_7",0.0529218062692137,-0.147137986260698,0.196576831731121,-0.0850398530400704,0.012621779195121,-0.215628379115182,-0.72048292841848,0.109885016265441,0.0555570919334286,0.0299411664671846
"CG_R_7_7",-0.0237009272617126,-0.0832117823555589,0.109720141529701,-0.055107330243315,0.0164325340381052,-0.330082650324745,-0.692461903761468,0.076410475704015,0.0663729981656992,0.0443325644530241
"Cun_L_5_1",-0.101905727625076,-0.0342567109952263,-0.0145808208716976,-0.0350971156590807,-0.00612749839064994,-0.513477857193371,-0.59957928356745,-0.115949234618544,0.0432202404605863,-0.006313901104129
"Cun_R_5_1",-0.160795263502252,0.047723979473272,-0.0735295062421658,-0.0192529646565991,-0.123085593892762,-0.541688790278386,-0.402773648692914,-0.191996818053197,0.0402653329771884,-0.23726624909488
"Cun_L_5_2",-0.0273893955679849,-0.122484063592198,-0.102221016011083,-0.0884087236517258,-0.038634471224714,-0.349596113739559,-0.648386445752968,-0.239988079248274,-0.0336472657691177,-0.0908381698531745
"Cun_R_5_2",0.0174993132502124,-0.133467679297792,-0.206082508378117,-0.0971945168934132,-0.069362029061828,-0.307156697856839,-0.664438098692662,-0.319781979338618,-0.0255938347479868,-0.146149351897763
"Cun_L_5_3",-0.17529149608247,-0.0457752802918732,0.0474532460295282,-0.0361372928908626,-0.0331160025965429,-0.508686572851385,-0.499506298192068,-0.0647538802595014,0.0266444762665932,-0.0154165410095163
"Cun_R_5_3",-0.0950213627105435,-2.7268996453699e-05,-0.0286296202725754,-0.0797451058754473,-0.159490715528829,-0.439448648166814,-0.467226012758559,-0.170924078219352,-0.0562457803044806,-0.302170975911894
"Cun_L_5_4",-0.0508588620697034,-0.0977490467601024,-0.0757388231247038,-0.0910690726537276,-0.0256822566577187,-0.411527529238346,-0.702466637432475,-0.140697785450082,0.0567366711202543,-0.0221443809704213
"Cun_R_5_4",-0.0709335107585109,-0.0809063974076062,-0.0770653746149208,-0.138290524524199,-0.0874790011201239,-0.388798808096443,-0.649943632382786,-0.113131292584292,0.00912453587460765,-0.100277042967135
"Cun_L_5_5",0.0711157389072494,-0.191304692298907,-0.218341221824184,-0.0962369953541415,-0.0717440748530857,-0.300517411055845,-0.73718650062271,-0.306088703317658,0.0304558558226046,-0.109498849958979
"Cun_R_5_5",0.0457455966408985,-0.214716316566278,-0.271317953862749,-0.134077467983795,-0.0606703712508777,-0.3195009937243,-0.766566362227217,-0.329770074093812,0.00530938846392895,-0.0918069100641484
"OcG_L_4_1",-0.0384845093204203,-0.0550649909462624,0.0684527147546184,-0.0440108241117138,-0.0012619782086806,-0.354467682872919,-0.502477617399147,-0.0888636020673021,0.0372015603776846,0.0123051572555843
"OcG_R_4_1",-0.0481796657144432,0.0122677821180676,0.0190427090095985,-0.0118770942201882,-0.158191036995213,-0.334873888380463,-0.378833691461851,-0.128435166300981,0.0420826050936508,-0.197917350276054
"OcG_L_4_2",0.00628747414911957,-0.0276301399108924,-0.0584956889973995,0.0384466480929824,0.101267913486834,-0.366274241423313,-0.542084984605672,-0.203521394267692,0.22115482934603,0.14813837494039
"OcG_R_4_2",0.0426955557394314,-0.0308040754206272,-0.0892899495081544,0.064366205533534,0.0128073352983259,-0.3000462470133,-0.511277888894371,-0.223313057449558,0.206928637994216,0.0186292609402115
"OcG_L_4_3",-0.285920845961903,-0.0350702047564869,0.111340012624517,-0.0620592381845078,-0.105206319526075,-0.550786747226757,-0.492889061841821,-0.0450001433990897,0.026904880826775,-0.0607257768578661
"OcG_R_4_3",-0.276449329836712,0.101591289571399,0.0702287109156288,-0.0790522542005788,-0.4144621675982,-0.492769404108559,-0.323524723511515,-0.0682973558020996,-0.0119519431098532,-0.38574992066828
"OcG_L_4_4",-0.167600962177838,-0.0498544507728881,-0.0176804261776535,0.073733600771893,-0.000276685562199313,-0.477239190892936,-0.505579729016469,-0.129087813511447,0.139044826040178,0.0128114739432504
"OcG_R_4_4",-0.0913628082161328,0.0530069960794784,-0.0575888735358637,0.027225946917663,-0.198522594724587,-0.403110360405808,-0.406998031969211,-0.148061406062788,0.0941763950041467,-0.218180825546024
"sOcG_L_2_1",-0.03081607746273,-0.0547891409295863,0.0196245200575937,-0.0950379945751297,-0.0159455542298036,-0.365257466764213,-0.553260801558147,-0.104915278502216,-0.0325629052607959,-0.0516448102290454
"sOcG_R_2_1",-0.0561179776685209,-0.0358646542584882,-0.0441507068029456,-0.0828018551270494,-0.0470681739637971,-0.411401554327795,-0.555680418435954,-0.182544022015286,0.0200864200521968,-0.088727529751862
"sOcG_L_2_2",0.0255770943304458,-0.0356504133404378,-0.0166753374063442,-0.0258224246767563,-0.0203154214605233,-0.304402857984998,-0.561923851304611,-0.173522720250031,0.1183939744685,-0.0406962216172315
"sOcG_R_2_2",-0.0268473920124682,-0.0264483002140032,-0.0796950368554054,-0.00437521088298874,-0.00814591852971222,-0.391559550253839,-0.544015275805473,-0.237462179004661,0.167976821081013,-0.00513504407524799
"Amyg_L_2_1",0.00304006306922554,-0.0171954427925216,-0.00135771399505868,-0.0109402503106078,0.000387811870674667,-0.300195530138204,-0.629798421732515,-0.0987685636548805,0.0976806245818771,0.0344380963334129
"Amyg_R_2_1",0.00969056881273564,-0.0271982574716192,-0.00705982304602604,-0.0127159929720394,0.00220427654182536,-0.228179759917485,-0.626584276172423,-0.119200726794553,0.0843838896545181,0.0465575374516864
"Amyg_L_2_2",0.00100113793203101,-0.00614112790407932,-0.00431004215366385,-0.00403780175238882,-0.00371782119203192,-0.315378290989555,-0.587023331537388,-0.160193207539013,0.102628977099263,-0.0349324102047414
"Amyg_R_2_2",0.00427591665501778,-0.0127251020784362,-0.00506075397922304,-0.00745898958238231,-0.00193172407557647,-0.279440494318383,-0.611255228740189,-0.149627220072124,0.0846616770574581,0.0151492814615769
"Hipp_L_2_1",0.0195215843078367,-0.0773186160583922,0.00440656636837652,-0.0505714410247662,-0.0278590080633214,-0.249621358586548,-0.643730529029749,-0.0892544583172601,0.0659904780656942,-0.00995733335290126
"Hipp_R_2_1",0.0266591899474234,-0.069745965583542,-0.00482497904837419,-0.0290046937530256,-0.0114629658694695,-0.197816501319835,-0.63725140935341,-0.104840516813605,0.0682770990918036,0.0137989212583095
"Hipp_L_2_2",0.00712140305361757,-0.081881496875512,-0.0160007920715874,-0.0441468550424246,-0.0842656498982778,-0.279573355754395,-0.686448648283676,-0.0936226456922877,0.0936113681756229,-0.0764362742075362
"Hipp_R_2_2",0.040133065183242,-0.0945390825226554,0.00823428455615895,-0.0856212390376727,-0.0707796832486677,-0.23469306854727,-0.692159591588919,-0.0712176571972134,0.0445846686828294,-0.040935344658321
