ROI_ID,Original_xloading_m2,Sign_oriented_value_used_for_NIfTI
93,-0.288787601633775,0.288787601633775
94,-0.233873043401466,0.233873043401466
95,-0.306561012648706,0.306561012648706
96,-0.197568314982811,0.197568314982811
97,-0.438533146824217,0.438533146824217
98,-0.465018797708989,0.465018797708989
99,-0.374391819871003,0.374391819871003
100,-0.426440591249351,0.426440591249351
101,-0.349916659950154,0.349916659950154
102,-0.388460484630952,0.388460484630952
103,-0.422485752500387,0.422485752500387
104,-0.376956080873081,0.376956080873081
105,-0.595859934376861,0.595859934376861
106,-0.638909806974433,0.638909806974433
107,-0.532173366162539,0.532173366162539
108,-0.604330354556756,0.604330354556756
109,-0.309637748553009,0.309637748553009
110,-0.226308370791577,0.226308370791577
111,-0.343614496286216,0.343614496286216
112,-0.257547520203218,0.257547520203218
113,-0.534811525091375,0.534811525091375
114,-0.469522029279887,0.469522029279887
115,-0.304181873072142,0.304181873072142
116,-0.160804609989814,0.160804609989814
117,-0.358624201498234,0.358624201498234
118,-0.28031269384348,0.28031269384348
119,-0.547112762968257,0.547112762968257
120,-0.563346358259075,0.563346358259075
121,-0.492218193567202,0.492218193567202
122,-0.54381858448543,0.54381858448543
123,-0.498809844293732,0.498809844293732
124,-0.57892615504872,0.57892615504872
125,-0.358532385715281,0.358532385715281
126,-0.281989565044059,0.281989565044059
127,-0.35161081055953,0.35161081055953
128,-0.353718583511349,0.353718583511349
129,-0.492412626074817,0.492412626074817
130,-0.441892777474674,0.441892777474674
131,-0.324063698466431,0.324063698466431
132,-0.263276496000545,0.263276496000545
133,-0.46634770446206,0.46634770446206
134,-0.485833771705385,0.485833771705385
135,-0.336403726745891,0.336403726745891
136,-0.513115432120115,0.513115432120115
137,-0.434191660604796,0.434191660604796
138,-0.427259220329701,0.427259220329701
139,-0.404536926439568,0.404536926439568
140,-0.435492703801242,0.435492703801242
141,-0.45432580877789,0.45432580877789
142,-0.445366416194808,0.445366416194808
143,-0.558470271006831,0.558470271006831
144,-0.597722723268715,0.597722723268715
145,-0.462544330932487,0.462544330932487
146,-0.470063374559518,0.470063374559518
147,-0.521757938965153,0.521757938965153
148,-0.473714109766241,0.473714109766241
149,-0.464652875118515,0.464652875118515
150,-0.419481055786965,0.419481055786965
151,-0.484000758693169,0.484000758693169
152,-0.450885597967207,0.450885597967207
153,-0.597514597910727,0.597514597910727
154,-0.601509677161179,0.601509677161179
155,-0.494527886200546,0.494527886200546
156,-0.464371237257727,0.464371237257727
157,-0.469044660999296,0.469044660999296
158,-0.422170579702894,0.422170579702894
159,-0.47168709969729,0.47168709969729
160,-0.440636724665026,0.440636724665026
161,-0.283603353993819,0.283603353993819
162,-0.164745698847693,0.164745698847693
163,-0.581973967461953,0.581973967461953
164,-0.605054146665291,0.605054146665291
165,-0.535280809818174,0.535280809818174
166,-0.512107228495517,0.512107228495517
167,-0.573886945569123,0.573886945569123
168,-0.534441133914982,0.534441133914982
169,-0.540757034282378,0.540757034282378
170,-0.550223472461778,0.550223472461778
171,-0.566804608835093,0.566804608835093
172,-0.54382007504132,0.54382007504132
173,-0.560177767247606,0.560177767247606
174,-0.517413207485658,0.517413207485658
175,-0.591261270626803,0.591261270626803
176,-0.600553971108545,0.600553971108545
177,-0.510770131905709,0.510770131905709
178,-0.606010386157153,0.606010386157153
179,-0.45496385318756,0.45496385318756
180,-0.432186098881399,0.432186098881399
181,-0.456724979353667,0.456724979353667
182,-0.435076998776022,0.435076998776022
183,-0.484263580202353,0.484263580202353
184,-0.513477687218153,0.513477687218153
185,-0.485885334418767,0.485885334418767
186,-0.54754717873552,0.54754717873552
187,-0.663455273114507,0.663455273114507
188,-0.56530681168139,0.56530681168139
189,-0.323486244881678,0.323486244881678
190,-0.217113957696024,0.217113957696024
191,-0.260000901176426,0.260000901176426
192,-0.345640116029421,0.345640116029421
193,-0.0682773072549851,0.0682773072549851
194,-0.136781410212047,0.136781410212047
195,-0.585693488445113,0.585693488445113
196,-0.594251548277261,0.594251548277261
197,-0.386781131428396,0.386781131428396
198,-0.44053868928775,0.44053868928775
199,-0.203965349383246,0.203965349383246
200,-0.252063695337254,0.252063695337254
201,-0.433517784201908,0.433517784201908
202,-0.467917420772141,0.467917420772141
203,-0.0375722783574949,0.0375722783574949
204,-0.104133052411831,0.104133052411831
205,-0.244971918931632,0.244971918931632
206,-0.347331491990313,0.347331491990313
207,-0.141392431534059,0.141392431534059
208,-0.107765961992432,0.107765961992432
209,-0.22524143501012,0.22524143501012
210,-0.283142605887363,0.283142605887363
211,-0.418922284268576,0.418922284268576
212,-0.36450776233156,0.36450776233156
213,-0.416902517966582,0.416902517966582
214,-0.344327917076343,0.344327917076343
215,-0.409363239758568,0.409363239758568
216,-0.285990957124937,0.285990957124937
217,-0.493688551063663,0.493688551063663
218,-0.462049263927734,0.462049263927734
