ROI_ID,Original_xloading_m2,Sign_oriented_value_used_for_NIfTI
147,-0.524431402203278,0.524431402203278
148,-0.472342764997243,0.472342764997243
149,-0.481423799685842,0.481423799685842
150,-0.437365445591345,0.437365445591345
151,-0.507098841801937,0.507098841801937
152,-0.46626717903801,0.46626717903801
153,-0.620979984664607,0.620979984664607
154,-0.615069058699039,0.615069058699039
155,-0.491170624811085,0.491170624811085
156,-0.469843392726922,0.469843392726922
157,-0.51334994671569,0.51334994671569
158,-0.485328838980534,0.485328838980534
159,-0.458198829796415,0.458198829796415
160,-0.446829680530545,0.446829680530545
161,-0.264739476079059,0.264739476079059
162,-0.165915109395543,0.165915109395543
163,-0.655312724778188,0.655312724778188
164,-0.673176273952957,0.673176273952957
165,-0.536227947469341,0.536227947469341
166,-0.514737887095667,0.514737887095667
167,-0.585873538838063,0.585873538838063
168,-0.549079977647072,0.549079977647072
169,-0.568444194140783,0.568444194140783
170,-0.58661225571557,0.58661225571557
171,-0.628023153311179,0.628023153311179
172,-0.610979203232099,0.610979203232099
173,-0.60366500020465,0.60366500020465
174,-0.56665561795143,0.56665561795143
175,-0.601427063273771,0.601427063273771
176,-0.598125760141816,0.598125760141816
177,-0.525420786286163,0.525420786286163
178,-0.630905206683685,0.630905206683685
179,-0.490008453515594,0.490008453515594
180,-0.457785104600188,0.457785104600188
181,-0.470946529319338,0.470946529319338
182,-0.465344179447501,0.465344179447501
183,-0.502572814794998,0.502572814794998
184,-0.527326287918521,0.527326287918521
185,-0.504353117493574,0.504353117493574
186,-0.551694983960215,0.551694983960215
187,-0.677822340228831,0.677822340228831
188,-0.587291269371008,0.587291269371008
189,-0.404584248051453,0.404584248051453
190,-0.266341082062611,0.266341082062611
191,-0.350481176515637,0.350481176515637
192,-0.40158547498732,0.40158547498732
193,-0.194039246728598,0.194039246728598
194,-0.196991501095691,0.196991501095691
195,-0.597842027881652,0.597842027881652
196,-0.585766425807843,0.585766425807843
197,-0.436864294288206,0.436864294288206
