ROI_ID,Original_xloading_m2,Sign_oriented_value_used_for_NIfTI
123,-0.546757896902638,0.546757896902638
124,-0.544839099750969,0.544839099750969
125,-0.489503421473219,0.489503421473219
126,-0.512000665259709,0.512000665259709
127,-0.50131855428015,0.50131855428015
128,-0.513335540968717,0.513335540968717
129,-0.574189771480757,0.574189771480757
130,-0.574502682617207,0.574502682617207
131,-0.537336061182921,0.537336061182921
132,-0.544009929038147,0.544009929038147
133,-0.552905411649572,0.552905411649572
134,-0.574629707477316,0.574629707477316
135,-0.515326303814334,0.515326303814334
136,-0.564132816841691,0.564132816841691
137,-0.494697352406859,0.494697352406859
138,-0.549059163549247,0.549059163549247
139,-0.574277360853851,0.574277360853851
140,-0.583862761149508,0.583862761149508
141,-0.514287710141978,0.514287710141978
142,-0.548280924218552,0.548280924218552
143,-0.540846092514037,0.540846092514037
144,-0.578336476802254,0.578336476802254
145,-0.582190467467725,0.582190467467725
146,-0.568477637395968,0.568477637395968
147,-0.547596887683089,0.547596887683089
148,-0.548896061494129,0.548896061494129
149,-0.592870226563015,0.592870226563015
150,-0.60793238106462,0.60793238106462
151,-0.744656253832123,0.744656253832123
152,-0.786838479772566,0.786838479772566
153,-0.681884190651544,0.681884190651544
154,-0.701216333780674,0.701216333780674
155,-0.658067514924388,0.658067514924388
156,-0.663824164495242,0.663824164495242
157,-0.636705630266922,0.636705630266922
158,-0.632465297367508,0.632465297367508
159,-0.604374819586119,0.604374819586119
160,-0.651199992979908,0.651199992979908
161,-0.550223464251638,0.550223464251638
162,-0.549638005248465,0.549638005248465
163,-0.574364749976934,0.574364749976934
164,-0.540729963593808,0.540729963593808
165,-0.575791370294694,0.575791370294694
166,-0.567398449728064,0.567398449728064
167,-0.552224909565226,0.552224909565226
168,-0.58489312911461,0.58489312911461
169,-0.591257295009485,0.591257295009485
170,-0.592949304869203,0.592949304869203
171,-0.600401918552801,0.600401918552801
172,-0.572893750787237,0.572893750787237
173,-0.601141693434597,0.601141693434597
174,-0.57496849871063,0.57496849871063
175,-0.667211668316542,0.667211668316542
176,-0.668872298421749,0.668872298421749
177,-0.580888649239257,0.580888649239257
178,-0.588929727652229,0.588929727652229
179,-0.552496529858523,0.552496529858523
180,-0.556755246219602,0.556755246219602
181,-0.685783376497988,0.685783376497988
182,-0.674109330469171,0.674109330469171
183,-0.595144259119228,0.595144259119228
184,-0.625152372408237,0.625152372408237
185,-0.624989442661414,0.624989442661414
186,-0.663768218623553,0.663768218623553
187,-0.559871438097562,0.559871438097562
188,-0.559103011076745,0.559103011076745
189,-0.575542489506795,0.575542489506795
190,-0.402668725197156,0.402668725197156
191,-0.662783297020496,0.662783297020496
192,-0.700893051073087,0.700893051073087
193,-0.466908328705969,0.466908328705969
194,-0.442058407502299,0.442058407502299
195,-0.664377852528241,0.664377852528241
196,-0.596717444217045,0.596717444217045
197,-0.754803807020379,0.754803807020379
198,-0.798726133623541,0.798726133623541
199,-0.478294164651374,0.478294164651374
200,-0.350120942483354,0.350120942483354
201,-0.569950560453924,0.569950560453924
202,-0.526758710809397,0.526758710809397
203,-0.44457933957943,0.44457933957943
204,-0.251379824244946,0.251379824244946
205,-0.492246150142473,0.492246150142473
206,-0.375258867496057,0.375258867496057
207,-0.52583784319768,0.52583784319768
208,-0.55304123080748,0.55304123080748
209,-0.545450181246138,0.545450181246138
210,-0.565710841443228,0.565710841443228
211,-0.583833744750187,0.583833744750187
212,-0.59202645402376,0.59202645402376
213,-0.56383672192251,0.56383672192251
214,-0.589882812970244,0.589882812970244
215,-0.584066241532727,0.584066241532727
216,-0.588295574057511,0.588295574057511
217,-0.606388122918992,0.606388122918992
218,-0.612023783747789,0.612023783747789
