"brain","beh"
-1.65050628353611,-0.527648012185656
0.190220777009348,1.91150488692425
0.486475295046919,-0.645302534796699
-1.01661549657938,-2.11409570648246
1.38732032840999,0.0922897362695384
0.105702265731998,1.66521501203137
-1.40959291523309,-0.422399292711266
-0.0435846233414709,0.264255243376097
-0.507017960729894,-0.324025968483517
0.525455575423459,0.278045440355923
0.636296421290723,0.730982227119848
-0.123430218490207,-0.450759781546507
1.65294052392494,0.807389066366345
0.199606033505682,-1.15391589265447
1.0482627224161,0.380337029434706
-3.32096330866625,-2.47363995843986
-0.345826778450782,-0.353472668050707
-0.342451410667422,0.229994964380567
-0.691573178050083,1.55743222774905
0.349601899496946,0.766123177312561
0.345450764832585,0.0593361564821005
0.0259676477361636,0.00916706713758393
0.799389255938161,0.31863665361658
-0.0563571788291674,-0.937144001667363
0.0120582139964156,0.169556455617346
-0.820072371192517,-1.17701253495012
0.585679071879417,-0.926132967461188
0.93085925210956,0.500018796493531
0.208022337685661,0.282599003888317
0.827821117324284,-1.45640251997299
-0.0700223758430684,0.0615780761714054
-1.65537945869472,-0.874578286698642
-0.591721230613744,-1.11983934774119
-0.605677013902299,-1.17045595886276
0.313222836292535,0.0835962844868179
0.629657496288497,2.01622362485876
0.44431267374328,-0.944202932684467
0.926847894886945,0.0476285144468731
-1.59257726804582,-0.883876134576256
-0.0414160958338719,0.532970070592014
0.0173431243169137,0.496981429990401
-0.777239749795037,-0.534764079646266
-0.542451190077861,-0.184442202896991
-0.831780080137754,1.4798209809133
0.877337709501287,1.12390722089985
0.989105629016288,-0.00400403198815254
-0.622903495063112,-0.275653761437057
-1.38519869849046,-0.327233176274305
1.45523327873035,0.178503092932697
-0.788691210342596,0.116510822129807
-0.365035149839729,-0.49817485783043
0.527486081183154,1.23356153088725
-0.944445197621612,-1.0326946975846
-1.50959937990455,-0.671700702909255
-0.942745862515018,0.714476380178497
0.841459988999826,2.00581940107209
-0.716396286570911,-0.147619310063687
-0.0451493187586452,1.24588210176383
-0.0859930489836629,0.857127733351679
0.958660484452763,2.16781724042921
-0.306046355597949,0.578059731198126
-0.669867123486118,-0.52588844625839
-0.0068745503816966,-1.39025823814684
-0.703361200060281,0.112607285466619
0.371661167868,-0.483436283236094
-0.0465533841428596,-2.05961200593294
-0.164861428762645,-1.02329155724782
1.67761894183786,-0.402398994671944
-0.465555133263921,0.371640665849274
0.153560139456495,-0.296353178329062
0.243481120827362,1.15637063676498
-0.197000023465428,-1.17490853952637
-0.874158050575399,-0.9855892763014
1.06908512943889,1.45509484189068
-0.477539503279002,-0.475884420099678
1.31305519302446,-0.0207166418252103
0.94970767639419,1.28301831576635
-1.45830480928096,-1.32012990185835
0.736761918987977,2.30391910779646
0.320141376715727,0.265306333575124
1.17384563984381,0.712427711104748
-1.15047732697784,0.681453771463961
1.42385822611411,0.356135119047356
-0.400438902871761,0.650947307434388
0.21355071591624,0.630596696378571
0.232223630398566,0.977106343882206
-0.264646805212094,0.432909224264143
-0.812478786406447,-1.09621675612111
-0.0561533610271854,1.18635148184744
-0.597086882608543,0.619124501192967
-0.205587450617934,1.11030196118301
-0.349616980879951,0.714988055290398
0.16350815431007,0.434540744467002
1.33736427246953,1.20567786780147
-0.155739217797938,-0.0363055472641852
0.657392969864091,0.426745686668699
-0.193198755922831,-1.7908937789957
1.24414062777335,-1.14577965230715
1.16171049052557,-0.377992694722963
-1.11272697801564,-0.0923746077922157
-1.01786267394819,-0.00429092296148058
0.157945850153489,-0.568497120683278
-0.159681892948817,-1.62997082746695
0.266672659626419,-0.588950555886607
-1.13031300568115,0.755402340457487
-1.18146170765345,-1.20859342097325
-0.990521280248126,0.314392168664661
1.60177010962592,1.05183262123383
0.127739860939356,-0.100337699811417
1.70709900822416,-1.07822880509776
0.247377016738492,-1.90684236960495
-1.29097613023597,0.255806145197782
0.157532535621526,0.51349682207385
1.0303322605032,-0.468332948803917
0.958305856150365,1.26246119530852
2.15375367967228,2.102834686702
0.677531172350992,-0.412643745756357
1.28435002345697,1.53283911654265
1.74195041033158,-0.353570760996356
0.0536569726955705,0.773426882370063
2.84023441971953,1.28394845858135
0.412853612067997,-0.502246510263088
0.494551975343086,0.784739297490661
0.589768623273034,1.04531642944842
1.09817898585799,1.16568936149956
0.971383952151334,0.531045375847692
0.765631454568888,0.322650003563833
2.94177361179292,1.01401681082559
2.44674414661472,1.01771848254909
1.15466721549999,-0.0885821602746709
0.280076654605163,0.676865568055819
0.825199481326578,1.1880614036096
1.16558426051322,1.26414528394178
0.596249667331741,1.03780183002366
0.246419645585976,-1.01692827331608
1.34476822275851,-1.3520670829313
0.87644810074639,-0.963905109246773
0.945849210088256,1.25178513462259
2.01894911906313,0.472671106225782
1.67829906468988,-0.109935223537217
0.735528901477738,-0.952187571620364
0.201158032898417,-0.0437453700400351
1.68998520748752,0.275262645487851
-1.10604995761613,-0.478366365906117
1.1900079124726,-0.663924360790279
-0.530763445424787,0.586809928696185
-0.0487772419595788,0.117164973263491
-0.482598550490755,-0.236765260560971
-0.935623384713329,-1.00054350070826
-0.365757475370834,-1.9521190287612
-1.20641489609089,-2.05617427975584
-1.43932964184797,-0.444536873223319
-0.489542356010117,0.1996701590777
-1.03016193438756,0.0908255706820878
0.548019904736088,2.45342663863897
-1.15466698376878,-0.455075994834346
0.328654941254742,0.31243564071978
0.273351789364671,-0.289974842087964
-1.5730409306539,-1.69409669253996
0.891574268110277,-1.30562485579013
-1.77761475069818,-0.659030119957094
0.184891925219196,0.757942483580638
0.256243747084027,-0.0860536347450156
-0.07734829451808,0.447811675666475
-0.830122906612802,-0.0789817680866981
0.401840009297537,0.162769512095296
-0.157050696186734,-0.149349332107002
0.684073800825113,0.0124211810768934
-0.364764981972712,-0.00861607057325708
-2.29605535131379,-0.708722513102741
-0.333080401848007,1.1133885492181
-1.36618101232874,0.587219035480523
-1.72401945644529,-0.0531667169657122
-1.35952876880661,0.227528067320765
-1.4933760573301,-0.659648617545004
-0.847580051228888,0.591975795764341
-1.60196367369626,-0.707171920976121
0.156635341472031,-0.225579040552067
-2.07359809228423,-0.998701871568749
-0.175909533592586,-0.302155446982713
-0.0115703853353627,0.0198766631857145
0.253015607668204,0.277246688434918
0.0736892144318073,1.60977464595935
-1.0067128744707,-0.214923025204386
0.319837842794332,0.645639992269937
-0.385076348654833,-0.2053663620048
0.00264757120472501,-1.64933756993184
-0.778301219762917,-0.919324546035518
0.491847214439979,1.14760653976173
-0.498699782661548,-0.257946034941266
-1.16494664550077,-1.61395981276946
0.563862942355003,-1.14738955692346
1.530736691104,2.59014822344769
-0.522561235968555,-0.29916456820315
-0.0130696396459929,-1.71826599645065
-0.873612322179136,-0.302321407893447
-0.470088181846342,-0.491292554480436
1.00694773064801,-1.27210598822705
-0.0488175872510881,-1.84832278768562
-0.321645942327315,1.73308001501413
0.409456335650652,-0.550306801057125
-2.48832174707994,-1.50235841779673
0.76029279454441,-1.13093186502485
-0.662821436585909,-0.276706213778304
1.55698589801969,1.14048363870279
-1.81714065380457,1.15007247166082
-0.73193608252732,-0.963657888678439
-0.0828562748487281,0.41807962543118
-0.503744320503015,-0.586633294364634
-0.532769224562898,-0.664052281406017
0.621854929739766,0.965510916095876
-0.366895639493142,0.763620564933392
0.440372308671561,0.40047742139152
0.443323237020092,-0.132799375626863
-1.90987692743732,-2.76786903477032
0.656853372116849,0.0626074837449657
-0.528804351077232,1.89205521876264
-1.2648635000591,-1.51732968009699
-0.830926042528584,-0.809023864895114
-0.374027768672467,-1.53404102659968
-0.33183543770932,-0.357715968696846
-0.51298692394591,-0.74045338497789
2.29138415518565,1.35620266728441
-1.98947545537831,2.04741582983577
1.05907719012801,-0.21454956083656
-0.650358846165288,0.0413692589836262
1.17694001325645,0.0014938386872794
-0.404036601972108,0.712635172796645
