"Math_Alone","Reading_Alone","Combined_Mode2"
0.705385050828621,0.494498477547012,0.686300426077431
0.687245245173905,0.481256046977762,0.670482109414236
0.581647970070339,0.540678214034845,0.598536556508013
0.599766561552555,0.563889173297459,0.618021221772024
0.627577124792696,0.66170589799219,0.663038211355554
0.66834821898233,0.65797497505815,0.69460645444599
0.54460159795009,0.578848871131662,0.574766454603828
0.586970149689372,0.605335249140684,0.616560192891229
0.609714647421148,0.60402697556399,0.637637889344237
0.608837665415686,0.603727659040136,0.63566867984749
0.49467801003473,0.480060445379917,0.514438593522573
0.602074697064484,0.546702760173898,0.613989134150728
0.699078358786561,0.614235469799413,0.714106854494313
0.694073802255662,0.627765042267254,0.712757915254482
0.617545564026825,0.634609040363034,0.646378720431108
0.620151466995625,0.643769128648443,0.652216614025763
0.683469555315708,0.593475885306258,0.696344983112773
0.752690051825641,0.660496653573713,0.768543519699903
0.65990404223023,0.604722855099299,0.678239619026962
0.680502062528867,0.617276507262401,0.695967540122219
0.425303018559841,0.473904650533837,0.473657730002476
0.449483537472547,0.51349244465675,0.502602392405297
0.663877310814655,0.559183623317153,0.679204845685292
0.702005521728525,0.553975210025344,0.707702737880965
0.721097462675146,0.598766167282721,0.737063312970289
0.723330530959739,0.578501947165121,0.732229288661699
0.589275012176256,0.54536529660341,0.614559046902287
0.650513668820054,0.531727296374297,0.660464111422187
0.493471210795371,0.473697394774149,0.524998817104072
0.531565268917625,0.501079601076932,0.561887846222901
0.537385477211089,0.49857558348149,0.56653569943554
0.645820152030659,0.551565645285907,0.660825351051555
0.528092965905547,0.512148584068231,0.560962121506561
0.595452710920984,0.516245758601031,0.611940213266054
0.434967665202389,0.444367612570252,0.473805112977794
0.459500117741058,0.480420834886676,0.502215255295472
0.455637465001956,0.520023745193299,0.49831093882773
0.51727296507199,0.557109979307754,0.560546523118486
0.527126590242509,0.493505403062349,0.55658302946561
0.618607956217179,0.513753079163259,0.631566765947922
0.583523125647505,0.57400569676014,0.626166949167902
0.522115630396019,0.540052526901823,0.567217590673983
0.484754823594963,0.553490709428071,0.529975148501096
0.446706844787025,0.468849438544038,0.478813901345295
0.41030084107574,0.448585423753578,0.45613188269579
0.436107759587769,0.492933844887817,0.486648395258821
0.451097357882096,0.450172332666208,0.490095872998505
0.484154435462472,0.475602384015614,0.517461369493098
0.477628513874594,0.55406593165306,0.526701403856034
0.491449383390931,0.537938523592942,0.535649361311234
0.513420439419175,0.531767494848012,0.551450406797192
0.5425809785963,0.490406829998972,0.562054589742662
0.533566186008043,0.529779886057843,0.572578515325072
0.603076449247505,0.528734392122396,0.62048802928221
0.604061667691447,0.59278639550362,0.647992546702031
0.619040578107467,0.617718758419719,0.663842091295289
0.624324241605312,0.623938608456539,0.662463041232753
0.576944503241579,0.525070847328559,0.602690742953428
0.569504583289061,0.616259524964193,0.615854890280149
0.576126971092474,0.541033677229297,0.601059963489009
0.517040382166511,0.541231020095016,0.56603540367927
0.543344253029199,0.581039285945519,0.593707719354313
0.629429283620283,0.550042684646812,0.64696171651114
0.619304462607801,0.545980497909968,0.638816765764917
0.686974999309354,0.59303317967351,0.706460047743296
0.638935560236274,0.527480054424686,0.64905221065881
0.569053619713228,0.553489720078164,0.603921343740157
0.518675851207828,0.528017218460786,0.554776200666289
0.461021287155657,0.513634927316423,0.512596546400721
0.48371442162095,0.529234319315214,0.529102249673581
0.631644672408644,0.581132376509612,0.658892036192648
0.65749220977976,0.580664768279139,0.6778563325558
0.523527121229425,0.530254139423041,0.556302544965579
0.553359081091953,0.516293957934219,0.575062672926675
0.477163557996984,0.546757896902638,0.521985786166181
0.563402554264474,0.544839099750969,0.591354532725325
0.532520724153305,0.489503421473219,0.551987297611176
0.549129453006482,0.512000665259709,0.567596325577884
0.539912188269545,0.50131855428015,0.56335892831862
0.524399837261525,0.513335540968717,0.553884206156668
0.506508615707608,0.574189771480757,0.555386870589092
0.555122544615684,0.574502682617207,0.590768451988149
0.565668662063489,0.537336061182921,0.590593656517564
0.600271032203906,0.544009929038147,0.615983472030257
0.53545192655894,0.552905411649572,0.573639352478444
0.547101805249101,0.574629707477316,0.587849249041451
0.485048775029583,0.515326303814334,0.517341465586287
0.488066062023964,0.564132816841691,0.536512925096395
0.404863377749078,0.494697352406859,0.454006053167201
0.449992331361391,0.549059163549247,0.501192819398698
0.465002601707415,0.574277360853851,0.522660230076078
0.49966369625594,0.583862761149508,0.551248506220948
0.43958029999963,0.514287710141978,0.484533277431216
0.486161381634129,0.548280924218552,0.53144007560963
0.451145256534695,0.540846092514037,0.496431521459519
0.490049643993407,0.578336476802254,0.540751733132459
0.671644807978807,0.582190467467725,0.68954448101066
0.667106094508542,0.568477637395968,0.681221775758609
0.638672345247785,0.547596887683089,0.652096460051749
0.623085899931003,0.548896061494129,0.638848567788931
0.691797946360829,0.592870226563015,0.705837857423309
0.726240066078751,0.60793238106462,0.734436358164129
0.687809438858168,0.744656253832123,0.755276900378766
0.707928782278473,0.786838479772566,0.783447285212155
0.724151497297737,0.681884190651544,0.759656307203436
0.724436175553746,0.701216333780674,0.766255404998894
0.61191953306098,0.658067514924388,0.653206344137842
0.637328699530764,0.663824164495242,0.674342928152337
0.737420998968237,0.636705630266922,0.752081516722423
0.742062588150165,0.632465297367508,0.755497642893508
0.527677123784161,0.604374819586119,0.571821260573827
0.612249005776475,0.651199992979908,0.65244209069929
0.592162358771097,0.550223464251638,0.612259865048772
0.611238721254412,0.549638005248465,0.62300180085966
0.740304614482304,0.574364749976934,0.741875557110564
0.729796562176888,0.540729963593808,0.724840307299019
0.675944703343638,0.575791370294694,0.686127064529499
0.656103052129322,0.567398449728064,0.668562751334992
0.632794076975136,0.552224909565226,0.646835907089878
0.668729420194402,0.58489312911461,0.683491706030689
0.68018924917093,0.591257295009485,0.699016785530611
0.673227908702153,0.592949304869203,0.693546013018469
0.737835910388962,0.600401918552801,0.748092503556994
0.740811097870579,0.572893750787237,0.741901530916954
0.706622159438221,0.601141693434597,0.721825841925489
0.703548337565444,0.57496849871063,0.711509755640975
0.712332280604703,0.667211668316542,0.741829250398424
0.713585277208212,0.668872298421749,0.742981371578335
0.639204774983876,0.580888649239257,0.655517005903888
0.702923244596298,0.588929727652229,0.708191494122187
0.666670758574179,0.552496529858523,0.667265893780679
0.665625548758572,0.556755246219602,0.667437493953028
0.642933586092331,0.685783376497988,0.699529367461164
0.64371448553934,0.674109330469171,0.695901173594589
0.663541505001727,0.595144259119228,0.674935073890224
0.67541629110889,0.625152372408237,0.69543234982529
0.698842100442428,0.624989442661414,0.715307558705299
0.717304263671736,0.663768218623553,0.739514446833292
0.728560899137164,0.559871438097562,0.72048292841848
0.694325905483303,0.559103011076745,0.692461903761468
0.562415849757948,0.575542489506795,0.59957928356745
0.353559921349051,0.402668725197156,0.402773648692914
0.582259670262788,0.662783297020496,0.648386445752968
0.581804200131377,0.700893051073087,0.664438098692662
0.474511280898059,0.466908328705969,0.499506298192068
0.417764847875261,0.442058407502299,0.467226012758559
0.658676204187967,0.664377852528241,0.702466637432475
0.611232415343571,0.596717444217045,0.649943632382786
0.657804081468079,0.754803807020379,0.73718650062271
0.680779566979005,0.798726133623541,0.766566362227217
0.473347419144172,0.478294164651374,0.502477617399147
0.344013682714874,0.350120942483354,0.378833691461851
0.495090448733545,0.569950560453924,0.542084984605672
0.460293112790753,0.526758710809397,0.511277888894371
0.471882209948485,0.44457933957943,0.492889061841821
0.299526936012102,0.251379824244946,0.323524723511515
0.471235245559229,0.492246150142473,0.505579729016469
0.369055829622363,0.375258867496057,0.406998031969211
0.517122459175397,0.52583784319768,0.553260801558147
0.505091467769744,0.55304123080748,0.555680418435954
0.516874309620644,0.545450181246138,0.561923851304611
0.487723051991224,0.565710841443228,0.544015275805473
0.598120597908515,0.583833744750187,0.629798421732515
0.5905588412344,0.59202645402376,0.626584276172423
0.543602864062314,0.56383672192251,0.587023331537388
0.569084063760893,0.589882812970244,0.611255228740189
0.612662083102285,0.584066241532727,0.643730529029749
0.603407757261888,0.588295574057511,0.63725140935341
0.654243314470132,0.606388122918992,0.686448648283676
0.662972920025861,0.612023783747789,0.692159591588919
