"","xcoef_std_m1","xcoef_std_m2","xcoef_std_m3","xloading_m1","xloading_m2","xloading_m3"
"ITG_R_7_4",-0.0366539646284336,0.0472214693721576,-0.0320342346227241,-0.561501576723909,-0.0427777235396463,-0.200351299739958
"ITG_L_7_5",-0.027718346579137,-0.0306926047246162,-0.0382143184626489,-0.551969528482747,-0.302299697505097,-0.243929640782303
"ITG_R_7_5",-0.035190384200827,-0.0212307202661658,-0.0332004982535348,-0.576173258634678,-0.301178271969728,-0.260055808801631
"ITG_L_7_6",-0.0295005966921591,-0.00279442225574697,-0.0307162526031325,-0.535023604935392,-0.221508495216304,-0.196885937098362
"ITG_R_7_6",-0.0188227253044599,0.0111986892503909,-0.030626942335949,-0.511654348663179,-0.191474137250662,-0.216369883565324
"ITG_L_7_7",-0.0220084532130446,-0.00542138080565888,-0.000463834477749526,-0.481981614129609,-0.21165055167491,-0.113179082144591
"ITG_R_7_7",-0.0126342453747537,0.026109613429388,-0.011291498475441,-0.42920160915663,-0.133670448862262,-0.113313919644648
"FuG_L_3_1",-0.076237155328498,-0.00365169541924632,0.010494215546935,-0.592147424573145,-0.234447588755027,-0.133153791459073
"FuG_R_3_1",-0.0715940037864419,0.0518900785347716,0.0265700292854083,-0.54618695427285,-0.130988732985021,-0.0891421306863504
"FuG_L_3_2",-0.0196379506604326,-0.163543561416423,0.0274048007148933,-0.469399636069455,-0.378430618318398,-0.142791736304589
"FuG_R_3_2",-0.020479104944218,-0.213611990165322,0.0100972340729311,-0.469606078127923,-0.459062291782824,-0.164681671230625
"FuG_L_3_3",0.0433425553003456,-0.124241231475895,-0.0385901823543786,-0.394478503368584,-0.32340746426299,-0.186948394548906
"FuG_R_3_3",-0.0126643181648554,-0.131856829353452,-0.0333806776256634,-0.448104533521333,-0.355401180615784,-0.19370442141267
"PhG_L_6_1",-0.0170337060593361,2.27774134046186e-06,-0.00146651390565798,-0.612978716470759,-0.213659935374957,-0.153062811959583
"PhG_R_6_1",-0.00976515348137178,0.00558666821012631,0.00879382155713734,-0.482434286972948,-0.0835399428836824,0.000185860750936793
"PhG_L_6_2",0.00417428598261759,0.00890984684671269,0.00525148571855729,-0.244762743335394,-0.0515932231307408,-0.00493697948856198
"PhG_R_6_2",0.00497912399811858,0.0115881295735815,0.00833339893065601,-0.191531808441808,0.00375668078821467,0.0268434391484744
"PhG_L_6_3",0.0187657743834617,0.000403740473136071,0.00541396909695605,-0.0859825738155492,-0.137353428279824,-0.0104517191843581
"PhG_R_6_3",0.00943376899499209,0.00195787794610045,0.00930733650578923,-0.154544932835886,-0.109248947729818,0.0284563851850655
"PhG_L_6_4",-0.0127237384656084,0.00141177359766413,0.00811803473436513,-0.518683948272265,-0.173219226842273,-0.0411374467514133
"PhG_R_6_4",-0.00483637747670569,0.00553913554108396,0.010499413678839,-0.348281020496473,-0.0220096879592074,0.066913412276819
"PhG_L_6_5",-0.011765580719423,-0.00566276656782532,0.000894810233095387,-0.624090897870083,-0.295629868665072,-0.139501860751229
"PhG_R_6_5",-0.0155953979190442,0.0032134892852171,0.00254791912923031,-0.561188164691917,-0.156876029003803,-0.0870438532154175
"PhG_L_6_6",0.00419495443949418,-0.0121304068942615,0.0150189276628502,-0.353509507682572,-0.290658821718616,-0.0289098782029071
"PhG_R_6_6",0.00335749183412403,-0.0127805162245506,0.0243611914404641,-0.344151917839394,-0.289636152948105,0.0383841202353238
"pSTS_L_2_1",0.014887139537283,-0.00776200988806469,-0.0365866286089769,-0.354274536674015,-0.249170664234563,-0.211284559731795
"pSTS_R_2_1",-0.0129897480441619,-0.0071882372978257,-0.0103965318166451,-0.460616936781042,-0.269382669964278,-0.149860886579032
"pSTS_L_2_2",0.0203918643246162,-0.0239882754119198,-0.0277509677908068,-0.344696556452432,-0.300000988762333,-0.207764784705858
"pSTS_R_2_2",0.00100730706425465,-0.00115017575973436,-0.0188032431187852,-0.382013557706489,-0.249486754277805,-0.182803451406216
"SPL_L_5_1",-0.0388123119836581,0.00110282288162951,-0.0239153348389894,-0.576836362199037,-0.234074962318824,-0.195837832186735
"SPL_R_5_1",-0.102268438767825,0.0455987047047839,0.00885433164070065,-0.64325777001486,-0.138027334938886,-0.117288616298192
"SPL_L_5_2",0.00120957279006042,-0.000442975724126557,-0.0193976753448305,-0.431854021838053,-0.218366397921232,-0.163764411620895
"SPL_R_5_2",-0.0427151934612042,0.00170223207147701,0.0100853211454944,-0.54787213789735,-0.229120261204119,-0.12895530498372
"SPL_L_5_3",-0.0120270595369014,-0.0328364217207194,-0.0386149124606053,-0.467766715910629,-0.326236746233258,-0.218496290780989
"SPL_R_5_3",-0.0282990572999392,-0.00955060524124561,-0.0299363477295758,-0.522320668544295,-0.275958836235421,-0.211017014347326
"SPL_L_5_4",-0.074315037369744,-0.00159047221866906,0.00304287503044877,-0.633181495988609,-0.22909391645665,-0.149051285260523
"SPL_R_5_4",-0.092545733608213,0.0361577189393522,0.0172360202218274,-0.638795636474385,-0.12558543948177,-0.090633447731811
"SPL_L_5_5",-0.00629537008729339,-0.0261130206565526,-0.0369131903868767,-0.472642069118787,-0.316623266388068,-0.232068764036152
"SPL_R_5_5",-0.0132724175651679,-0.0100252267651744,-0.0421319537044411,-0.490485338811395,-0.28073617416356,-0.226797472724624
"IPL_L_6_1",-0.0581157389928104,-0.0811076242735334,0.0768149153664793,-0.520119161969319,-0.284475674360994,-0.135996665876448
"IPL_R_6_1",-0.0403385105293065,-0.196221360155588,-0.0275868474405631,-0.487242960913864,-0.401813032342545,-0.211276469852326
"IPL_L_6_2",-0.0430617537019303,-0.0943352556061544,-0.0962886756667601,-0.529579628041577,-0.355056386433723,-0.278319448582531
"IPL_R_6_2",-0.109000634934664,-0.0737357228646579,-0.0397312840243471,-0.58453049142173,-0.315014245935068,-0.214793718947134
"IPL_L_6_3",-0.174426262278878,-0.0246579219178079,-0.0513500635272863,-0.660152679343205,-0.283957176832006,-0.218757277783088
"IPL_R_6_3",-0.182447931772003,-0.00341149836194134,-0.0703707140166128,-0.660714853387728,-0.273546109152597,-0.230564583072845
"IPL_L_6_4",-0.115997298293974,-0.073006062639705,-0.115732521748959,-0.588698254081399,-0.318732888693649,-0.258635266708943
"IPL_R_6_4",-0.181215021761207,0.0422802879681385,-0.132459214000769,-0.618672711919512,-0.229904558228997,-0.249611037248561
"IPL_L_6_5",0.0858718597308118,-0.280185010784581,-0.170248602699219,-0.411252232624616,-0.422198291952654,-0.269289739180171
"IPL_R_6_5",-0.0269664002364884,-0.130330494153046,-0.177584116590462,-0.479643055744478,-0.373632823953868,-0.280159484440943
"IPL_L_6_6",-0.065432239463825,0.130537925799515,-0.033756324720572,-0.467582175690003,-0.100770505644064,-0.147058162030443
"IPL_R_6_6",-0.144810802386877,0.230685636285208,-0.0179574018961419,-0.532622037427661,-0.0551949534617118,-0.138329408456861
"Pcun_L_4_1",0.0399822579697523,0.00531917820601382,-0.0656719845751638,-0.339296567568983,-0.233943729198047,-0.217956737804399
"Pcun_R_4_1",0.00108378496012299,0.0176357857651989,-0.0288607629444128,-0.435870951338458,-0.210540503956275,-0.171425301964799
"Pcun_L_4_2",0.00567200586656444,0.0175204925084333,-0.0168917832038779,-0.382162506685443,-0.173588607701783,-0.124296842254332
"Pcun_R_4_2",-0.0310602085567919,0.0283304107531369,0.00340860250120921,-0.462955850001653,-0.158576346710403,-0.0935498305593095
